1;fr;Quelle couleur caractérise visuellement la planète Mars ?;Rouge;Verte;Bleue;Jaune;Débutant;Cette couleur apparente est due à l'abondance de l'hématite amorphe ou oxyde de fer à sa surface.;https://fr.wikipedia.org/wiki/Mars_(planète)
14;es;¿Qué sonda fue la primera en sobrevolar Marte en 1965 ?;Marinero 4;Oportunidad;Espíritu;vikingo 2;Confirmé;Ya en 1965, Mariner 4 hizo posible descubrir un planeta desprovisto de un campo magnético global con una atmósfera delgada.;
15;es;¿Qué película de ciencia ficción de Brian de Palma hace referencia a la cara de Marte ?;« Misión a Marte »;« Planeta rojo »;« Total Recall »;« John Carter »;Confirmé;Brian De Palma quería lograr con la película « Mission to Mars » un enfoque ultrarrealista y plausible desde un punto de vista científico.;https://es.wikipedia.org/wiki/Misión_a_Marte
16;es;¿Cuál es la temperatura promedio registrada en la superficie de Marte ?;-63°C;103°C;216°C;-114°C;Confirmé;Sin embargo, a pesar de la baja inercia térmica, Viking 1 Lander notó variaciones diurnas que oscilan típicamente entre -89 y -31 °C.;
17;es;¿Qué orbitador hizo posible cartografiar casi toda la superficie marciana ?;Marinero 9;Sputnik 24;vikingo 1;Beagle 2;Confirmé;Estos son los datos recogidos en esta ocasión en los que se basaron las misiones Viking 1 y Viking 2.;
18;es;¿Qué marca ha integrado el símbolo astronómico de Marte en su logotipo ?;volvo;Renault;Škoda;Audi;Confirmé;El círculo con una flecha que apunta al noreste marca su asociación con el hierro y, por lo tanto, con la industria del acero.;https://es.wikipedia.org/wiki/AB Volvo
19;es;¿En qué videojuego lanzado en 1993 la acción tiene lugar exclusivamente en Marte ?;« Doom »;« Blender »;« Ryzom »;« Etherpad »;Confirmé;« Doom » es uno de los primeros videojuegos en utilizar gráficos 3D inmersivos y un modo de juego multijugador en red.;https://es.wikipedia.org/wiki/Doom (franquicia)
20;es;¿Qué rover aterrizó en Marte tres semanas después que su gemelo Spirit ?;Opportunity;PathFinder;Beagle 3;Surveyor;Confirmé;Desde el 10 de junio de 2018, luego de una gran tormenta que azotó el planeta Marte, Opportunity ya no emite ninguna señal.;https://es.wikipedia.org/wiki/Opportunity
21;es;¿Cuál es el más icónico de los volcanes en escudo marcianos ?;Monte Olimpo;Albor Tholus;Syrtis mayor;Peneo Pátera;Expert;Olympus Mons se eleva un promedio de 22,5 km sobre las llanuras circundantes, que están por debajo del nivel de referencia.;https://es.wikipedia.org/wiki/Monte_Olimpo_(Marte)
22;es;¿Qué sonda descubrió en el verano de 2008 hielo de agua a poca profundidad ?;fénix;cosmos;Espacio Profundo;Beagle 2;Expert;La máquina que aterrizó en el suelo de Marte tiene una masa de 350 kg y cuenta con dos pequeños laboratorios de análisis químico.;https://es.wikipedia.org/wiki/Phoenix_(sonda)
23;es;¿En qué año estará Marte más cerca de la Tierra ?;2050;2100;2150;2200;Expert;Un acercamiento aún más cercano está previsto para el 28 de agosto de 2287, con una distancia de 55.688 millones de kilómetros.;
24;es;¿Qué astrónomo aficionado estadounidense provocó el debate sobre los canales de Marte ?;Percival Lowell;Lewis Swift;Henry Draper;Alván Clark;Expert;Un astrónomo aficionado inspirado y emprendedor, Lowell fundó un observatorio que lleva su nombre en Flagstaff, Arizona.;https://es.wikipedia.org/wiki/Percival_Lowell
25;es;¿Sobre qué cuenca se originan las tormentas de polvo en Marte ?;Hellas Planitia;Arabia Tierra;Eolis Palus;malea planum;Expert;Esta cuenca de impacto, de aproximadamente 2.200 km de diámetro y 9.500 m de profundidad, se encuentra en el hemisferio sur del planeta Marte.;https://es.wikipedia.org/wiki/Hellas_Planitia
26;es;En la geología marciana, ¿qué término corresponde a los terrenos más antiguos ?;Noé;Hespérico;amazónico;filosiano;Expert;Esta escala se basa esencialmente en la comparación cuantitativa de la formación de cráteres de diferentes tipos de terreno marciano.;
27;es;¿Qué nombre recibió el volcán en escudo más grande del planeta Marte ?;Alba Mons;Albor Tholus;Syrtis mayor;Peneo Pátera;Expert;Con restos de coladas de lava que se extienden hasta 1.350 km desde su cumbre, su tamaño es comparable al de Estados Unidos.;https://es.wikipedia.org/wiki/Alba_Patera
28;es;¿Quién descubrió que la órbita de Marte era elíptica y no circular ?;Juan Kepler;Nicolás Copérnico;Edmundo Halley;Isaac Newton;Expert;Tras seis años de cálculo, Kepler definirá su primera ley que publicará en 1609 en su obra « Astronomia nova ».;https://es.wikipedia.org/wiki/Johannes_Kepler
29;es;¿Quién recibió el premio Nebula a la mejor novela en 1994 por « Rise of Mars » ?;Oso Greg;Poderes de Tim;Michel Jeury;panadero scott;Expert;Greg Bear ha sido periodista, dibujante de ciencia ficción, librero y asesor técnico de algunas series de televisión.;https://es.wikipedia.org/wiki/Marte_se_mueve
30;es;¿Qué serie de cómics francesa pone a Marte en proceso de terraformación ?;« Aménophis IV »;« Jukurpa »;« Gord »;« Atome Kid »;Expert;« Aménophis IV » es una serie de cómics francesa escrita por Dieter y dibujada por Étienne Le Roux.;
1;it;Di che colore caratterizza visivamente il pianeta Marte ?;rosso;verde;blu;giallo;Débutant;Questo colore apparente è dovuto all'abbondanza di ematite amorfa o ossido di ferro sulla sua superficie.;
2;it;Quale film di Ridley Scott presenta Matt Damon sul pianeta Marte ?;« Seul sur Mars »;« Exodus »;« Prometheus »;« Les Associés »;Débutant;Matt Damon ha accettato di interpretare il personaggio di Mark Watney due giorni dopo aver ricevuto la sceneggiatura.;https://it.wikipedia.org/wiki/Sopravvissuto_-_The_Martian
3;it;Qual è la posizione di Marte in ordine crescente di distanza dal Sole ?;quarto;Terzo;Secondo;Quinto;Débutant;La sua distanza dal Sole è compresa tra 1.381 e 1.666 UA, o tra 206,6 e 249,2 milioni di chilometri.;
4;it;Oltre a Phobos, qual è l'altro piccolo satellite naturale di Marte ?;Deimos;Bibbie;penei;Erebo;Débutant;Simile in natura a Phobos, Deimos orbita a un'altitudine di poco più di 23.000 km, in un'orbita quasi circolare.;
5;it;Quale film è una parodia di « War of the Worlds » di H.G. Wells ?;« Mars Attacks! »;« Total Recall »;« Mission to Mars »;« Planète rouge »;Débutant;Per molti versi, il film « Mars Attacks! » ricorda il film del 1956 « Flying Saucers Attack ».;https://it.wikipedia.org/wiki/Mars_Attacks!
6;it;Di cosa è costantemente caricata l'atmosfera marziana ?;polvere;Acqua;nuvole;elettroni;Débutant;Questa polvere, responsabile della tinta ocra, viene continuamente iniettata nell'atmosfera dai diavoli della polvere.;
7;it;Secondo John Gray, se gli uomini vengono da Marte, da dove vengono le donne ?;Di Venere;di Plutone;Di Saturno;di Nettuno;Débutant;Lo spettacolo e il libro (saggio americano pubblicato nel 1992) affrontano il rapporto della coppia dal loro punto di vista molto caricaturale.;
8;it;In quale film Marte viene sfruttato per il turbinio sepolto nei suoi sotterranei ?;« Total Recall »;« John Carter »;« Mission to Mars »;« Planète rouge »;Débutant;Colin Farrell ha ripreso il ruolo reso famoso da Schwarzenegger nel remake di « Total Recall : Programmed Memories ».;https://it.wikipedia.org/wiki/Atto_di_forza
9;it;Qual è la stagione più lunga nell'emisfero settentrionale di Marte ?;Primavera;Estate;Autunno;Inverno;Débutant;La stagione più lunga è la primavera (198 giorni), che supera del 35% la più breve (autunno, 146 giorni).;
10;it;Quale film su Marte ha riunito Carrie-Anne Moss e Val Kilmer ?;« Pianeta Rosso »;« Missione su Marte »;« John Carter »;« Richiamo totale »;Débutant;Nel film, un brillamento solare costringe l'equipaggio ad atterrare, trasformando la spedizione in una vera missione suicida.;
11;it;Quale rover è stato inviato su Marte dalla NASA nel 2003 ?;Spirito;ExoMars;Approfondimento;fenice;Confirmé;L'obiettivo principale di Spirit è lo studio geologico della superficie di Marte in un'area ritenuta probabile un tempo irrigata.;https://it.wikipedia.org/wiki/Spirit_(rover)
12;it;Approssimativamente quanto tempo impiega Marte per girare intorno al Sole ?;Due anni;Tre anni;Quattro anni;Cinque anni;Confirmé;Marte è un pianeta tellurico grande la metà della Terra e quasi dieci volte meno massiccio di quest'ultimo.;
13;it;Quale film è un libero adattamento del romanzo « La principessa di Marte » ?;« John Carter »;« Pianeta Rosso »;« Missione su Marte »;« Total Recall »;Confirmé;« John Carter » è il secondo adattamento cinematografico dei romanzi con protagonista John Carter, dopo « Le cronache di Marte ».;https://it.wikipedia.org/wiki/John_Carter_(film)
14;it;Quale sonda è stata la prima a sorvolare Marte nel 1965 ?;Marinaio 4;opportunità;Spirito;Vichingo 2;Confirmé;Già nel 1965, Mariner 4 ha permesso di scoprire un pianeta privo di un campo magnetico globale con un'atmosfera sottile.;
15;it;Quale film di fantascienza di Brian de Palma fa riferimento al volto di Marte ?;« Missione su Marte »;« Pianeta Rosso »;« Total Recall »;« John Carter »;Confirmé;Brian De Palma ha voluto ottenere con il film « Mission to Mars » un approccio ultrarealistico e plausibile da un punto di vista scientifico.;https://it.wikipedia.org/wiki/Mission_to_Mars
16;it;Qual è la temperatura media registrata sulla superficie di Marte ?;-63°C;103°C;216°C;-114°C;Confirmé;Nonostante la bassa inerzia termica, tuttavia, Viking 1 Lander ha notato variazioni diurne che generalmente vanno da -89 a -31°C.;
17;it;Quale orbiter ha permesso di mappare quasi l'intera superficie marziana ?;Marinaio 9;Sputnik 24;vichingo 1;Beagle 2;Confirmé;Questi sono i dati raccolti in questa occasione su cui si basavano le missioni Viking 1 e Viking 2.;
18;it;Quale marchio ha integrato nel proprio logo il simbolo astronomico di Marte ?;Volvo;Renault;Škoda;Audi;Confirmé;Il cerchio con una freccia che punta a nord-est segna la sua associazione con il ferro, e quindi l'industria siderurgica.;https://it.wikipedia.org/wiki/Volvo Group
19;it;In quale videogioco uscito nel 1993 l'azione si svolge esclusivamente su Marte ?;« Doom »;« Blender »;« Ryzom »;« Etherpad »;Confirmé;« Doom » è uno dei primi videogiochi a utilizzare una grafica 3D immersiva e una modalità di gioco multiplayer in rete.;https://it.wikipedia.org/wiki/Doom (serie)
20;it;Quale rover è atterrato su Marte tre settimane dopo il suo gemello Spirit ?;Opportunity;PathFinder;Beagle 3;Surveyor;Confirmé;Dal 10 giugno 2018, a seguito di una forte tempesta che ha colpito il pianeta Marte, Opportunity non emette più alcun segnale.;https://it.wikipedia.org/wiki/Opportunity
21;it;Qual è il più iconico dei vulcani a scudo marziano ?;Mons. Olimpo;Albor Tolo;Syrtis Maggiore;Peneo Patera;Expert;Olympus Mons sorge in media di 22,5 km al di sopra delle pianure circostanti, che sono al di sotto del livello di dato.;https://it.wikipedia.org/wiki/Olympus_Mons
22;it;Quale sonda ha scoperto nell'estate del 2008 del ghiaccio d'acqua a una profondità ridotta ?;fenice;Cosmo;Spazio profondo;Beagle 2;Expert;La macchina che è atterrata sulla terra di Marte ha una massa di 350 kg e dispone di due piccoli laboratori di analisi chimiche.;https://it.wikipedia.org/wiki/Phoenix_Mars_Lander
23;it;In quale anno Marte sarà più vicino alla Terra ?;2050;2100;2150;2200;Expert;Un riavvicinamento ancora più stretto è previsto per il 28 agosto 2287, con una distanza di 55,688 milioni di chilometri.;
24;it;Quale astronomo dilettante americano ha acceso il dibattito sui canali di Marte ?;Percival Lowell;Lewis Swift;Henry Draper;Alvan Clark;Expert;Astronomo dilettante ispirato e intraprendente, Lowell fondò un osservatorio che porta il suo nome a Flagstaff, in Arizona.;https://it.wikipedia.org/wiki/Percival_Lowell
25;it;Su quale bacino hanno origine le tempeste di polvere su Marte ?;Hellas Planitia;Arabia Terra;Eolis Palo;Malea Planum;Expert;Questo bacino d'impatto, di circa 2.200 km di diametro e profondo 9.500 m, si trova nell'emisfero sud del pianeta Marte.;https://it.wikipedia.org/wiki/Hellas_Planitia
26;it;Nella geologia marziana, quale termine corrisponde ai terreni più antichi ?;noachiano;Esperiano;amazzonico;filloso;Expert;Questa scala si basa essenzialmente sul confronto quantitativo dei crateri di diversi tipi di terreno marziano.;
27;it;Quale nome è stato dato al più grande vulcano a scudo del pianeta Marte ?;Alba Mons;Albor Tolo;Syrtis Maggiore;Peneo Patera;Expert;Con resti di colate laviche che si estendono fino a 1.350 km dalla sua sommità, le sue dimensioni sono paragonabili a quelle degli Stati Uniti.;https://it.wikipedia.org/wiki/Alba_Mons
28;it;Chi ha scoperto che l'orbita di Marte era ellittica e non circolare ?;Giovanni Keplero;Niccolò Copernico;Edmond Halley;Isacco Newton;Expert;Dopo sei anni di calcoli, Keplero definirà la sua prima legge che pubblicherà nel 1609 nella sua opera « Astronomia nova ».;https://it.wikipedia.org/wiki/Giovanni_Keplero
29;it;Chi ha ricevuto il premio Nebula per il miglior romanzo nel 1994 per « L'alba di Marte » ?;Greg Orso;Tim Powers;Michel Jeury;Scott Baker;Expert;Greg Bear è stato giornalista, fumettista di fantascienza, libraio e consulente tecnico per alcune serie televisive.;https://it.wikipedia.org/wiki/Marte_in_fuga
30;it;Quale serie a fumetti francese mette Marte nel processo di terraformazione ?;« Aménophis IV »;« Jukurpa »;« Gord »;« Atome Kid »;Expert;« Aménophis IV » è una serie di fumetti francese sceneggiata da Dieter e disegnata da Étienne Le Roux.;
1;nl;Welke kleur kenmerkt de planeet Mars visueel ?;Rood;Groen;Blauw;Geel;Débutant;Deze schijnbare kleur is te wijten aan de overvloed aan amorf hematiet of ijzeroxide op het oppervlak.;
2;nl;In welke Ridley Scott-film speelt Matt Damon op de planeet Mars ?;« Seul sur Mars »;« Exodus »;« Prometheus »;« Les Associés »;Débutant;Matt Damon stemde twee dagen na ontvangst van het script in om het personage van Mark Watney te spelen.;https://nl.wikipedia.org/wiki/The_Martian_(film)
3;nl;Wat is de positie van Mars in volgorde van toenemende afstand tot de zon ?;vierde;derde;Tweede;vijfde;Débutant;De afstand tot de zon ligt tussen 1.381 en 1.666 AU, of 206,6 tot 249,2 miljoen kilometer.;
4;nl;Wat is naast Phobos de andere kleine natuurlijke satelliet van Mars ?;Deimos;Bijbels;peneos;Erebus;Débutant;Vergelijkbaar met Phobos, draait Deimos op een hoogte van iets meer dan 23.000 km, in een bijna cirkelvormige baan.;
5;nl;Welke film is een parodie op « War of the Worlds » van H.G. Wells ?;« Mars Attacks! »;« Total Recall »;« Mission to Mars »;« Planète rouge »;Débutant;In veel opzichten doet de film « Mars Attacks! » denken aan de film « Flying Saucers Attack » uit 1956.;https://nl.wikipedia.org/wiki/Mars_Attacks!
6;nl;Waar wordt de atmosfeer van Mars voortdurend mee geladen ?;Stof;Water;Wolken;elektronen;Débutant;Dit stof, verantwoordelijk voor de okerkleurige tint, wordt continu door stofduivels in de atmosfeer geïnjecteerd.;
7;nl;Volgens John Gray, als mannen van Mars komen, waar komen vrouwen dan vandaan ?;Van Venus;Van Pluto;Van Saturnus;Van Neptunus;Débutant;De show en het boek (Amerikaans essay gepubliceerd in 1992) behandelen de relatie van het paar vanuit hun zeer karikaturale invalshoek.;
8;nl;In welke film wordt Mars uitgebuit voor het turbinium dat in zijn kelder is begraven ?;« Total Recall »;« John Carter »;« Mission to Mars »;« Planète rouge »;Débutant;Colin Farrell hernam de rol die Schwarzenegger beroemd maakte in de remake van « Total Recall : Programmed Memories ».;https://nl.wikipedia.org/wiki/Total_Recall_(1990)
9;nl;Wat is het langste seizoen op het noordelijk halfrond van Mars ?;Lente;Zomer;Herfst;Winter;Débutant;Het langste seizoen is de lente (198 dagen), die het kortste (herfst, 146 dagen) met 35% overschrijdt.;
10;nl;Welke film rond Mars bracht Carrie-Anne Moss en Val Kilmer samen ?;« Rode Planeet »;« Missie naar Mars »;« John Carter »;« Totale terugroepactie »;Débutant;In de film dwingt een zonnevlam de bemanning tot een noodlanding, waardoor de expeditie in een ware zelfmoordmissie verandert.;
11;nl;Welke rover werd in 2003 door NASA naar Mars gestuurd ?;Geest;ExoMars;Inzicht;feniks;Confirmé;Het hoofddoel van Spirit is de geologische studie van het oppervlak van Mars in een gebied dat waarschijnlijk ooit geïrrigeerd is geweest.;https://nl.wikipedia.org/wiki/Spirit_(MER)
12;nl;Hoe lang duurt het ongeveer voordat Mars om de zon draait ?;Twee jaar;Drie jaar;Vier jaar;Vijf jaar;Confirmé;Mars is een tellurische planeet die half zo groot is als de aarde en bijna tien keer minder zwaar is dan de laatste.;
13;nl;Welke film is een losse bewerking van de roman « A Princess of Mars » ?;« John Carter »;« Rode Planeet »;« Missie naar Mars »;« Total Recall »;Confirmé;« John Carter » is de tweede verfilming van de romans met John Carter in de hoofdrol, na « The Chronicles of Mars ».;https://nl.wikipedia.org/wiki/John_Carter_(film)
14;nl;Welke sonde vloog in 1965 als eerste over Mars ?;Zeeman 4;Kans;Geest;Viking 2;Confirmé;Al in 1965 maakte Mariner 4 het mogelijk om een planeet te ontdekken zonder een globaal magnetisch veld met een dunne atmosfeer.;
15;nl;Welke sciencefictionfilm van Brian de Palma verwijst naar het gezicht van Mars ?;« Missie naar Mars »;« Rode Planeet »;« Total Recall »;« John Carter »;Confirmé;Brian De Palma wilde met de film « Mission to Mars » een ultrarealistische en plausibele benadering bereiken vanuit wetenschappelijk oogpunt.;https://nl.wikipedia.org/wiki/Mission_to_Mars
16;nl;Wat is de gemiddelde temperatuur gemeten op het oppervlak van Mars ?;-63°C;103°C;216°C;-114°C;Confirmé;Ondanks de lage thermische inertie merkte Viking 1 Lander echter dagelijkse variaties op die doorgaans varieerden van -89 tot -31°C.;
17;nl;Welke orbiter maakte het mogelijk om bijna het hele oppervlak van Mars in kaart te brengen ?;Zeeman 9;Spoetnik 24;Viking 1;Beagle 2;Confirmé;Dit zijn de gegevens die bij deze gelegenheid zijn verzameld en waarop de Viking 1- en Viking 2-missies waren gebaseerd.;
18;nl;Welk merk heeft het astronomische symbool van Mars in zijn logo geïntegreerd ?;Volvo;Renault;koda;Audi;Confirmé;De cirkel met een pijl die naar het noordoosten wijst, markeert de associatie met ijzer, en dus met de staalindustrie.;https://nl.wikipedia.org/wiki/Volvo AB
19;nl;In welke videogame die in 1993 werd uitgebracht, vindt de actie exclusief op Mars plaats ?;« Doom »;« Blender »;« Ryzom »;« Etherpad »;Confirmé;« Doom » is een van de eerste videogames die gebruikmaakt van meeslepende 3D-graphics en een netwerkmodus voor meerdere spelers.;https://nl.wikipedia.org/wiki/Doom (franchise)
20;nl;Welke rover landde drie weken na zijn tweeling Spirit op Mars ?;Opportunity;PathFinder;Beagle 3;Surveyor;Confirmé;Sinds 10 juni 2018, na een grote storm die de planeet Mars trof, zendt Opportunity geen signaal meer uit.;https://nl.wikipedia.org/wiki/Opportunity_(MER)
21;nl;Wat is de meest iconische van de Mars-schildvulkanen ?;Olympus Bergen;Albor Tholus;Syrtis Major;Peneus Patera;Expert;Olympus Mons stijgt gemiddeld 22,5 km boven de omringende vlaktes, die onder het referentieniveau liggen.;https://nl.wikipedia.org/wiki/Olympus_Mons
22;nl;Welke sonde ontdekte in de zomer van 2008 waterijs op ondiepe diepte ?;feniks;Kosmos;Diepe ruimte;Beagle 2;Expert;De machine die op Mars landde heeft een massa van 350 kg en beschikt over twee kleine chemische analyselaboratoria.;https://nl.wikipedia.org/wiki/Phoenix_(ruimtesonde)
23;nl;In welk jaar zal Mars het dichtst bij de aarde zijn ?;2050;2100;2150;2200;Expert;Een nog nauwere toenadering staat gepland op 28 augustus 2287, met een afstand van 55,688 miljoen kilometer.;
24;nl;Welke Amerikaanse amateurastronoom leidde tot het debat over de Marskanalen ?;Percival Lowell;Lewis Swift;Henry Draper;Alvan Clark;Expert;Lowell, een geïnspireerde en ondernemende amateur-astronoom, richtte een observatorium op dat zijn naam draagt in Flagstaff, Arizona.;https://nl.wikipedia.org/wiki/Percival_Lowell
25;nl;Over welk bassin ontstaan stofstormen op Mars ?;Hellas Planitia;Arabië Terra;Aeolis Palus;Malea Planum;Expert;Dit inslagbassin, met een diameter van ongeveer 2.200 km en een diepte van 9.500 m, bevindt zich op het zuidelijk halfrond van de planeet Mars.;https://nl.wikipedia.org/wiki/Hellas-bassin
26;nl;Welke term komt in de geologie van Mars overeen met de oudste terreinen ?;Noachische;Hesperiaans;Amazone;Fyllosisch;Expert;Deze schaal is in wezen gebaseerd op de kwantitatieve vergelijking van de kratervorming van verschillende soorten Mars-terrein.;
27;nl;Welke naam kreeg de grootste schildvulkaan op de planeet Mars ?;Alba Bergen;Albor Tholus;Syrtis Major;Peneus Patera;Expert;Met overblijfselen van lavastromen die zich uitstrekken tot 1350 km van de top, is de grootte vergelijkbaar met die van de Verenigde Staten.;https://nl.wikipedia.org/wiki/Alba_Patera
28;nl;Wie ontdekte dat de baan van Mars elliptisch was en niet cirkelvormig ?;Johannes Kepler;Nicolaus Copernicus;Edmond Halley;Isaac Newton;Expert;Na zes jaar rekenen zal Kepler zijn eerste wet definiëren die hij in 1609 zal publiceren in zijn werk « Astronomia nova ».;https://nl.wikipedia.org/wiki/Johannes_Kepler
29;nl;Wie ontving in 1994 de Nebula-prijs voor beste roman voor « Rise of Mars » ?;Greg Beer;Tim Powers;Michel Jeury;Scott Baker;Expert;Greg Bear is journalist, sciencefictioncartoonist, boekhandelaar en technisch adviseur geweest voor een aantal televisieseries.;
30;nl;Welke Franse stripreeks zet Mars in het proces van terraforming ?;« Aménophis IV »;« Jukurpa »;« Gord »;« Atome Kid »;Expert;« Aménophis IV » is een Franse stripreeks, geschreven door Dieter en getekend door Étienne Le Roux.;
