1;fr;Lequel de ces surnoms est parfois donné à la ville de Paris ?;Ville Lumière;Ville des Vents;Cité des Anges;Troisième Rome;Débutant;La ville de Paris a attiré en 2017 près de 34 millions de visiteurs, ce qui en fait une des capitales les plus visitées au monde.;https://fr.wikipedia.org/wiki/Paris
12;es;¿Qué capilla se ha convertido en el símbolo de la Universidad de París ?;Sorbona;Père-Lachaise;Sainte-Rita;Epifanía;Confirmé;La capilla actual fue reconstruida en el siglo XVII por el cardenal Richelieu, del cual también fue el mausoleo.;https://es.wikipedia.org/wiki/Capilla_de_la_Sorbona
13;es;¿Cuál es el cementerio parisino más grande de París intra muros ?;Père-Lachaise;Montparnasse;Montmartre;Belleville;Confirmé;Recibe a más de tres millones y medio de visitantes cada año, lo que lo convierte en el cementerio más visitado del mundo.;
14;es;¿Qué museo tenía 2,091 empleados en 2019, incluidos 1,232 oficiales de vigilancia ?;Museo del Louvre;Musée d'Orsay;Museo Rodin;Museo Carnavalet;Confirmé;Con 8 millones de visitantes anuales, el Louvre es el museo más visitado del mundo y el sitio cultural de pago más visitado de Francia.;
15;es;¿Aproximadamente cuántos visitantes visitaron París en 2017 ?;34 millones;26 millones;19 millones;44 millones;Confirmé;París también ocupa un lugar preponderante en el mundo de la moda, el lujo y la alta cocina.;https://es.wikipedia.org/wiki/París
16;es;¿Cuál es la longitud total aproximada de las alcantarillas de París ?;2,600 km;2,200 km;3000 km;1,800 km;Confirmé;Las alcantarillas de París han evolucionado considerablemente desde los trabajos realizados por el prefecto Haussmann y el ingeniero Eugène Belgrand.;
17;es;¿Con qué otra ciudad única en Europa está hermanada París ?;Roma;Madrid;Berlín;Atenas;Confirmé;Este hermanamiento es válido en la otra dirección, con este eslogan : « Solo París es digno de Roma, solo Roma es digno de París ».;https://es.wikipedia.org/wiki/París
18;es;¿Frente a qué edificio está el punto cero de las carreteras de Francia ?;Nuestra señora;Escuela secundaria Henri-IV;Tour Saint-Jacques;Sainte-Chapelle;Confirmé;El punto cero de las carreteras en Francia es el punto cero de París, es decir, el punto kilométrico 0 de las carreteras que salen de la capital.;
19;es;En París, ¿qué jardín inglés imita un paisaje de montaña ?;Buttes-Chaumont;Inválidos;Trocadero;Palais-Royal;Confirmé;Es uno de los espacios verdes de París con mayor caída (más de 40 m), patrimonio de las canteras de sus cimientos.;https://es.wikipedia.org/wiki/Parc_des_Buttes-Chaumont
20;es;¿Cuál es la calle más larga del París intramuros con más de cuatro kilómetros de longitud ?;Rue de Vaugirard;Rue Lecourbe;Rue La Fayette;Rue de Paradis;Confirmé;Con sus 4.360 metros de longitud, la rue de Vaugirard, que atraviesa el distrito 6 y 15, corresponde a 407 números de edificio.;https://es.wikipedia.org/wiki/Calle_de_Vaugirard
21;es;¿En cuántos distritos municipales está dividida la ciudad de París ?;Veinte;Doce;Dieciséis;Ocho;Expert;Los distritos, en su estado actual, fueron delimitados por la ley del 16 de junio de 1859, que aumentó su número de doce a veinte.;https://es.wikipedia.org/wiki/Distritos_de_París
22;es;¿Qué escuela de negocios parisina es una de las más reconocidas del mundo ?;HEC;ICAM;UTC;PSB;Expert;La escuela está ubicada en la parte norte del futuro grupo tecnológico París-Saclay, que debe reunir el 25% de la investigación pública.;
23;es;¿Qué evento comercial tiene lugar cada año a finales de abril en París ?;Feria de Paris;Playas de Paris;Trono justo;Mil columnas;Expert;La Feria de París, organizada en París desde 1904, se celebra desde 1923 en el centro de exposiciones Porte de Versailles.;
24;es;¿Cuál es el hospital más antiguo de la capital francesa ?;Hôtel-Dieu;Pity Hospital;Alphonse Gardie;Raymond Sans;Expert;Durante 50 años, se ha dedicado casi exclusivamente a la detección, tratamiento y prevención de complicaciones de la diabetes mellitus.;
25;es;¿Qué río, ahora completamente subterráneo, cruza París ?;Bievre;Sarce;Essonne;Lagarto;Expert;El Bièvre es un río que se origina en Guyancourt y desemboca en el principal colector de las alcantarillas de París.;
26;es;¿Qué organización francesa monitorea la contaminación del aire en París ?;Airparif;Globice;Bloom;Enercoop;Expert;Las mediciones sujetas a análisis de laboratorio en alrededor de sesenta contaminantes completan el sistema de estaciones.;
27;es;¿Qué fuentes famosas se establecieron por primera vez en París ?;Wallace;Morris;Miller;Barnett;Expert;Diseñados por Charles-Auguste Lebourg, toman su nombre de Richard Wallace, filántropo inglés que financió su construcción.;https://es.wikipedia.org/wiki/Fuente_Wallace
28;es;¿Qué porcentaje del stock de viviendas urbanas representa la vivienda social en París ?;17 %;27 %;37 %;47 %;Expert;Los primeros diez distritos del centro histórico totalizan solo el 6 % de las viviendas sociales de la ciudad, el 23 % del parque total.;https://es.wikipedia.org/wiki/París
29;es;¿Qué pasaje es un lugar alto de inmigración indo-paquistaní en París ?;Pasaje Brady;Pasaje del Prado;Pasaje Puteaux;Pasaje Vendôme;Expert;El nombre de la calle se refiere a un propietario de la tierra, el Sr. Brady, un comerciante establecido en 46 Faubourg Saint-Denis.;
30;es;¿Cuál es la plaza más antigua de París, justo antes de Place Dauphine ?;Place des Vosges;Place d'Armes;Place Stanislas;Place des Victoires;Expert;Place des Vosges es conocida por ser el lugar de residencia de varias personalidades del mundo político y artístico.;https://es.wikipedia.org/wiki/Plaza_de_los_Vosgos
1;it;Quale di questi soprannomi viene talvolta dato alla città di Parigi ?;Città delle luci;Città dei venti;Città degli angeli;Terza Roma;Débutant;La città di Parigi ha attratto quasi 34 milioni di visitatori nel 2017, rendendola una delle capitali più visitate al mondo.;https://it.wikipedia.org/wiki/Parigi
2;it;Nel 2024, quante volte Parigi ospiterà i Giochi olimpici ?;Tre volte;Due volte;Una volta;Quattro volte;Débutant;Nel 2024, Parigi sarà la seconda città con Londra ad aver ospitato le Olimpiadi tre volte dopo quelle del 1900 e quelle del 1924.;https://it.wikipedia.org/wiki/Parigi
3;it;Da quale parte del fiume si estende la città di Parigi ?;Senna;Rodano;Meuse;Garonne;Débutant;La città di Parigi copre un'area circa due volte più grande a nord, sulla riva destra, come quella a sud, sulla riva sinistra.;https://it.wikipedia.org/wiki/Senna
4;it;Quale area boschiva si trova nel 16 ° arrondissement di Parigi ?;Bois de Boulogne;Bois de Vincennes;Buttes-Chaumont;Parc Monceau;Débutant;Coprendo un'area di 846 ettari nella parte occidentale della città, il Bois de Boulogne è uno dei polmoni della capitale francese.;https://it.wikipedia.org/wiki/Bois_de_Boulogne
5;it;In quale distretto si trova il punto più alto della capitale francese ?;Montmartre;Opera;Popincourt;Vaugirard;Débutant;I due accessi più famosi in cima alla collina sono la funicolare e la scala di rue Foyatier, con i suoi 222 gradini.;https://it.wikipedia.org/wiki/Montmartre
6;it;Quali trasporti pubblici offrono fino al 20 % dei viaggi a Parigi ?;Metro;RER;Autobus;Taxi;Débutant;Gestito dal RATP, ha sedici linee dedicate, principalmente sotterranee, per un totale di quasi 220 chilometri.;
7;it;Quale aeroporto dell'Ile-de-France si trova 10 km a sud di Parigi ?;Orly;Beauvais;Charles de Gaulle;Merignac;Débutant;L'aeroporto ha 270 aziende che rappresentano 25.000 dipendenti, uffici e 15.000 posti auto in 14 parchi.;
8;it;Quale colonna è un elemento di arredo urbano inizialmente parigino ?;Colonna Morris;Colonna Davioud;Colonna Guimard;Colonna Wallace;Débutant;La colonna Morris è principalmente di forma cilindrica e viene utilizzata per promuovere spettacoli e film.;
9;it;Chi è diventato il primo sindaco di Parigi nel 2014 ?;Anne Hidalgo;Christine Herzog;Hélène Hardy;Gisèle Halimi;Débutant;Membro del PS, Anne Hidalgo ha una doppia nazionalità franco-spagnola ma non ha attività politica in Spagna.;https://it.wikipedia.org/wiki/Anne_Hidalgo
10;it;Quale stadio di calcio ha Paris Saint-Germain come attuale residente ?;Parc des princes;Stade de France;Velodromo;Stadio Groupama;Débutant;È il quinto stadio francese più grande ma anche uno dei più antichi e conosciuti nella regione di Parigi.;https://it.wikipedia.org/wiki/Parco_dei_Principi
11;it;Qual è il viale più largo delle strade parigine ?;Avenue Foch;Avenue de Neuilly;Avenue Mozart;Avenue Matignon;Confirmé;Avenue Foch è lunga 1.300 metri e larga 120 metri grazie ai giardini che la delimitano.;https://it.wikipedia.org/wiki/Avenue_Foch
12;it;Quale cappella è diventata il simbolo dell'Università di Parigi ?;Sorbona;Père-Lachaise;Sainte-Rita;Epifania;Confirmé;L'attuale cappella fu ricostruita nel 17 ° secolo dal cardinale Richelieu, di cui era anche il mausoleo.;
13;it;Qual è il più grande cimitero parigino di Parigi intra muros ?;Père-Lachaise;Montparnasse;Montmartre;Belleville;Confirmé;Accoglie più di tre milioni e mezzo di visitatori ogni anno, rendendolo il cimitero più visitato al mondo.;
14;it;Quale museo contava 2.091 dipendenti nel 2019, inclusi 1.232 agenti di sorveglianza ?;Museo del Louvre;Musée d'Orsay;Museo Rodin;Museo Carnavalet;Confirmé;Con 8 milioni di visitatori all'anno, il Louvre è il museo più visitato al mondo e il sito culturale a pagamento più visitato in Francia.;
15;it;Su quanti visitatori hanno visitato Parigi nel 2017 ?;34 milioni;26 milioni;19 milioni;44 milioni;Confirmé;Parigi occupa anche un posto preponderante nel mondo della moda, del lusso e dell'alta cucina.;https://it.wikipedia.org/wiki/Parigi
16;it;Qual è la lunghezza totale approssimativa delle fogne di Parigi ?;2.600 km;2.200 km;3000 km;1.800 km;Confirmé;Le fogne di Parigi si sono evolute considerevolmente dai lavori intrapresi dal prefetto Haussmann e dall'ingegnere Eugène Belgrand.;
17;it;Con quale altra città unica in Europa è gemellata Parigi ?;Roma;Madrid;Berlino;Atene;Confirmé;Questo gemellaggio è valido nell'altra direzione, con questo slogan : « Solo Parigi è degna di Roma, solo Roma è degna di Parigi ».;https://it.wikipedia.org/wiki/Parigi
18;it;Di fronte a quale edificio si trova il punto zero delle strade della Francia ?;Madonna;Liceo Henri-IV;Tour Saint-Jacques;Sainte-Chapelle;Confirmé;Il punto zero delle strade in Francia è il punto zero di Parigi, vale a dire il punto chilometrico 0 delle strade che escono dalla capitale.;
19;it;A Parigi, quale giardino inglese imita un paesaggio montano ?;Buttes-Chaumont;Invalides;Trocadero;Palais-Royal;Confirmé;È uno degli spazi verdi di Parigi con il maggiore calo (oltre 40 m), patrimonio delle cave delle sue fondamenta.;https://it.wikipedia.org/wiki/Parc_des_Buttes-Chaumont
20;it;Qual è la strada più lunga della Parigi intramurale con più di quattro chilometri di lunghezza ?;Rue de Vaugirard;Rue Lecourbe;Rue La Fayette;Rue de Paradis;Confirmé;Con i suoi 4.360 metri di lunghezza, rue de Vaugirard, che attraversa il 6 ° e il 15 ° arrondissement, corrisponde a 407 numeri di palazzina.;https://it.wikipedia.org/wiki/Rue_de_Vaugirard
21;it;In quanti distretti municipali è divisa la città di Parigi ?;Venti;Dodici;Sedici;Otto;Expert;I distretti, nel loro stato attuale, furono delimitati dalla legge del 16 giugno 1859, che aumentò il loro numero da dodici a venti.;https://it.wikipedia.org/wiki/Arrondissement_municipali_di_Parigi
22;it;Quale business school parigina è una delle più riconosciute al mondo ?;HEC;ICAM;UTC;PSB;Expert;La scuola si trova nella parte settentrionale del futuro cluster tecnologico Paris-Saclay, che deve raccogliere il 25% della ricerca pubblica.;
23;it;Quale evento commerciale si svolge ogni anno alla fine di aprile a Parigi ?;Fiera di Parigi;Spiagge di Parigi;Fiera del trono;Mille colonne;Expert;La Fiera di Parigi, organizzata a Parigi dal 1904, si tiene dal 1923 nel centro espositivo Porte de Versailles.;
24;it;Qual è l'ospedale più antico della capitale francese ?;Hôtel-Dieu;Pity Hospital;Alphonse Gardie;Raymond Sans;Expert;Per 50 anni si è dedicato quasi esclusivamente alla rilevazione, al trattamento e alla prevenzione delle complicanze del diabete mellito.;
25;it;Quale fiume, ora interamente sotterraneo, attraversa Parigi ?;Bievre;Sarce;Essonne;Lucertola;Expert;Il Bièvre è un fiume che ha origine in Guyancourt e sfocia nel principale collezionista delle fogne di Parigi.;
26;it;Quale organizzazione francese controlla l'inquinamento atmosferico a Parigi ?;Airparif;Globice;Fioritura;Enercoop;Expert;Le misurazioni soggette ad analisi di laboratorio su una sessantina di inquinanti completano il sistema di stazioni.;
27;it;Quali famose fontane furono stabilite per la prima volta a Parigi ?;Wallace;Morris;Miller;Barnett;Expert;Progettati da Charles-Auguste Lebourg, prendono il nome da Richard Wallace, filantropo inglese che ha finanziato la loro costruzione.;
28;it;Quale percentuale del patrimonio abitativo urbano rappresenta l'edilizia popolare a Parigi ?;17 %;27 %;37 %;47 %;Expert;I primi dieci distretti del centro storico rappresentano solo il 6 % degli alloggi sociali della città, per il 23 % del parco totale.;https://it.wikipedia.org/wiki/Parigi
29;it;Quale passaggio è un luogo privilegiato dell'immigrazione indo-pakistana a Parigi ?;Brady Passage;Passaggio del Prado;Passaggio Puteaux;Passage Vendôme;Expert;Il nome della strada si riferisce a un proprietario della terra, il signor Brady, un commerciante stabilito a 46 du faubourg Saint-Denis.;
30;it;Qual è la piazza più antica di Parigi, poco prima di Place Dauphine ?;Place des Vosges;Place d'Armes;Luogo Stanislas;Place des Victoires;Expert;Place des Vosges è nota per essere il luogo di residenza di diverse personalità del mondo politico e artistico.;https://it.wikipedia.org/wiki/Place_des_Vosges
1;nl;Welke van deze bijnamen wordt soms aan de stad Parijs gegeven ?;Lichtstad;Stad van de winden;Stad der Engelen;Derde Rome;Débutant;De stad Parijs trok in 2017 bijna 34 miljoen bezoekers en is daarmee een van de meest bezochte hoofdsteden ter wereld.;https://nl.wikipedia.org/wiki/Parijs
2;nl;Hoe vaak heeft Parijs in 2024 de Olympische Spelen georganiseerd ?;Drie keer;Tweemaal;Een keer;Vier keer;Débutant;In 2024 is Parijs de tweede stad met Londen waar de Olympische Spelen drie keer worden gehouden na die van 1900 en die van 1924.;https://nl.wikipedia.org/wiki/Parijs
3;nl;Aan welke kant van welke rivier strekt de stad Parijs zich uit ?;Seine;Rhône;Maas;Garonne;Débutant;De stad Parijs beslaat een gebied dat ongeveer tweemaal zo groot is in het noorden, op de rechteroever, als in het zuiden, op de linkeroever.;https://nl.wikipedia.org/wiki/Seine
4;nl;Welk bosrijk gebied bevindt zich in het 16e arrondissement van Parijs ?;Bois de Boulogne;Bois de Vincennes;Buttes-Chaumont;Parc Monceau;Débutant;Met een oppervlakte van 846 ha in het westen van de stad is het Bois de Boulogne een van de longen van de Franse hoofdstad.;https://nl.wikipedia.org/wiki/Bois_de_Boulogne
5;nl;In welke wijk ligt het hoogste punt van de Franse hoofdstad ?;Montmartre;Opera;Popincourt;Vaugirard;Débutant;De twee meest bekende toegangen tot de top van de heuvel zijn de kabelbaan en de trap van de rue Foyatier, met 222 treden.;https://nl.wikipedia.org/wiki/Montmartre
6;nl;Welk openbaar vervoer biedt tot 20 % van de reizen naar Parijs ?;Metro;RER;Bus;Taxi;Débutant;Het wordt beheerd door de RATP en heeft zestien speciale lijnen, voornamelijk ondergronds, met een totale lengte van bijna 220 kilometer.;
7;nl;Welke luchthaven van Ile-de-France ligt 10 km ten zuiden van Parijs ?;Orly;Beauvais;Charles-de-Gaulle;Merignac;Débutant;De luchthaven heeft 270 bedrijven die 25.000 medewerkers vertegenwoordigen, kantoren en 15.000 parkeerplaatsen in 14 parken.;
8;nl;Welke kolom is een element van stadsmeubilair dat aanvankelijk Parijse was ?;Morris column;Davioud column;Kolom van Guimard;Wallace kolom;Débutant;De Morris-kolom is voornamelijk cilindrisch van vorm en wordt gebruikt om shows en films te promoten.;https://nl.wikipedia.org/wiki/Aanplakzuil
9;nl;Wie werd in 2014 de eerste vrouwelijke burgemeester van Parijs ?;Anne Hidalgo;Christine Herzog;Hélène Hardy;Gisèle Halimi;Débutant;Anne Hidalgo, lid van de PS, heeft de dubbele Frans-Spaanse nationaliteit, maar heeft geen politieke activiteit in Spanje.;https://nl.wikipedia.org/wiki/Anne_Hidalgo
10;nl;Welk voetbalstadion heeft Paris Saint-Germain als huidige bewoner ?;Parc des princes;Stade de France;Wielerbaan;Groupama Stadium;Débutant;Het is het op vier na grootste Franse stadion, maar ook een van de oudste en bekendste in de regio Parijs.;https://nl.wikipedia.org/wiki/Parc_des_Princes
11;nl;Wat is de breedste laan van Parijse wegen ?;Avenue Foch;Avenue de Neuilly;Avenue Mozart;Avenue Matignon;Confirmé;Avenue Foch is 1.300 meter lang en 120 meter breed dankzij de tuinen die eraan grenzen.;
12;nl;Welke kapel is het symbool van de universiteit van Parijs geworden ?;Sorbonne;Père-Lachaise;Sainte-Rita;Driekoningen;Confirmé;De huidige kapel werd in de 17e eeuw herbouwd door kardinaal Richelieu, waarvan het ook het mausoleum was.;
13;nl;Wat is de grootste Parijse begraafplaats in Parijs intra muros ?;Père-Lachaise;Montparnasse;Montmartre;Belleville;Confirmé;Het verwelkomt elk jaar meer dan 3,5 miljoen bezoekers en is daarmee de meest bezochte begraafplaats ter wereld.;
14;nl;Welk museum had in 2019 2.091 medewerkers, waaronder 1.232 toezichthouders ?;Louvremuseum;Musée d'Orsay;Rodin Museum;Carnavalet Museum;Confirmé;Met 8 miljoen jaarlijkse bezoekers is het Louvre het meest bezochte museum ter wereld en de meest bezochte betalende culturele site in Frankrijk.;
15;nl;Hoeveel bezoekers hebben Parijs in 2017 bezocht ?;34 miljoen;26 miljoen;19 miljoen;44 miljoen;Confirmé;Parijs neemt ook een overheersende plaats in in de wereld van mode, luxe en haute cuisine.;https://nl.wikipedia.org/wiki/Parijs
16;nl;Wat is de geschatte totale lengte van de Parijse rioleringen ?;2.600 km;2.200 km;3000 km;1.800 km;Confirmé;De riolen van Parijs zijn sterk geëvolueerd sinds de werken van de prefect Haussmann en de ingenieur Eugène Belgrand.;
17;nl;Met welke andere unieke stad in Europa is Parijs verbonden ?;Rome;Madrid;Berlijn;Athene;Confirmé;Deze jumelage is geldig in de andere richting, met deze slogan : « Alleen Parijs is Rome waardig, alleen Rome is Parijs waardig ».;https://nl.wikipedia.org/wiki/Parijs
18;nl;Voor welk gebouw ligt het nulpunt van de wegen van Frankrijk ?;Onze-Lieve-Vrouw;Middelbare school Henri-IV;Tour Saint-Jacques;Sainte-Chapelle;Confirmé;Het nulpunt van de wegen in Frankrijk is het nulpunt van Parijs, dat wil zeggen het kilometrische punt 0 van de wegen die de hoofdstad verlaten.;
19;nl;Welke Engelse tuin imiteert in Parijs een berglandschap ?;Buttes-Chaumont;Invalides;Trocadero;Palais-Royal;Confirmé;Het is een van de groene ruimtes in Parijs met de grootste val (meer dan 40 m), een erfgoed van de steengroeven van de fundamenten.;https://nl.wikipedia.org/wiki/Parc_des_Buttes-Chaumont
20;nl;Wat is de langste straat in het intramurale Parijs met een lengte van meer dan vier kilometer ?;Rue de Vaugirard;Rue Lecourbe;Rue La Fayette;Rue de Paradis;Confirmé;Met een lengte van 4.360 meter komt de rue de Vaugirard, die het 6e en 15e arrondissement doorkruist, overeen met 407 gebouwnummers.;
21;nl;In hoeveel gemeentelijke wijken is de stad Parijs verdeeld ?;Twintig;Twaalf;Zestien;Acht;Expert;De districten, in hun huidige staat, werden afgebakend door de wet van 16 juni 1859, waardoor hun aantal steeg van twaalf naar twintig.;https://nl.wikipedia.org/wiki/Arrondissementen_van_Parijs
22;nl;Welke Parijse business school is een van de meest erkende ter wereld ?;HEC;ICAM;UTC;PSB;Expert;De school bevindt zich in het noordelijke deel van de toekomstige technologische cluster Parijs-Saclay, die 25% van het openbare onderzoek moet verzamelen.;
23;nl;Welk commercieel evenement vindt elk jaar eind april plaats in Parijs ?;Beurs van Parijs;Stranden van Parijs;Troonbeurs;Duizend kolommen;Expert;De Parijse beurs, die sinds 1904 in Parijs wordt georganiseerd, wordt sinds 1923 gehouden in het expositiecentrum Porte de Versailles.;
24;nl;Wat is het oudste ziekenhuis van de Franse hoofdstad ?;Hôtel-Dieu;Jammer Ziekenhuis;Alphonse Gardie;Raymond Sans;Expert;Al 50 jaar zet hij zich bijna uitsluitend in voor het opsporen, behandelen en voorkomen van complicaties door diabetes mellitus.;
25;nl;Welke rivier, nu volledig ondergronds, doorkruist Parijs ?;Bièvre;Sarce;Essonne;Hagedis;Expert;De Bièvre is een rivier die zijn oorsprong vindt in Guyancourt en uitmondt in de belangrijkste verzamelaar van de Parijse riolering.;
26;nl;Welke Franse organisatie controleert luchtverontreiniging in Parijs ?;Airparif;Globice;Bloom;Enercoop;Expert;Metingen die onderworpen zijn aan laboratoriumanalyses van ongeveer zestig verontreinigende stoffen maken het stationsysteem compleet.;
27;nl;Welke beroemde fonteinen werden voor het eerst in Parijs opgericht ?;Wallace;Morris;Miller;Barnett;Expert;Ze zijn ontworpen door Charles-Auguste Lebourg en ontlenen hun naam aan Richard Wallace, een Engelse filantroop die hun constructie financierde.;
28;nl;Welk percentage van de stedelijke woningvoorraad vertegenwoordigt de sociale woningbouw in Parijs ?;17 %;27 %;37 %;47 %;Expert;De eerste tien wijken van het historische centrum beslaan slechts 6 % van de sociale woningen van de stad, 23 % van het totale park.;https://nl.wikipedia.org/wiki/Parijs
29;nl;Welke passage is een hoge plaats van de Indo-Pakistaanse immigratie in Parijs ?;Brady Passage;Prado Passage;Passage Puteaux;Passage Vendôme;Expert;De naam van de straat verwijst naar een eigenaar van het land, de heer Brady, een handelaar gevestigd op 46 du faubourg Saint-Denis.;
30;nl;Wat is het oudste plein van Parijs, net voor Place Dauphine ?;Place des Vosges;Place d'Armes;Plaats Stanislas;Place des Victoires;Expert;Place des Vosges staat bekend als de woonplaats van verschillende persoonlijkheden uit de politieke en artistieke wereld.;https://nl.wikipedia.org/wiki/Place_des_Vosges
