1;fr;Avant de streamer sur Twitch, quel domaine vulgarisait Angle Droit sur Youtube ?;Juridique;Chimie;Politique;Mathématiques;Débutant;Née le 19 décembre 1993 à Clermont-Ferrand, Florence est titulaire d'un BAC +5 avec un Master en Droit du Travail.;https://fr.wikipedia.org/wiki/Twitch
5;es;En Twitch, ¿cuál es la principal pasión de LadySundae ?;Cosplay;Astrología;Terrarios;Bonsái;Débutant;Gracias a Maxildan, quien la contactó a través de Twitter, hará su primera transmisión en Web TV Lestream durante un resumen el 5 de julio de 2020.;https://es.wikipedia.org/wiki/Twitch
6;es;¿Quién creó el maratón benéfico conocido como Zevent ?;Zerator;Zankioh;Zouloux;Zwave;Débutant;En 2021, Le Zevent de Adrien Nougaret logró recaudar más de diez millones de euros para la asociación « Action contre la Faim ».;https://es.wikipedia.org/wiki/Twitch
7;es;¿Cómo se llama el programa de entretenimiento semanal que emite Domingo ?;« Palomitas »;« Sofá y refresco »;« La hora de máxima audiencia »;« Hora del espectáculo »;Débutant;A finales de 2017, Pierre-Alexis Bizot tenía su propia antena gratuita en NRJ, acompañado de los streamers Zankioh, Doigby y Aayley.;https://es.wikipedia.org/wiki/Twitch
8;es;¿Cuál es el apodo de Corentin Houssein, conocido como Gotaga ?;El monstruo francés;Asesino virtual;Feno;El prodigio de píxeles;Débutant;Gotaga disfrutó de una gran popularidad con su monstruoso nivel al convertirse en el jugador francés más exitoso en « Call of Duty » (consola).;https://es.wikipedia.org/wiki/Twitch
9;es;¿Cómo se llama la WebTV creada por Squeezie y Cyprien en 2017 ?;« LeStream »;« LaGamingZone »;« GamerCentralTV »;« StreamGaming »;Débutant;Con el tiempo, Squeezie se ha diversificado con entretenimiento y videos musicales, convirtiéndose en el primer youtuber francés por delante de Cyprien.;https://es.wikipedia.org/wiki/Twitch
10;es;¿Cuál es el apodo de Xavier Dang, también conocido como MisterMV, el decano de la transmisión ?;anciano;barba blanca;desmoronándose;abuelo;Débutant;Para algunos, es solo un extraño cuarentón en el panorama francés de Twitch. Para otros, es simplemente el mejor.;https://es.wikipedia.org/wiki/Twitch
11;es;¿Cómo se llama el espectáculo dedicado a los Esport creado por Laure Valée ?;PXL Perfecto;Prodigios PXL;Sobrecarga PXL;Maestros PXL;Confirmé;Laure Valée estudiará literatura, luego continuará en historia del arte, con el objetivo de convertirse en subastadora.;https://es.wikipedia.org/wiki/Twitch
12;es;En 2023 en Twitch, ¿con qué vehículo lanzó Trinity un viaje alrededor del mundo ?;Furgoneta;Autobús imperial;Tractores;Fiat 500;Confirmé;Trinity, vegetariana y destacada activista medioambiental, dice que contaminará menos en su furgoneta que en su apartamento.;https://es.wikipedia.org/wiki/Twitch
13;es;En 2021 y 2022, ¿cuál fue el principal proyecto de transmisión de Nahomay en Twitch ?;Caminata por el GR34;Viajes culinarios;Maratón solidario;tardes urbex;Confirmé;Anteriormente enfermera y fanática de los MMO, Marion se convirtió al streaming para ganarse la vida con su pasión, que son los videojuegos.;https://es.wikipedia.org/wiki/Twitch
14;es;¿Cuál era el nombre del programa de Maghla en LeStream, que finalizó en 2019 ?;« Miedo »;« Pesadillas »;« La emoción »;« Pavor »;Confirmé;En 2019, Barbara (Maghla) volverá a participar en el Zevent a beneficio del Instituto Pasteur y verá explotar su audiencia.;https://es.wikipedia.org/wiki/Twitch
15;es;¿Cuántas suscripciones de Twitch registró CruellaDK en 8 días de subatón ?;6.600;660;16,660;26,660;Confirmé;Originaria de París, Louise Martinez es una jugadora de WoW competitiva y experimentada, parte del gremio Method.;https://es.wikipedia.org/wiki/Twitch
16;es;¿Cómo se llama el programa político que transmite Jean Massiet en Twitch ?;« Backseat »;« Popcorn »;« Showtime »;« Backlash »;Confirmé;El principal objetivo de este divulgador político es conciliar a los jóvenes con la política, y sobre todo hacerla más divertida.;https://es.wikipedia.org/wiki/Twitch
17;es;¿En qué categoría fue la carrera « GP Explorer » organizada por Squeezie ?;Fórmula 4;Fórmula 3;Fórmula 2;Fórmula E;Confirmé;El videógrafo francés, que lleva muchos meses preparándose para este evento, estuvo a la altura de las expectativas de todos sus fans.;https://es.wikipedia.org/wiki/Twitch
18;es;¿Cuál es el nombre del juego de rol transmitido por AlphaCast en Twitch ?;« TableQuest »;« RealmChronicles »;« Adventurer'sGuild »;« DiceMasters »;Confirmé;Después del anuncio de Blizzard en 2014 de su nuevo juego Overwatch, Sébastien Ferez se convertiría más tarde en un experto en él.;https://es.wikipedia.org/wiki/Twitch
19;es;¿Qué programa de entrevistas dedicado a las nuevas tecnologías emite Micode ?;« Underscore_ »;« TechTalk »;« Bits »;« Hackerspace »;Confirmé;Los temas tratados son numerosos : Hacking, estafas, internet en prisión, videojuegos, trampas y por supuesto una pequeña columna.;https://es.wikipedia.org/wiki/Twitch
20;es;¿Quién organizó el concurso 3v3, un torneo de baloncesto con, entre otros, Tony Parker ?;domingo;Papa San;pauleta;cocodrilo;Confirmé;En 2012, Domingo descubrió « League of Legends », el juego que sería importante en su futura carrera como streamer de Twitch.;https://es.wikipedia.org/wiki/Twitch
21;es;¿Quién destacó a las mujeres en el mundo del streaming con Stream'Her ?;Cloe en vivo;Ultia;maghla;Nat'ali;Expert;La misión del colectivo Stream'Her es lograr una mejor representación de las streamers femeninas y crear « modelos a seguir ».;https://es.wikipedia.org/wiki/Twitch
22;es;En 2023, ¿quién terminó Super Mario 64 y Super Mario Sunshine simultáneamente ?;Niniste;Jarm0u;Vicky Bazo;Bloopuh;Expert;Speedrunner, youtuber, smasher y viajera, Niniste te invita a pasar un buen rato en directo en su canal.;https://es.wikipedia.org/wiki/Twitch
23;es;¿Qué streamer está detrás del famoso meme « Yeah yeah yeah » ?;Baghera-Jones;Rivenzi;Ultia;Zerator;Expert;Originaria de Neuchâtel, Suiza, la diseñadora gráfica Justine Noguera se convirtió en streamer haciendo multijuegos en Twitch.;https://es.wikipedia.org/wiki/Twitch
24;es;¿Qué evento organizaron Maghla y Jeel durante Zevent 2020 ?;Matrimonio falso;flash mob;Carreras de karts;Torneo de minifútbol;Expert;Las transmisiones de Maghla emanan buenas vibraciones, con muchos momentos divertidos salpicados de energía ilimitada.;https://es.wikipedia.org/wiki/Twitch
25;es;¿En qué juego LyeGaia dio lecciones de entrenamiento a través de la escuela eGG-one ?;« Hearthstone »;« League of Legends »;« PUBG »;« Trackmania »;Expert;Apasionada de la fotografía, Elsa Müller obtendrá un diploma en técnicas de fotografía y imagen en la escuela CE3P de París.;https://es.wikipedia.org/wiki/Twitch
26;es;¿Cómo se llama el ganador de la primera edición en solitario de la ZLAN, en 2023 ?;Lockness;Oslo;Artsnif;Nykho;Expert;Durante cuatro días nada menos que 200 jugadores compitieron en esta auténtica maratón de videojuegos.;https://es.wikipedia.org/wiki/Twitch
27;es;¿Qué club de Esport fue creado por Squeezie, Gotag y Brawks ?;Compañeros gentiles;Llamas amigas;Caballeros afines;Escuadrón de la serenidad;Expert;En vista de la gigantesca audiencia de los tres fundadores en Francia, la estructura ya promete una inmensa popularidad.;https://es.wikipedia.org/wiki/Twitch
28;es;¿Qué programa de entrevistas está presentado en Twitch por Maxime Biaggi y Grimkujow ?;« Zen »;« Chill »;« Serenity »;« Stillness »;Expert;El 9 de marzo de 2023, Grimkujow realizó su primer gran evento con « Flop Singer », un remix del programa Mask Singer.;https://es.wikipedia.org/wiki/Twitch
29;es;¿Quién organiza regularmente un torneo de cultura general llamado « El maestro de las flores » ?;Ponce;Shaunz;Zankioh;Bob Lennon;Expert;En Twitch, Aurélien Gilles, también conocido como Ponce, está en vivo en Twitch de cinco a seis días a la semana, a menudo desde las 10 :30 de la mañana.;https://es.wikipedia.org/wiki/Twitch
30;es;¿Qué streamer organiza la competición de fútbol conocida como Five Club ?;Aminematue;Domingo;Rivenzi;Sowdred;Expert;Con más de 100.000 espectadores de media, Amine se ha convertido en uno de los streamers franceses más populares de la plataforma.;https://es.wikipedia.org/wiki/Twitch
1;it;Prima dello streaming su Twitch, quale dominio ha reso popolare Angle Droit su Youtube ?;Legale;Chimica;Politica;Matematica;Débutant;Nato il 19 dicembre 1993 a Clermont-Ferrand, Firenze ha conseguito un BAC +5 con un Master in Diritto del Lavoro.;https://it.wikipedia.org/wiki/Twitch
2;it;Qual è la principale passione di LittleBigWhale su Twitch ?;Canto;Gioielli;Moto;Modelli;Débutant;La giovane streamer ha diversi soprannomi come LittleBigWhale o Trivia, ma il suo vero nome è Marianne.;https://it.wikipedia.org/wiki/Twitch
3;it;Quale festival di videogiochi ha contribuito a creare DamDam nel 2005 ?;Stunfest;Settimana dei Giochi di Parigi;JV-Festival;Bordeaux Geek Festival;Débutant;Impegnato in eventi e associazioni, originario di Rennes, DamDam ha fatto parte della creazione di Stunfest nel 2005.;https://it.wikipedia.org/wiki/Twitch
4;it;Chi ha co-ospitato uno spettacolo con Pierre Lapin sul canale Twitch di Arte ?;Horty;LittleBigWhale;PV Nova;MisterMV;Débutant;Hortense è uno streamer di giochi su Twitch che offre multigaming e un universo 3D pieno di molti effetti visivi.;https://it.wikipedia.org/wiki/Twitch
5;it;Su Twitch, qual è la passione principale di LadySundae ?;Cosplay;Astrologia;Terrario;Bonsai;Débutant;Grazie a Maxildan, che l'ha contattata via Twitter, farà la sua prima trasmissione su Web TV Lestream durante un recap il 5 luglio 2020.;https://it.wikipedia.org/wiki/Twitch
6;it;Chi ha creato la maratona di beneficenza nota come Zevent ?;Zerotor;Zankioh;Zouloux;Zwave;Débutant;Nel 2021, Le Zevent di Adrien Nougaret è riuscito a raccogliere più di dieci milioni di euro per l'associazione « Action contre la Faim ».;https://it.wikipedia.org/wiki/Twitch
7;it;Come si chiama lo spettacolo settimanale di intrattenimento trasmesso da Domingo ?;« Popcorn »;« Divano en Soda »;« Il Prime Time »;« Ora dello spettacolo »;Débutant;Alla fine del 2017, Pierre-Alexis Bizot aveva la sua antenna gratuita su NRJ, accompagnato dagli streamer Zankioh, Doigby e Aayley.;https://it.wikipedia.org/wiki/Twitch
8;it;Qual è il soprannome di Corentin Houssein, detto Gotaga ?;Il mostro francese;Assassino virtuale;Feno;Da Pixel Prodigio;Débutant;Gotaga ha goduto di una forte popolarità con il suo livello mostruoso diventando il giocatore francese di maggior successo su « Call of Duty » (console).;https://it.wikipedia.org/wiki/Twitch
9;it;Come si chiama la WebTV creata da Squeezie e Cyprien nel 2017 ?;« LeStream »;« LaGamingZone »;« GamerCentralTV »;« StreamGaming »;Débutant;Nel corso del tempo, Squeezie si è diversificato con video di intrattenimento e musicali, diventando il primo youtuber francese davanti a Cyprien.;https://it.wikipedia.org/wiki/Twitch
10;it;Qual è il soprannome di Xavier Dang aka MisterMV, il decano dello stream ?;vecchio signore;barba bianca;fatiscente;Nonno;Débutant;Per alcuni, è solo uno strano quarantenne nel panorama francese di Twitch. Per altri, è semplicemente il migliore.;https://it.wikipedia.org/wiki/Twitch
11;it;Come si chiama lo show dedicato all'Esport ideato da Laure Valée ?;PXL perfetto;Prodigi PXL;PXL sovraccarico;Maestri PXL;Confirmé;Laure Valée studierà lettere, poi proseguirà nella storia dell'arte, con l'obiettivo di diventare una banditrice.;https://it.wikipedia.org/wiki/Twitch
12;it;Nel 2023 su Twitch, con quale veicolo Trinity ha lanciato un viaggio intorno al mondo ?;furgone;Autobus imperiale;Trattore;Fiat 50;Confirmé;Vegetariana e attivista ambientale leader, Trinity dice che inquinerà meno nel suo furgone che nel suo appartamento.;https://it.wikipedia.org/wiki/Twitch
13;it;Nel 2021 e nel 2022, qual è stato il principale progetto di streaming di Nahomay su Twitch ?;Escursione sul GR34;Viaggi culinari;Maratona di beneficenza;serate urbex;Confirmé;Precedentemente infermiera e fan degli MMO, Marion si è convertita allo streaming per guadagnarsi da vivere con la sua passione, i videogiochi.;https://it.wikipedia.org/wiki/Twitch
14;it;Come si chiamava lo spettacolo di Maghla su LeStream, terminato nel 2019 ?;« Paura »;« Incubi »;« Il brivido »;« Terrore »;Confirmé;Nel 2019, Barbara (Maghla) parteciperà ancora una volta allo Zevent a beneficio dell'Istituto Pasteur e vedrà esplodere il suo pubblico.;https://it.wikipedia.org/wiki/Twitch
15;it;Quanti abbonamenti Twitch ha registrato CruellaDK in 8 giorni di subathon ?;6.60;66;16.66;26.66;Confirmé;Originaria di Parigi, Louise Martinez è una giocatrice competitiva ed esperta di WoW, parte della gilda Method.;https://it.wikipedia.org/wiki/Twitch
16;it;Come si chiama lo show politico trasmesso da Jean Massiet su Twitch ?;« Backseat »;« Popcorn »;« Showtime »;« Backlash »;Confirmé;L'obiettivo principale di questo divulgatore politico è riconciliare i giovani con la politica, e soprattutto renderla più divertente.;https://it.wikipedia.org/wiki/Twitch
17;it;In quale categoria era la gara « GP Explorer » organizzata da Squeezie ?;Formula 4;Formula 3;Formula 2;Formula E;Confirmé;Il videografo francese, che si stava preparando per questo evento da molti mesi, è stato all'altezza delle aspettative di tutti i suoi fan.;https://it.wikipedia.org/wiki/Twitch
18;it;Come si chiama il gioco di ruolo trasmesso da AlphaCast su Twitch ?;« TableQuest »;« RealmChronicles »;« Adventurer'sGuild »;« DiceMasters »;Confirmé;Dopo l'annuncio di Blizzard nel 2014 per il loro nuovo gioco Overwatch, Sébastien Ferez ne sarebbe poi diventato un esperto.;https://it.wikipedia.org/wiki/Twitch
19;it;Quale talk show dedicato alle nuove tecnologie va in onda su Micode ?;« Underscore_ »;« TechTalk »;« Bits »;« Hackerspace »;Confirmé;Gli argomenti trattati sono numerosi : Hacking, truffe, internet in carcere, videogiochi, imbrogli, e ovviamente una piccola rubrica.;https://it.wikipedia.org/wiki/Twitch
20;it;Chi ha organizzato il concorso 3v3, un torneo di basket con, tra gli altri, Tony Parker ?;domenico;Papa San;pauletta;coccodrillo;Confirmé;Nel 2012, Domingo ha scoperto « League of Legends », il gioco che sarebbe diventato importante nella sua futura carriera come streamer di Twitch.;https://it.wikipedia.org/wiki/Twitch
21;it;Chi ha messo in risalto le donne nel mondo dello streaming con Stream'Her ?;Chloe dal vivo;Ulzia;magla;Nat'ali;Expert;La missione del collettivo Stream'Her è ottenere una migliore rappresentazione delle streamer donne e creare « modelli di riferimento ».;https://it.wikipedia.org/wiki/Twitch
22;it;Nel 2023, chi ha finito contemporaneamente Super Mario 64 e Super Mario Sunshine ?;Niniste;Jarm0u;Vicky Milza;Bloopuh;Expert;Speedrunner, youtuber, smasher e viaggiatrice, Niniste ti invita a divertirti in diretta sul suo canale.;https://it.wikipedia.org/wiki/Twitch
23;it;Quale streamer è dietro il famoso meme « Yeah yeah yeah » ?;Baghera Jones;Rivenzi;Ultia;Zerotor;Expert;Originaria di Neuchâtel, in Svizzera, la graphic designer Justine Noguera è diventata una streamer facendo multigaming su Twitch.;https://it.wikipedia.org/wiki/Twitch
24;it;Quale evento è stato organizzato da Maghla e Jeel durante Zevent 2020 ?;Matrimonio falso;flashmob;Gara di kart;Torneo di calcetto;Expert;Gli stream di Maghla trasudano buone vibrazioni, con molti momenti divertenti cosparsi di un'energia illimitata.;https://it.wikipedia.org/wiki/Twitch
25;it;Su quale gioco LyeGaia ha tenuto lezioni di coaching attraverso la scuola eGG-one ?;« Hearthstone »;« League of Legends »;« PUBG »;« Trackmania »;Expert;Appassionata di fotografia, Elsa Müller conseguirà un diploma in fotografia e tecniche dell'immagine presso la scuola CE3P di Parigi.;https://it.wikipedia.org/wiki/Twitch
26;it;Come si chiama il vincitore della prima edizione in solitaria dello ZLAN, nel 2023 ?;Lockness;Oslo;Artsnif;Nykho;Expert;Per quattro giorni, non meno di 200 giocatori si sono sfidati in questa vera e propria maratona di videogiochi.;https://it.wikipedia.org/wiki/Twitch
27;it;Quale club Esport è stato creato da Squeezie, Gotaga e Brawks ?;Compagni gentili;Fiamme amiche;Cavalieri affini;Serenità Squadra;Expert;Vista la gigantesca platea dei tre fondatori in Francia, la struttura promette già un'immensa popolarità.;https://it.wikipedia.org/wiki/Twitch
28;it;Quale talk show è ospitato su Twitch da Maxime Biaggi e Grimkujow ?;« Zen »;« Chill »;« Serenity »;« Stillness »;Expert;Il 9 marzo 2023, Grimkujow ha tenuto il suo primo grande evento con « Flop Singer », un remix dello spettacolo Mask Singer.;https://it.wikipedia.org/wiki/Twitch
29;it;Chi organizza regolarmente un torneo di cultura generale chiamato « The Master of Flowers » ?;Ponce;Shaunz;Zankioh;Bob Lennon;Expert;Su Twitch, Aurélien Gilles aka Ponce è in diretta su Twitch da cinque a sei giorni alla settimana, spesso dalle 10 :30 del mattino.;https://it.wikipedia.org/wiki/Twitch
30;it;Quale streamer organizza la competizione calcistica nota come Five Club ?;Aminematue;Domingo;Rivenzi;Sowdred;Expert;Con una media di oltre 100.000 spettatori, Amine è diventato uno degli streamer francesi più popolari sulla piattaforma.;https://it.wikipedia.org/wiki/Twitch
1;nl;Voor het streamen op Twitch, welk domein maakte Angle Droit populair op YouTube ?;Juridisch;Chemie;Politiek;Wiskunde;Débutant;Florence, geboren op 19 december 1993 in Clermont-Ferrand, heeft een BAC +5 met een master in arbeidsrecht.;https://nl.wikipedia.org/wiki/Twitch
2;nl;Wat is de grootste passie van LittleBigWhale op Twitch ?;Zingen;Sieraden;Motorfiets;Modellen;Débutant;De jonge streamer heeft verschillende bijnamen zoals LittleBigWhale of Trivia, maar haar echte naam is Marianne.;https://nl.wikipedia.org/wiki/Twitch
3;nl;Welk videogamefestival heeft DamDam in 2005 helpen creëren ?;Stomfeest;Spelweek van Parijs;JV-Festival;Bordeaux Geek Fest;Débutant;Toegewijd aan evenementen en verenigingen, oorspronkelijk afkomstig uit Rennes, maakte DamDam deel uit van de oprichting van Stunfest in 2005.;https://nl.wikipedia.org/wiki/Twitch
4;nl;Wie organiseerde samen met Pierre Lapin een show op het Twitch-kanaal van Arte ?;Horty;LittleBigWhale;PV Nova;Mijnheer MV;Débutant;Hortense is een gaming-streamer op Twitch die multigaming en een 3D-universum met veel visuele effecten biedt.;https://nl.wikipedia.org/wiki/Twitch
5;nl;Wat is LadySundae's grootste passie op Twitch ?;Cosplay;Astrologie;Terraria;Bonsai;Débutant;Dankzij Maxildan, die via Twitter contact met haar heeft opgenomen, zal ze op 5 juli 2020 haar eerste uitzending maken op Web TV Lestream tijdens een recap.;https://nl.wikipedia.org/wiki/Twitch
6;nl;Wie creëerde de liefdadigheidsmarathon die bekend staat als Zevent ?;Zerator;Zankioh;Zouloux;Zwave;Débutant;In 2021 wist Le Zevent van Adrien Nougaret ruim tien miljoen euro op te halen voor de vereniging « Action contre la Faim ».;https://nl.wikipedia.org/wiki/Twitch
7;nl;Wat is de naam van de wekelijkse entertainmentshow die wordt uitgezonden door Domingo ?;« Popcorn »;« Couch en Soda »;« De primetime »;« Toontijd »;Débutant;Eind 2017 had Pierre-Alexis Bizot zijn eigen gratis antenne op NRJ, vergezeld van streamers Zankioh, Doigby en Aayley.;https://nl.wikipedia.org/wiki/Twitch
8;nl;Wat is de bijnaam van Corentin Houssein, beter bekend als Gotaga ?;Het Franse monster;Virtuele moordenaar;Feno;Da Pixel Prodigy;Débutant;Gotaga genoot een grote populariteit met zijn monsterlijke niveau door de meest succesvolle Franse speler op « Call of Duty » (console) te worden.;https://nl.wikipedia.org/wiki/Twitch
9;nl;Wat is de naam van de WebTV gemaakt door Squeezie en Cyprien in 2017 ?;« LeStream »;« LaGamingZone »;« GamerCentralTV »;« StreamGaming »;Débutant;In de loop van de tijd heeft Squeezie zich gediversifieerd met entertainment en muziekvideo's en werd ze de eerste Franse youtuber vóór Cyprien.;https://nl.wikipedia.org/wiki/Twitch
10;nl;Wat is de bijnaam van Xavier Dang oftewel MisterMV, de decaan van de stream ?;oude heer;witte baard;afbrokkelend;Opa;Débutant;Voor sommigen is hij gewoon een vreemde veertiger in het Franse Twitch-landschap. Voor anderen is het gewoon de beste.;https://nl.wikipedia.org/wiki/Twitch
11;nl;Wat is de naam van de show gewijd aan Esport gemaakt door Laure Valée ?;PXLPerfect;PXL wonderkinderen;PXL-overbelasting;PXL Masters;Confirmé;Laure Valée gaat literatuur studeren en daarna kunstgeschiedenis, met als doel veilingmeester te worden.;https://nl.wikipedia.org/wiki/Twitch
12;nl;Met welk voertuig lanceerde Trinity in 2023 op Twitch een wereldreis ?;Bestelwagen;Keizerlijke bus;Trekker;Fiat 500;Confirmé;Trinity, vegetariër en toonaangevend milieuactiviste, zegt dat ze minder zal vervuilen in haar busje dan in haar appartement.;https://nl.wikipedia.org/wiki/Twitch
13;nl;Wat was Nahomay's grootste streamingproject op Twitch in 2021 en 2022 ?;Wandeling op de GR34;Culinaire reizen;Liefdadigheidsmarathon;urbex-avonden;Confirmé;Marion, voorheen een verpleegster en MMO-fan, stapte over op streaming om de kost te verdienen met haar passie, namelijk videogames.;https://nl.wikipedia.org/wiki/Twitch
14;nl;Wat was de naam van Maghla's show op LeStream, die eindigde in 2019 ?;« Angst »;« Nachtmerries »;« De sensatie »;« Angst »;Confirmé;Barbara (Maghla) zal in 2019 wederom deelnemen aan de Zevent ten voordele van het Pasteur Instituut en haar publiek zien ontploffen.;https://nl.wikipedia.org/wiki/Twitch
15;nl;Hoeveel Twitch-abonnementen heeft CruellaDK geregistreerd in 8 dagen subathon ?;6.600;660;16.660;26.660;Confirmé;Louise Martinez komt oorspronkelijk uit Parijs en is een competitieve en ervaren WoW-speler, onderdeel van de Method Guild.;https://nl.wikipedia.org/wiki/Twitch
16;nl;Wat is de naam van de politieke show uitgezonden door Jean Massiet op Twitch ?;« Backseat »;« Popcorn »;« Showtime »;« Backlash »;Confirmé;Het belangrijkste doel van deze politieke popularisator is om jongeren met politiek te verzoenen, en vooral om het leuker te maken.;https://nl.wikipedia.org/wiki/Twitch
17;nl;In welke categorie werd de « GP Explorer » race georganiseerd door Squeezie ?;Formule 4;Formule 3;Formule 2;Formule E;Confirmé;De Franse videograaf, die zich al maanden op dit evenement voorbereidt, voldeed aan de verwachtingen van al zijn fans.;https://nl.wikipedia.org/wiki/Twitch
18;nl;Wat is de naam van het rollenspel dat door AlphaCast op Twitch wordt uitgezonden ?;« TableQuest »;« RealmChronicles »;« Adventurer'sGuild »;« DiceMasters »;Confirmé;Na de aankondiging van Blizzard in 2014 voor hun nieuwe Overwatch-game, zou Sébastien Ferez er later een expert in worden.;https://nl.wikipedia.org/wiki/Twitch
19;nl;Welke talkshow gewijd aan nieuwe technologieën wordt uitgezonden door Micode ?;« Underscore_ »;« TechTalk »;« Bits »;« Hackerspace »;Confirmé;De besproken onderwerpen zijn talrijk : hacken, oplichting, internet in de gevangenis, videogames, bedrog en natuurlijk een kleine column.;https://nl.wikipedia.org/wiki/Twitch
20;nl;Wie organiseerde de 3v3-wedstrijd, een basketbaltoernooi met onder andere Tony Parker ?;dom;Paus San;paulette;krokodil;Confirmé;In 2012 ontdekte Domingo « League of Legends », de game die belangrijk zou worden in zijn toekomstige carrière als Twitch-streamer.;https://nl.wikipedia.org/wiki/Twitch
21;nl;Wie zette vrouwen in de wereld van streaming in de kijker met Stream'Her ?;Chloe Leef;Ultie;maghla;Nat'ali;Expert;De missie van het collectief Stream'Her is om te komen tot een betere vertegenwoordiging van vrouwelijke streamers en om « rolmodellen » te creëren.;https://nl.wikipedia.org/wiki/Twitch
22;nl;Wie heeft in 2023 Super Mario 64 en Super Mario Sunshine tegelijkertijd uitgespeeld ?;Niniste;Jarm0u;Vicky Milt;Bloepuh;Expert;Speedrunner, youtuber, smasher en reiziger, Niniste nodigt je uit voor een leuke tijd live op haar kanaal.;https://nl.wikipedia.org/wiki/Twitch
23;nl;Welke streamer zit achter de beroemde meme « Yeah yeah yeah » ?;Baghera Jones;Rivenzi;Ultia;Zerator;Expert;Oorspronkelijk afkomstig uit Neuchâtel, Zwitserland, werd grafisch ontwerper Justine Noguera een streamer die multigaming deed op Twitch.;https://nl.wikipedia.org/wiki/Twitch
24;nl;Welk evenement werd georganiseerd door Maghla en Jeel tijdens Zevent 2020 ?;Nep huwelijk;flitsmeute;Kartracen;Minivoetbaltoernooi;Expert;Maghla's streams stralen goede vibes uit, met veel grappige momenten besprenkeld met grenzeloze energie.;https://nl.wikipedia.org/wiki/Twitch
25;nl;Over welk spel gaf LyeGaia coachinglessen via de eGG-one school ?;« Hearthstone »;« League of Legends »;« PUBG »;« Trackmania »;Expert;Gepassioneerd door fotografie, zal Elsa Müller een diploma fotografie en beeldtechniek behalen aan de CE3P-school in Parijs.;https://nl.wikipedia.org/wiki/Twitch
26;nl;Hoe heet de winnaar van de eerste solo-editie van de ZLAN, in 2023 ?;Lockness;Oslo;Artsnif;Nykho;Expert;Vier dagen lang streden niet minder dan 200 spelers in deze heuse videogamemarathon.;https://nl.wikipedia.org/wiki/Twitch
27;nl;Welke Esport-club is opgericht door Squeezie, Gotaga en Brawks ?;Zachte vrienden;Vriendelijke Vlammen;Verwante Ridders;Serenity-ploeg;Expert;Gezien het gigantische publiek van de drie oprichters in Frankrijk belooft de structuur nu al een immense populariteit.;https://nl.wikipedia.org/wiki/Twitch
28;nl;Welke talkshow wordt op Twitch gehost door Maxime Biaggi en Grimkujow ?;« Zen »;« Chill »;« Serenity »;« Stillness »;Expert;Op 9 maart 2023 hield Grimkujow zijn eerste grote evenement met « Flop Singer », een remix van de show Mask Singer.;https://nl.wikipedia.org/wiki/Twitch
29;nl;Wie organiseert er regelmatig een algemeen kennistoernooi genaamd « The Master of Flowers » ?;Ponce;Shaunz;Zankioh;Bob Lennon;Expert;Op Twitch is Aurélien Gilles aka Ponce vijf tot zes dagen per week live op Twitch, vaak vanaf 10.30 uur 's ochtends.;https://nl.wikipedia.org/wiki/Twitch
30;nl;Welke streamer organiseert de voetbalcompetitie Five Club ?;Aminematue;Domingo;Rivenzi;Sowdred;Expert;Met gemiddeld meer dan 100.000 kijkers is Amine uitgegroeid tot een van de populairste Franse streamers op het platform.;https://nl.wikipedia.org/wiki/Twitch
