1;fr;Quelle est la nationalité du célèbre réalisateur et producteur Steven Spielberg ?;Américaine;Tunisienne;Canadienne;Marocaine;Débutant;Bien qu'il soit né à Cincinnati, dans l'Ohio, Spielberg a des origines juives ashkénazes, ses ancêtres étant venus d'Europe de l'Est.;https://fr.wikipedia.org/wiki/Steven_Spielberg
2;es;¿Qué película de Spielberg fue la primera superproducción real del cine estadounidense ?;« Los dientes del mar »;« El color púrpura »;« Parque Jurásico »;« Informe de minorías »;Débutant;La película « Los dientes del mar » es una adaptación de la novela homónima de Peter Benchley, publicada en 1974 por las ediciones Doubleday.;https://es.wikipedia.org/wiki/Tiburón_(película)
3;es;¿Quién es sin duda el compositor oficial de las películas de Steven Spielberg ?;John Williams;James Horner;Giorgio Moroder;John Barry;Débutant;Con 49 nominaciones al Oscar, Williams es la segunda persona más nominada después de Walt Disney.;https://es.wikipedia.org/wiki/John_Williams_(compositor)
4;es;¿Qué saga de Spielberg mezcla aventuras y personajes coloridos ?;« Indiana Jones »;« Jurassic Park »;« Transformers »;« Los dientes del mar »;Débutant;El relato de sus primeras aventuras mezcla ficción y realidad, indy conoce a personajes que realmente existieron.;https://es.wikipedia.org/wiki/Indiana_Jones
5;es;¿Qué actriz, que aparece en la película « E.T. », es Steven Spielberg el padrino ?;Drew Barrymore;Neve Campbell;Christina Ricci;Téa Leoni;Débutant;Después de hacer películas de serie B, hizo un regreso dramático en la década de 1990, sobre todo con « Scream ».;https://es.wikipedia.org/wiki/Drew_Barrymore
6;es;¿Qué película de dinosaurios recaudó más de $ 900 millones en ingresos ?;« Jurassic Park »;« Carnosaur »;« Future War »;« Raptor »;Débutant;El estreno de la primera película estuvo acompañado de un verdadero trabajo de preparación a largo plazo para interesar al público.;https://es.wikipedia.org/wiki/Parque_Jurásico_(película)
7;es;¿Qué soldado deberíamos salvar en una película dirigida por Steven Spielberg ?;Soldado Ryan;Garner privado;Privado Adams;Soldado Moore;Débutant;La reconstrucción muy realista del desembarco de Normandía es uno de los aspectos más destacados de la película.;https://es.wikipedia.org/wiki/Saving_Private_Ryan
8;es;¿Qué película representa el mayor éxito comercial de la carrera de Steven Spielberg ?;« Jurassic Park »;« Hook »;« Imperio del Sol »;« Amistad »;Débutant;Dos años después de su lanzamiento en 3D, la película fue parte de la selección de Cannes Classics en el Festival de Cine de Cannes 2015.;https://es.wikipedia.org/wiki/Parque_Jurásico_(película)
9;es;¿Qué película de Steven Spielberg es en realidad una adaptación de Peter Pan ?;« Hook »;« Amistad »;« Sugarland Express »;« Munich »;Débutant;El guión muestra a un Peter Pan adulto que se ha convertido en un abogado de negocios casado y con dos hijos.;https://es.wikipedia.org/wiki/Hook_(película)
10;es;Un proyecto convertido en película, contado en el contexto de la Shoah, se titula « La lista de »...;Schindler;Hermann;Brecht;Dickmann;Débutant;Oskar Schindler logró ahorrar alrededor de 1,100 judíos prometió la muerte en el campamento de concentración de Plaszow.;https://es.wikipedia.org/wiki/La_lista_de_Schindler
11;es;¿Qué película para televisión se convirtió en el primer gran éxito de Steven Spielberg entre el público en general ?;« Duel »;« 1941 »;« Amistad »;« Munich »;Confirmé;« Duel » presenta a un representante de la computadora, interpretado por Dennis Weaver, cuya vida está amenazada por un camión pesado.;
12;es;¿Con quién está asociado Steven Spielberg en la realización de la saga « Indiana Jones » ?;George Lucas;Ridley Scott;Ron Howard;James Cameron;Confirmé;A través de su compañía Lucasfilm, George Lucas produce ficción y documentales para el cine.;https://es.wikipedia.org/wiki/George_Lucas
13;es;¿En qué película está un joven inglés atrapado en la confusión de la Segunda Guerra Mundial ?;« Imperio del Sol »;« El color púrpura »;« Informe de minorías »;« La Terminal »;Confirmé;La película « Empire of the Sun » es para Christian Bale, quien interpreta al héroe, su primer papel cinematográfico.;https://es.wikipedia.org/wiki/El_imperio_del_sol
14;es;¿Qué película cuenta la historia de una familia negra en los Estados Unidos a mediados del siglo XX ?;« El color púrpura »;« Imperio del Sol »;« El libro de los testigos »;« Sugarland Express »;Confirmé;En los Oscar, la película « El color púrpura » fue nominada en todas las categorías excepto Mejor Director.;https://es.wikipedia.org/wiki/El_color_púrpura
15;es;¿Qué película han recogido Morgan Freeman y Anthony Hopkins en las pantallas ?;« Amistad »;« Minority Report »;« Indiana Jones »;« Lincoln »;Confirmé;La película está basada en hechos auténticos, un motín de un grupo de esclavos africanos transportados a bordo de La Amistad en 1839.;https://es.wikipedia.org/wiki/Amistad (película)
16;es;¿En qué película de Steven Spielberg hay un policía atrapado por un trinomio de adivinos ?;« Minority Report »;« Hook »;« Amistad »;« Sugarland Express »;Confirmé;La película « Minority Report », en sí misma una adaptación del cuento del mismo nombre, ha tenido dos adaptaciones en forma de videojuego.;https://es.wikipedia.org/wiki/Minority_Report
17;es;¿Qué película de Steven Spielberg se desarrolla casi exclusivamente en un aeropuerto ?;« La Terminal »;« Imperio del Sol »;« Minority Report »;« El color púrpura »;Confirmé;El papel de Lucy, la joven que Viktor ayuda a cerrar su maleta, es interpretado por Sasha Spielberg, la hija del cineasta.;https://es.wikipedia.org/wiki/La_terminal_(película_de_2004)
18;es;¿Qué saga de Michael Bay fue producida por Steven Spielberg ?;« Transformers »;« Armageddon »;« La isla »;« Bad Boys »;Confirmé;Fue Lorenzo Di Bonaventura quien asesoró a Shia LaBeouf en Michael Bay, después de haber trabajado con él en « Constantine ».;https://es.wikipedia.org/wiki/Transformers_(película)
19;es;¿Qué personaje de cómic es la primera película en 3D estrenada por Steven Spielberg ?;Tintin;Max Payne;Jason Todd;El guardabosques;Confirmé;Sony y Paramount han invertido 100 millones de euros en la campaña mediática de la película « Tintin ».;https://es.wikipedia.org/wiki/Las_aventuras_de_Tintín:_El_secreto_del_unicornio
20;es;¿En qué planeta se ambientan las películas de ciencia ficción dirigidas por Steven Spielberg ?;En la tierra;En la luna;En Marte;En Júpiter;Confirmé;Steven Spielberg, apodado el Rey del Entretenimiento, ha recibido personalmente tres premios Oscar.;https://es.wikipedia.org/wiki/Steven_Spielberg
21;es;¿Cuántos premios Oscar ha recibido Steven Spielberg durante su carrera ?;Tres;Dos;Cuatro;Cinco;Expert;Steven Spielberg recibió un Oscar a la mejor película (en 1994) y dos a la mejor dirección (en 1994 y 1999).;https://es.wikipedia.org/wiki/Steven_Spielberg
22;es;¿Cuál es el título del primer largometraje dirigido al cine por Steven Spielberg ?;« Sugarland Express »;« Caballo de guerra »;« Hook »;« Imperio del Sol »;Expert;Esta película es la primera que Steven Spielberg hizo para el cine (« Firelight » es una película casera y « Duel » originalmente una película para televisión).;https://es.wikipedia.org/wiki/The_Sugarland_Express
23;es;¿Qué película fantástica, dirigida por Tobe Hooper, fue producida por Steven Spielberg ?;« Poltergeist »;« Dead Zone »;« La mosca »;« Beetlejuice »;Expert;La franquicia Poltergeist se considera maldita después de la muerte prematura de varias personas asociadas con la película.;https://es.wikipedia.org/wiki/Poltergeist_(película)
24;es;¿En qué año presidió Steven Spielberg el Festival de Cine de Cannes ?;2013;2011;2009;2007;Expert;En 1977, Steven Spielberg fue presidente del jurado del quinto Festival Internacional de Cine Fantástico de Avoriaz.;https://es.wikipedia.org/wiki/Steven_Spielberg
25;es;¿De qué productora es Steven Spielberg el fundador ?;Amblin;Playtone;Cielo azul;Datos del Pacífico;Expert;El nombre del estudio Amblin está inspirado en una de las primeras películas de Steven Spielberg, « Amblin' », que data de 1968.;https://es.wikipedia.org/wiki/Amblin_Entertainment
26;es;¿En qué película de Spielberg apareció Audrey Hepburn por última vez ?;« Always »;« Amistad »;« Hook »;« Duel »;Expert;Cuando terminó la película, Steven Spielberg presentó un Mazda MX5 Mk1 a Richard Dreyfuss, Holly Hunter y John Goodman.;https://es.wikipedia.org/wiki/Always_(película)
27;es;¿Qué película de Spielberg, estrenada en 2012, recibió doce nominaciones al Oscar ?;« Lincoln »;« La Terminal »;« Imperio del Sol »;« Minority Report »;Expert;Su intérprete principal, Daniel Day-Lewis, ganó el Oscar al mejor actor.;https://es.wikipedia.org/wiki/Lincoln_(película)
28;es;¿Qué director de cine se llama muy a menudo el Spielberg francés ?;Luc Besson;Bertrand Tavernier;Patrice Leconte;Guillaume Canet;Expert;Luc Besson es más conocido internacionalmente por las series de películas « Taxi », « Taken » y « Le Transporteur ».;https://es.wikipedia.org/wiki/Luc_Besson
29;es;¿Qué episodio de la serie de televisión « Columbo » fue dirigido por Steven Spielberg ?;« El libro de los testigos »;« Falso Testigo »;« Peso muerto »;« Fotograma completo »;Expert;En este episodio de « Columbo », el asesino es llevado a cometer un segundo crimen para asegurar su retaguardia.;
30;es;¿Qué director francés Steven Spielberg considera su modelo ?;François Truffaut;Jean-Jacques Annaud;Claude Zidi;Michel Deville;Expert;François Truffaut fue un crítico histórico de la revista « les Cahiers du cinéma » y una figura importante de la New Wave.;
1;it;Qual è la nazionalità del regista e produttore Steven Spielberg ?;Americano;Tunisino;Canadese;Marocchino;Débutant;Steven Spielberg è nato a Cincinnati, Ohio, il 18 dicembre 1946, da padre informatico e madre pianista.;https://it.wikipedia.org/wiki/Steven_Spielberg
2;it;Quale film di Spielberg è stato il primo vero blockbuster del cinema americano ?;« I denti del mare »;« Il colore viola »;« Jurassic Park »;« Rapporto sulle minoranze »;Débutant;Il film « I denti del mare » è un adattamento dell'omonimo romanzo di Peter Benchley, pubblicato nel 1974 dalle edizioni Doubleday.;https://it.wikipedia.org/wiki/Lo_squalo_(film)
3;it;Chi è senza dubbio il compositore ufficiale dei film di Steven Spielberg ?;John Williams;James Horner;Giorgio Moroder;John Barry;Débutant;Con 49 nomination agli Oscar, Williams è la seconda persona più nominata dopo Walt Disney.;https://it.wikipedia.org/wiki/John_Williams
4;it;Quale saga di Spielberg mescola avventure e personaggi colorati ?;« Indiana Jones »;« Jurassic Park »;« Transformers »;« I denti del mare »;Débutant;Il racconto delle sue prime avventure mescola finzione e realtà, dove Indy incontra personaggi realmente esistiti.;https://it.wikipedia.org/wiki/Indiana_Jones
5;it;Quale attrice, presente nel film « E.T. », è il padrino Steven Spielberg ?;Drew Barrymore;Neve Campbell;Christina Ricci;Téa Leoni;Débutant;Dopo aver girato i film di serie B, è tornata alla ribalta negli anni '90, in particolare con « Scream ».;https://it.wikipedia.org/wiki/Drew_Barrymore
6;it;Quale film sui dinosauri ha incassato oltre $ 900 milioni di entrate ?;« Jurassic Park »;« Carnosaur »;« Future War »;« Raptor »;Débutant;L'uscita del primo film è stata accompagnata da un vero e proprio lavoro di preparazione a lungo termine per interessare il pubblico.;https://it.wikipedia.org/wiki/Jurassic_Park_(film)
7;it;Quale soldato dovremmo salvare in un film diretto da Steven Spielberg ?;Soldato Ryan;Garner privato;Private Adams;Moore privato;Débutant;La ricostruzione molto realistica dello sbarco in Normandia è uno dei momenti salienti del film.;https://it.wikipedia.org/wiki/Salvate_il_soldato_Ryan
8;it;Quale film rappresenta il più grande successo commerciale della carriera di Steven Spielberg ?;« Jurassic Park »;« Hook »;« Impero del Sole »;« Amistad »;Débutant;Due anni dopo la sua uscita in 3D, il film faceva parte della selezione Cannes Classics al Festival di Cannes 2015.;https://it.wikipedia.org/wiki/Jurassic_Park_(film)
9;it;Quale film di Steven Spielberg è in realtà un adattamento di Peter Pan ?;« Hook »;« Amistad »;« Sugarland Express »;« Munich »;Débutant;La sceneggiatura mostra un Peter Pan adulto che è diventato un avvocato d'affari sposato con due figli.;https://it.wikipedia.org/wiki/Hook_-_Capitan_Uncino
10;it;Un progetto trasformato in film, raccontato sullo sfondo della Shoah, si intitola « The List of »...;Schindler;Hermann;Brecht;Dickmann;Débutant;Oskar Schindler è riuscito a salvare circa 1.100 ebrei ha promesso la morte nel campo di concentramento di Plaszow.;https://it.wikipedia.org/wiki/Schindler's_List_-_La_lista_di_Schindler
11;it;Quale film TV è diventato il primo grande successo di Steven Spielberg presso il grande pubblico ?;« Duel »;« 1941 »;« Amistad »;« Munich »;Confirmé;« Duel » presenta un rappresentante del computer, interpretato da Dennis Weaver, la cui vita è minacciata da un camion pesante.;
12;it;Con chi è stato associato Steven Spielberg nella realizzazione della saga di « Indiana Jones » ?;George Lucas;Ridley Scott;Ron Howard;James Cameron;Confirmé;Attraverso la sua compagnia Lucasfilm, George Lucas produce fiction e documentari per il cinema.;https://it.wikipedia.org/wiki/George_Lucas
13;it;In quale film un giovane inglese è coinvolto nel tumulto della seconda guerra mondiale ?;« Impero del Sole »;« Il colore viola »;« Rapporto sulle minoranze »;« Il terminale »;Confirmé;Il film « L'impero del sole » è per Christian Bale, che interpreta l'eroe, il suo primo ruolo cinematografico.;https://it.wikipedia.org/wiki/L'impero_del_sole_(film_1987)
14;it;Quale film racconta la storia di una famiglia nera negli Stati Uniti a metà del XX secolo ?;« Il colore viola »;« Impero del Sole »;« Il libro dei Testimoni »;« Sugarland Express »;Confirmé;Agli Oscar, il film « The Color Purple » è stato nominato in tutte le categorie tranne quella per il miglior regista.;https://it.wikipedia.org/wiki/Il_colore_viola
15;it;Quale film ha collezionato Morgan Freeman e Anthony Hopkins sugli schermi ?;« Amistad »;« Minority Report »;« Indiana Jones »;« Lincoln »;Confirmé;Il film è basato su fatti autentici, un ammutinamento di un gruppo di schiavi africani trasportati a bordo di La Amistad nel 1839.;https://it.wikipedia.org/wiki/Amistad (film)
16;it;In quale film di Steven Spielberg è un poliziotto intrappolato da un trinomio di indovini ?;« Minority Report »;« Hook »;« Amistad »;« Sugarland Express »;Confirmé;Il film « Minority Report », a sua volta un adattamento dell'omonimo racconto, ha visto due adattamenti sotto forma di videogioco.;https://it.wikipedia.org/wiki/Minority_Report
17;it;Quale film di Steven Spielberg si svolge quasi esclusivamente in un aeroporto ?;« Il terminale »;« Impero del Sole »;« Minority Report »;« Il colore viola »;Confirmé;Il ruolo di Lucy, la giovane ragazza che Viktor aiuta a chiudere la valigia, è interpretato da Sasha Spielberg, la figlia del regista.;https://it.wikipedia.org/wiki/The_Terminal
18;it;Quale saga di Michael Bay è stata prodotta da Steven Spielberg ?;« Transformers »;« Armageddon »;« L'isola »;« Bad Boys »;Confirmé;È stato Lorenzo Di Bonaventura a consigliare Shia LaBeouf a Michael Bay, dopo aver lavorato con lui in « Constantine ».;https://it.wikipedia.org/wiki/Transformers_(film)
19;it;Quale personaggio dei fumetti è il primo film in 3D rilasciato da Steven Spielberg ?;Tintin;Max Payne;Jason Todd;Il Ranger;Confirmé;Sony e Paramount hanno investito 100 milioni di euro nella campagna mediatica per il film « Tintin ».;https://it.wikipedia.org/wiki/Le_avventure_di_Tintin_-_Il_segreto_dell'Unicorno
20;it;Su quale pianeta sono ambientati i film di fantascienza diretti da Steven Spielberg ?;Sulla Terra;Sulla luna;Su Marte;Su Giove;Confirmé;Steven Spielberg, soprannominato il Re dello spettacolo, ha ricevuto personalmente tre Oscar.;https://it.wikipedia.org/wiki/Steven_Spielberg
21;it;Quanti Oscar ha ricevuto Steven Spielberg durante la sua carriera ?;Tre;Due;Quattro;Cinque;Expert;Steven Spielberg ha ricevuto un Oscar per il miglior film (nel 1994) e due per il miglior regista (nel 1994 e nel 1999).;https://it.wikipedia.org/wiki/Steven_Spielberg
22;it;Qual è il titolo del primo lungometraggio diretto per il cinema da Steven Spielberg ?;« Sugarland Express »;« Cavallo da guerra »;« Hook »;« Impero del Sole »;Expert;Questo film è il primo film realizzato da Steven Spielberg per il cinema (« Firelight » è un home movie e « Duel » originariamente un film per la TV).;https://it.wikipedia.org/wiki/Sugarland_Express
23;it;Quale film fantastico, diretto da Tobe Hooper, è stato prodotto da Steven Spielberg ?;« Poltergeist »;« Dead Zone »;« The Fly »;« Beetlejuice »;Expert;Il franchise di Poltergeist è considerato maledetto in seguito alla morte prematura di diverse persone associate al film.;https://it.wikipedia.org/wiki/Poltergeist_-_Demoniache_presenze
24;it;In che anno Steven Spielberg ha presieduto il Festival di Cannes ?;2013;2011;2009;2007;Expert;Nel 1977, Steven Spielberg è stato presidente della giuria del quinto Festival Internazionale del Film Fantastico di Avoriaz.;https://it.wikipedia.org/wiki/Steven_Spielberg
25;it;Di quale società di produzione è il fondatore Steven Spielberg ?;Amblin;Playtone;Cielo blu;Pacific Data;Expert;Il nome dello studio Amblin è ispirato a uno dei primi film di Steven Spielberg, « Amblin' », risalente al 1968.;https://it.wikipedia.org/wiki/Amblin_Entertainment
26;it;In quale film di Spielberg è apparsa l'ultima volta Audrey Hepburn ?;« Always »;« Amistad »;« Hook »;« Duel »;Expert;Alla fine del film, Steven Spielberg ha presentato una Mazda MX5 Mk1 a Richard Dreyfuss, Holly Hunter e John Goodman.;https://it.wikipedia.org/wiki/Always_-_Per_sempre
27;it;Quale film di Spielberg, uscito nel 2012, ha ricevuto dodici nomination agli Oscar ?;« Lincoln »;« Il terminale »;« Impero del Sole »;« Minority Report »;Expert;Il suo interprete principale, Daniel Day-Lewis, ha vinto l'Oscar come miglior attore.;https://it.wikipedia.org/wiki/Lincoln_(film_2012)
28;it;Quale regista è molto spesso chiamato lo Spielberg francese ?;Luc Besson;Bertrand Tavernier;Patrice Leconte;Guillaume Canet;Expert;Luc Besson è meglio conosciuto a livello internazionale per le serie di film « Taxi », « Taken » e « Le Transporteur ».;https://it.wikipedia.org/wiki/Luc_Besson
29;it;Quale episodio della serie televisiva « Columbo » è stato diretto da Steven Spielberg ?;« Il libro dei Testimoni »;« Falsa testimonianza »;« Peso proprio »;« Full Frame »;Expert;In questo episodio di « Columbo », l'assassino è portato a commettere un secondo crimine per assicurarsi le spalle.;https://it.wikipedia.org/wiki/Episodi_di_Colombo_(prima_stagione)
30;it;Quale regista francese Steven Spielberg considera come il suo modello ?;François Truffaut;Jean-Jacques Annaud;Claude Zidi;Michel Deville;Expert;François Truffaut è stato un critico storico della rivista « les Cahiers du cinéma » e una figura di spicco della New Wave.;
1;nl;Wat is de nationaliteit van regisseur en producer Steven Spielberg ?;Amerikaans;Tunesisch;Canadees;Marokkaans;Débutant;Steven Spielberg werd geboren in Cincinnati, Ohio op 18 december 1946, als zoon van een computerwetenschapper als vader en een pianist-moeder.;https://nl.wikipedia.org/wiki/Steven_Spielberg
2;nl;Welke Spielberg-film was de eerste echte kaskraker in de Amerikaanse cinema ?;« The Teeth of the Sea »;« The Color Purple »;« Jurassic Park »;« Minderheidsrapport »;Débutant;De film « The Teeth of the Sea » is een bewerking van de gelijknamige roman van Peter Benchley, in 1974 uitgegeven door Doubleday Editions.;https://nl.wikipedia.org/wiki/Jaws_(film)
3;nl;Wie is ongetwijfeld de officiële componist van de films van Steven Spielberg ?;John Williams;James Horner;Giorgio Moroder;John Barry;Débutant;Met 49 Oscar-nominaties is Williams de tweede meest genomineerde persoon na Walt Disney.;https://nl.wikipedia.org/wiki/John_Williams_(componist)
4;nl;Welke Spielberg-saga combineert avonturen en kleurrijke personages ?;« Indiana Jones »;« Jurassic Park »;« Transformers »;« The Teeth of the Sea »;Débutant;Het verslag van zijn eerste avonturen vermengt fictie en realiteit, waarbij Indy personages ontmoet die echt hebben bestaan.;https://nl.wikipedia.org/wiki/Indiana_Jones
5;nl;Welke actrice uit de film « E.T. » is Steven Spielberg de peetvader ?;Drew Barrymore;Neve Campbell;Christina Ricci;Téa Leoni;Débutant;Nadat ze B-films had gemaakt, maakte ze in de jaren negentig een dramatische comeback, met name met « Scream ».;https://nl.wikipedia.org/wiki/Drew_Barrymore
6;nl;Welke dinosaurusfilm genereerde meer dan $ 900 miljoen aan inkomsten ?;« Jurassic Park »;« Carnosaur »;« Future War »;« Raptor »;Débutant;De release van de eerste film ging gepaard met een echt voorbereidend werk op lange termijn om het publiek te interesseren.;https://nl.wikipedia.org/wiki/Jurassic_Park_(film)
7;nl;Welke soldaat moeten we redden in een film geregisseerd door Steven Spielberg ?;Privé Ryan;Private Garner;Privé Adams;Private Moore;Débutant;De zeer realistische reconstructie van de landingen in Normandië is een van de hoogtepunten van de film.;https://nl.wikipedia.org/wiki/Saving_Private_Ryan
8;nl;Welke film vertegenwoordigt het grootste commerciële succes uit de carrière van Steven Spielberg ?;« Jurassic Park »;« Hook »;« Empire of the Sun »;« Amistad »;Débutant;Twee jaar na de release in 3D maakte de film deel uit van de selectie Cannes Classics op het filmfestival van Cannes in 2015.;https://nl.wikipedia.org/wiki/Jurassic_Park_(film)
9;nl;Welke Steven Spielberg-film is eigenlijk een bewerking van Peter Pan ?;« Hook »;« Amistad »;« Sugarland Express »;« Munich »;Débutant;Het script toont een volwassen Peter Pan die een getrouwde bedrijfsjurist met twee kinderen is geworden.;https://nl.wikipedia.org/wiki/Hook
10;nl;Een in een film omgezet project, verteld tegen een achtergrond van de Shoah, heeft als titel « The List of »...;Schindler;Hermann;Brecht;Dickmann;Débutant;Oskar Schindler slaagde erin ongeveer 1.100 Joden te besparen, beloofde de dood in het Concentratieramp van Plaszow.;https://nl.wikipedia.org/wiki/Schindler's_List
11;nl;Welke tv-film werd de eerste grote hit van Steven Spielberg bij het grote publiek ?;« Duel »;« 1941 »;« Amistad »;« Munich »;Confirmé;In « Duel » staat een computervertegenwoordiger, gespeeld door Dennis Weaver, wiens leven wordt bedreigd door een zware vrachtwagen.;
12;nl;Met wie wordt Steven Spielberg geassocieerd bij het maken van de « Indiana Jones » saga ?;George Lucas;Ridley Scott;Ron Howard;James Cameron;Confirmé;Via zijn bedrijf Lucasfilm maakt George Lucas fictie en documentaires voor de bioscoop.;https://nl.wikipedia.org/wiki/George_Lucas
13;nl;In welke film zit een jonge Engelsman gevangen in de chaos van de Tweede Wereldoorlog ?;« Empire of the Sun »;« The Color Purple »;« Minderheidsrapport »;« De terminal »;Confirmé;De film « Empire of the Sun » is voor Christian Bale, die de held speelt, zijn eerste filmrol.;https://nl.wikipedia.org/wiki/Empire_of_the_Sun_(film)
14;nl;Welke film vertelt het verhaal van een zwarte familie in de Verenigde Staten in het midden van de 20e eeuw ?;« The Color Purple »;« Empire of the Sun »;« The Witness Book »;« Sugarland Express »;Confirmé;Bij de Oscars werd de film « The Color Purple » genomineerd in alle categorieën, behalve voor Beste Regisseur.;https://nl.wikipedia.org/wiki/The_Color_Purple_(film)
15;nl;Welke film hebben Morgan Freeman en Anthony Hopkins op de schermen verzameld ?;« Amistad »;« Minority Report »;« Indiana Jones »;« Lincoln »;Confirmé;De film is gebaseerd op authentieke feiten, een muiterij door een groep Afrikaanse slaven die in 1839 aan boord van La Amistad werd vervoerd.;https://nl.wikipedia.org/wiki/Amistad (film)
16;nl;In welke film van Steven Spielberg zit een politieagent gevangen door een trinominaal van waarzeggers ?;« Minority Report »;« Hook »;« Amistad »;« Sugarland Express »;Confirmé;De film « Minority Report », zelf een bewerking van het gelijknamige korte verhaal, heeft twee aanpassingen gezien in de vorm van een videogame.;https://nl.wikipedia.org/wiki/Minority_Report
17;nl;Welke film van Steven Spielberg speelt zich bijna uitsluitend af op een luchthaven ?;« De terminal »;« Empire of the Sun »;« Minority Report »;« The Color Purple »;Confirmé;De rol van Lucy, het jonge meisje dat Viktor helpt bij het sluiten van haar koffer, wordt gespeeld door Sasha Spielberg, de dochter van de filmmaker.;https://nl.wikipedia.org/wiki/The_Terminal
18;nl;Welke Michael Bay-saga werd geproduceerd door Steven Spielberg ?;« Transformers »;« Armageddon »;« Het eiland »;« Bad Boys »;Confirmé;Het was Lorenzo Di Bonaventura die Shia LaBeouf adviseerde in Michael Bay, nadat hij met hem had gewerkt in « Constantine ».;https://nl.wikipedia.org/wiki/Transformers_(film)
19;nl;Welk stripboekpersonage is de eerste 3D-film die door Steven Spielberg is uitgebracht ?;Kuifje;Max Payne;Jason Todd;De boswachter;Confirmé;Sony en Paramount hebben 100 miljoen euro geïnvesteerd in de mediacampagne voor de film « Tintin ».;https://nl.wikipedia.org/wiki/The_Adventures_of_Tintin:_The_Secret_of_the_Unicorn_(film)
20;nl;Op welke planeet spelen de sciencefictionfilms van Steven Spielberg zich af ?;Op aarde;Op de maan;Op Mars;Op Jupiter;Confirmé;Steven Spielberg, bijgenaamd de King of Entertainment, heeft persoonlijk drie Oscars ontvangen.;https://nl.wikipedia.org/wiki/Steven_Spielberg
21;nl;Hoeveel Oscars heeft Steven Spielberg tijdens zijn carrière ontvangen ?;Drie;Twee;Vier;Vijf;Expert;Steven Spielberg ontving een Oscar voor Beste Film (in 1994) en twee voor Beste Regisseur (in 1994 en 1999).;https://nl.wikipedia.org/wiki/Steven_Spielberg
22;nl;Wat is de titel van de eerste speelfilm die door Steven Spielberg voor de bioscoop is geregisseerd ?;« Sugarland Express »;« Oorlogspaard »;« Hook »;« Empire of the Sun »;Expert;Deze film is Steven Spielbergs eerste film die ooit voor de bioscoop is gemaakt (« Firelight » is een homemovie en « Duel » oorspronkelijk een tv-film).;https://nl.wikipedia.org/wiki/The_Sugarland_Express
23;nl;Welke fantastische film, geregisseerd door Tobe Hooper, werd geproduceerd door Steven Spielberg ?;« Poltergeist »;« Dead Zone »;« The Fly »;« Beetlejuice »;Expert;De Poltergeist-franchise wordt als vervloekt beschouwd na de vroegtijdige dood van verschillende mensen die bij de film betrokken zijn.;
24;nl;In welk jaar was Steven Spielberg voorzitter van het filmfestival van Cannes ?;2013;2011;2009;2007;Expert;In 1977 was Steven Spielberg voorzitter van de jury van het vijfde Avoriaz International Fantastic Film Festival.;https://nl.wikipedia.org/wiki/Steven_Spielberg
25;nl;Van welk productiebedrijf is Steven Spielberg de oprichter ?;Amblin;Speeltoon;Blauwe lucht;Pacific-gegevens;Expert;De naam van de Amblin-studio is geïnspireerd op een van Steven Spielbergs eerste films, « Amblin' », daterend uit 1968.;https://nl.wikipedia.org/wiki/Amblin_Entertainment
26;nl;In welke Spielberg-film verscheen Audrey Hepburn voor het laatst ?;« Always »;« Amistad »;« Hook »;« Duel »;Expert;Toen de film voorbij was, presenteerde Steven Spielberg een Mazda MX5 Mk1 aan Richard Dreyfuss, Holly Hunter en John Goodman.;https://nl.wikipedia.org/wiki/Always_(film)
27;nl;Welke Spielberg-film, uitgebracht in 2012, ontving twaalf Oscar-nominaties ?;« Lincoln »;« De terminal »;« Empire of the Sun »;« Minority Report »;Expert;De hoofdrolspeler, Daniel Day-Lewis, won de Oscar voor beste acteur.;https://nl.wikipedia.org/wiki/Lincoln_(2012)
28;nl;Welke filmregisseur wordt heel vaak de Franse Spielberg genoemd ?;Luc Besson;Bertrand Tavernier;Patrice Leconte;Guillaume Canet;Expert;Luc Besson is internationaal vooral bekend van de filmseries « Taxi », « Taken » en « Le Transporteur ».;https://nl.wikipedia.org/wiki/Luc_Besson
29;nl;Welke aflevering van de televisieserie « Columbo » werd geregisseerd door Steven Spielberg ?;« The Witness Book »;« Valse getuige »;« Dood gewicht »;« Volledig frame »;Expert;In deze aflevering van « Columbo » wordt de huurmoordenaar ertoe gebracht een tweede misdaad te begaan om zijn achterban te verzekeren.;
30;nl;Welke Franse regisseur Steven Spielberg beschouwt hij als zijn model ?;François Truffaut;Jean-Jacques Annaud;Claude Zidi;Michel Deville;Expert;François Truffaut was een historisch criticus van de recensie « les Cahiers du cinéma » en een belangrijk figuur in de New Wave.;
