1;fr;Dans quel pays se situe le circuit de course automobile du Mans ?;France;Suisse;Pays-Bas;Belgique;Débutant;Le circuit du Mans est aussi utilisé par les voitures de course anciennes lors du Mans Classic qui a lieu une fois tous les deux ans.;https://fr.wikipedia.org/wiki/Circuit_des_24_Heures
11;es;En la jerga automotriz común, tener un calcetín con un agujero significa tener...;Rueda pinchada;Una ventana rota;Un cambio de aceite por hacer;Un motor con fugas;Confirmé;La consecuencia directa de un pinchazo es el desinflado del neumático y el contacto indirecto de la llanta con el suelo.;
12;es;¿Cuándo fue la primera cámara de velocidad fija en Francia, entre las miles instaladas hoy ?;27 de octubre de 2003;27 de octubre de 2013;27 de octubre de 1983;27 de octubre de 1993;Confirmé;En Francia, desde 2003, una directiva gubernamental en el marco de la seguridad vial ha generalizado los radares automáticos.;https://es.wikipedia.org/wiki/Radar_de_tráfico
13;es;¿Qué empresa de automóviles, una subsidiaria francesa de FIAT, se unió luego al grupo Chrysler ?;Simca;Packard;Hommell;Triunfo;Confirmé;Este proceso permitió a Fiat vender sus modelos en territorio francés sin pagar impuestos de importación ni derechos de aduana.;https://es.wikipedia.org/wiki/Simca
14;es;¿En qué año se comercializó por primera vez el Audi TT Coupé ?;1998;1988;2008;1978;Confirmé;El nombre TT proviene del modelo NSU Prinz TT (La marca NSU fue absorbida por Audi en 1977).;https://es.wikipedia.org/wiki/Audi_TT
15;es;¿En qué país se encuentra el circuito de carreras de Silverstone, en una antigua base aérea ?;Reino Unido;Estados Unidos ","États-Unis;Australia;Portugal;Confirmé;La mitad del circuito de Silverstone se encuentra en Northamptonshire, la otra mitad en Buckinghamshire.;https://es.wikipedia.org/wiki/Circuito_de_Silverstone
16;es;¿Qué parte de su automóvil a veces se llama dentadura postiza ?;Caja de cambios;Calendario;Radiador;Seguro;Confirmé;La caja de cambios permite adaptar la transmisión de un movimiento entre un eje de transmisión y un eje de recepción.;
17;es;¿Qué fabricante de automóviles tiene el récord de títulos en las 24 Horas de Le Mans ?;Porsche;Audi;Peugeot;BMW;Confirmé;La empresa Porsche fue fundada en 1931 por Ferdinand Porsche, luego asumida por su hijo Ferry Porsche.;https://es.wikipedia.org/wiki/Porsche
18;es;Entre estos cuatro verbos, ¿cuál está asociado con la expresión poner el pie en el faro ?;Acelerar;Freno;Robar;Horn;Confirmé;En el lenguaje común, la aceleración se opone a la desaceleración e indica un aumento de la velocidad.;
19;es;¿Qué significa el acrónimo Z.E. en el fabricante francés del automóvil Renault ?;Cero emisiones;Compromiso Cero;Zero Echo;Espero;Confirmé;La lucha contra el cambio climático es un cambio en el comportamiento con respecto al automóvil.;https://es.wikipedia.org/wiki/Renault
20;es;¿Qué marca de automóviles tiene el placer de conducir como eslogan publicitario ?;BMW;Mercedes-Benz;Kia;Renault;Confirmé;En 2014, el Grupo BMW vendió 2,117,965 vehículos de motor (BMW, MINI y Rolls-Royce) y 123 495 Wheeled (BMW).;
21;es;¿Qué coche amarillo conduce Tintín en « Tintín en el Congo », el segundo álbum de la serie ?;Ford T;Corvette;Jeep;Citroën Traction;Expert;Se distribuyeron ediciones piratas de « Tintín en el Congo » como reacción a su indisponibilidad en las librerías.;https://es.wikipedia.org/wiki/Tintín_en_el_Congo
22;es;¿Qué marca de automóviles que ha desaparecido hoy es más conocida por sus roadsters ?;Triunfo;DeLorean;Innocenti;Hotchkiss;Expert;La casa Triumph fue fundada en Coventry como fabricante de bicicletas por Moritz Schulte y Siegfried Bettmann en 1890.;https://es.wikipedia.org/wiki/Triumph_Motor_Company
23;es;¿Qué fabricante de automóviles fundado en 1906 fabricó el Firebird, GTO y LeMans ?;Pontiac;AMC;Mercurio;Oldsmobile;Expert;El nombre elegido por el constructor se refiere a Pontiac, un gran jefe nativo americano de la tribu Outaouais.;https://es.wikipedia.org/wiki/Pontiac
24;es;En Francia, ¿qué monto máximo puede costar el uso de una bocina ?;35 euros;55 euros;75 euros;95 euros;Expert;Por abuso del lenguaje, un cuerno se conoce comúnmente como Klaxon, aunque es una marca registrada.;https://es.wikipedia.org/wiki/Bocina
25;es;¿En qué coche se conduce Tintín al pie del cohete del álbum « Objectif Lune » ?;Jeep;Hummer H1;Rover Mini;Ford T;Expert;El álbum « Objectif Lune » se adaptó a la serie animada de 1962 (junto con su secuela) y la serie animada de 1992.;https://es.wikipedia.org/wiki/Objetivo:_la_Luna
26;es;¿Qué piloto de rallies francés se convirtió en campeón del mundo de rallies en 2013 ?;Sébastien Ogier;Sébastien Loeb;Sébastien Bourdais;Sébastien Rousseaux;Expert;Con 31 victorias en el reloj, Sébastien Ogier es el segundo mejor piloto francés de la historia del WRC.;
27;es;¿Qué grupo pertenece al eslogan : « No vendrás en casa por casualidad » ?;Total;Elf;Shell;Esso;Expert;Total SA fue la primera empresa francesa en términos de facturación en 2014.;https://es.wikipedia.org/wiki/Total_S._A.
28;es;¿A qué color de coche es fiel el personaje de dibujos animados Ric Hochet ?;El amarillo;El rojo;El azul;El verde;Expert;El verdadero nombre de Ric Hochet es Frédéric Hochet, por lo que Ric no es el diminutivo de Richard, como mucha gente piensa.;https://es.wikipedia.org/wiki/Ric_Hochet
29;es;¿Qué compañía era famosa por sus autos de lujo Chrysler V8 originales ?;Facel-Vega;Delahaye;Matra;Delage;Expert;Estos coches fueron producidos entre 1954 y 1964 por Forges et Ateliers de Constructions d'Eure-et-Loir (Facel).;https://es.wikipedia.org/wiki/Facel_Vega
30;es;¿En 2020, Akio Toyoda fue el CEO de qué marca de automóviles importante ?;Toyota;Hyundai;Suzuki;Yamaha;Expert;En enero de 2009, Akio Toyoda fue anunciado como sucesor del presidente Katsuaki Watanabe.;
1;it;In quale paese si trova il circuito automobilistico di Le Mans ?;Francia;Svizzera;Paesi Bassi;Belgio;Débutant;Il circuito di Le Mans è utilizzato anche da vecchie auto da corsa durante la Le Mans Classic che si svolge una volta ogni due anni.;https://it.wikipedia.org/wiki/Circuit_de_la_Sarthe
2;it;Che modello di macchina ha il vecchio idiota giallo che guida Gaston Lagaffe ?;Fiat 509;Citroën B10;Rolls-Royce;Jeep;Débutant;Franquin si ispira alla Fiat 509, vettura del 1925 quindi già antidiluviana negli anni '60.;https://it.wikipedia.org/wiki/Gaston_Lagaffe
3;it;Che cosa consiste nell'accelerare il più velocemente possibile con il tuo veicolo ?;Dragster;Drift;Prova;Monster truck;Débutant;La categoria principale è Top Fuel, il più veloce che supera la linea dei 402 metri in meno di 4,5 secondi.;https://it.wikipedia.org/wiki/Dragster
4;it;Come si chiama il veicolo del personaggio dei fumetti di Batman ?;Batmobile;Batauto;Batdrive;Batcar;Débutant;Nel corso degli anni, gli artisti che hanno lavorato alla serie hanno spesso cambiato l'aspetto e le caratteristiche della Batmobile.;https://it.wikipedia.org/wiki/Batmobile
5;it;Quando è uscito il Duster, un SUV venduto dal marchio rumeno Dacia ?;2010;2012;2008;2006;Débutant;Disponibile nelle versioni 4 × 2 e 4 × 4, Renault Duster è il veicolo più prodotto dal marchio nel 2014.;https://it.wikipedia.org/wiki/Dacia_Duster
6;it;In Francia, rifiutare una priorità può costarti quanti punti sulla licenza ?;4 punti;2 punti;6 punti;8 punti;Débutant;In Francia la patente di guida è apparsa nel codice della strada del 1922, in sostituzione del certificato di idoneità.;
7;it;Quale principato ospita uno dei più prestigiosi Gran Premi di Formula 1 ?;Monaco;Liechtenstein;Andorra;Mantova;Débutant;La gara inaugurale del Gran Premio di Monaco fu vinta il 14 aprile 1929 da William Grover-Williams al volante di una Bugatti.;https://it.wikipedia.org/wiki/Gran_Premio_di_Monaco
8;it;Quale organo principale governa le corse di stock car negli Stati Uniti ?;NASCAR;GOCAR;LASCAR;GASPAR;Débutant;Le origini della Nascar sono legate al contrabbando di alcol negli Stati Uniti durante il proibizionismo negli anni '30.;https://it.wikipedia.org/wiki/NASCAR
9;it;Nel mondo automobilistico, quale acronimo corrisponde a Grand Tourisme Injection ?;GTi;Turbo;TT;Sport;Débutant;Il termine gran turismo è il nome dato a una categoria di piccole auto di serie con una tendenza lussuosa e sportiva.;https://it.wikipedia.org/wiki/Gran_Turismo_(automobile)
10;it;Quale azienda del gruppo Belron ripara e sostituisce il tuo parabrezza ?;Carglass;Norauto;Midas;Speedy;Débutant;La sede francese si trova a Courbevoie negli Hauts-de-Seine, a nord del quartiere degli affari di La Défense.;
11;it;Nel gergo automobilistico comune, avere una calza bucata significa avere...;Una gomma a terra;Una finestra rotta;Un cambio d'olio da fare;Un motore che perde;Confirmé;La conseguenza diretta di una foratura è lo sgonfiaggio del pneumatico e il contatto indiretto del cerchio con il suolo.;
12;it;Quando è stato il primo autovelox fisso in Francia, tra i migliaia installati oggi ?;27 ottobre 2003;27 ottobre 2013;27 ottobre 1983;27 ottobre 1993;Confirmé;In Francia, dal 2003, una direttiva del governo nel quadro della sicurezza stradale ha generalizzato gli autovelox automatici.;
13;it;Quale azienda automobilistica, una filiale francese della FIAT, è entrata a far parte del gruppo Chrysler ?;Simca;Packard;Hommell;Trionfo;Confirmé;Questo processo ha permesso a Fiat di vendere i suoi modelli sul territorio francese senza pagare tasse di importazione e dazi doganali.;https://it.wikipedia.org/wiki/SIMCA
14;it;In che anno è stato il TT Coupe Audi primo commercializzato ?;1998;1988;2008;1978;Confirmé;Il nome di TT deriva dal modello NSU Prinz TT (il marchio NSU è stato assorbito da Audi nel 1977).;https://it.wikipedia.org/wiki/Audi_TT
15;it;In quale paese si trova il circuito di Silverstone, su una ex base aerea ?;Regno Unito;Stati Uniti;Australia;Portogallo;Confirmé;La metà del circuito di Silverstone è nel Northamptonshire, l'altra metà nel Buckinghamshire.;https://it.wikipedia.org/wiki/Circuito_di_Silverstone
16;it;Quale parte della tua auto a volte viene chiamata protesi ?;Cambio;Calendario;Radiatore;Sicuro;Confirmé;Il cambio consente di adattare la trasmissione di un movimento tra un albero motore e un albero ricevente.;
17;it;Quale casa automobilistica detiene il record di titoli alla 24 Ore di Le Mans ?;Porsche;Audi;Peugeot;BMW;Confirmé;L'azienda Porsche è stata fondata nel 1931 da Ferdinand Porsche, poi rilevata da suo figlio Ferry Porsche.;https://it.wikipedia.org/wiki/Porsche
18;it;Tra questi quattro verbi, quale è associato all'espressione mettere il piede nel faro ?;Accelera;Freno;Per rubare;Horn;Confirmé;Nel linguaggio comune, l'accelerazione si oppone alla decelerazione e indica l'aumento della velocità.;
19;it;Cosa significa l'acronimo Z.E. al produttore di auto francese Renault ?;Zero emissioni;Impegno zero;Zero Echo;Zero Hope;Confirmé;La lotta contro il cambiamento climatico è un cambiamento nel comportamento per quanto riguarda l'automobile.;https://it.wikipedia.org/wiki/Renault
20;it;Quale marchio automobilistico ha il piacere di guidare come slogan pubblicitario ?;BMW;Mercedes-Benz;Kia;Renault;Confirmé;Nel 2014, il Gruppo BMW ha venduto 2,117.965 veicoli a motore (BMW, Mini e Rolls-Royce) e 123 495 a due ruote (BMW).;
21;it;Quale macchina gialla guida Tintin in « Tintin in Congo », il secondo album della serie ?;Ford T;Corvette;Jeep;Trazione Citroën;Expert;Le edizioni pirata di « Tintin in Congo » furono distribuite in reazione alla sua indisponibilità nelle librerie.;
22;it;Quale marchio automobilistico scomparso oggi è meglio conosciuto per i suoi roadster ?;Trionfo;DeLorean;Innocenti;Hotchkiss;Expert;La casa Triumph è stata fondata a Coventry come produttore di biciclette da Moritz Schulte e Siegfried Bettmann nel 1890.;https://it.wikipedia.org/wiki/Triumph_Motor_Company
23;it;Quale casa automobilistica fondata nel 1906 ha realizzato Firebird, GTO e LeMans ?;Pontiac;AMC;Mercurio;Oldsmobile;Expert;Il nome scelto dal costruttore si riferisce a Pontiac, un grande capo nativo americano della tribù Outaouais.;https://it.wikipedia.org/wiki/Pontiac
24;it;In Francia, qual è l'importo massimo che puoi costare per usare un corno ?;35 euro;55 euro;75 euro;95 euro;Expert;Per abuso di linguaggio, un corno viene comunemente chiamato Klaxon, sebbene sia un marchio.;https://it.wikipedia.org/wiki/Clacson
25;it;In quale macchina Tintin è guidato ai piedi del razzo nell'album « Objectif Lune » ?;Jeep;Hummer H1;Rover Mini;Ford T;Expert;L'album « Objectif Lune » è stato adattato nella serie animata del 1962 (insieme al suo sequel) e nella serie animata del 1992.;https://it.wikipedia.org/wiki/Obiettivo_Luna_(fumetto)
26;it;Quale pilota di rally francese è diventato campione del mondo di rally nel 2013 ?;Sébastien Ogier;Sébastien Loeb;Sébastien Bourdais;Sébastien Rousseaux;Expert;Con 31 vittorie al cronometro, Sébastien Ogier è il secondo miglior pilota francese nella storia del WRC.;
27;it;Quale gruppo appartiene allo slogan : « Non verrai a casa per caso » ?;Totale;Elfo;Shell;Esso;Expert;Total SA è stata la prima azienda francese in termini di fatturato nel 2014.;https://it.wikipedia.org/wiki/Total_(azienda)
28;it;Di che colore è fedele il personaggio dei cartoni animati Ric Hochet ?;Il giallo;Il rosso;Il blu;Il verde;Expert;Il vero nome di Ric Hochet è Frédéric Hochet, quindi Ric non è il diminutivo di Richard, come molti pensano.;https://it.wikipedia.org/wiki/Ric_Roland
29;it;Quale azienda era famosa per le sue auto di lusso Chrysler V8 originali ?;Facel-Vega;Delahaye;Matra;Delage;Expert;Queste vetture sono state prodotte tra il 1954 e il 1964 da Forges et Ateliers de Constructions d'Eure-et-Loir (Facel).;https://it.wikipedia.org/wiki/Facel_Vega
30;it;Nel 2020, Akio Toyoda era il CEO di quale principale marchio automobilistico ?;Toyota;Hyundai;Suzuki;Yamaha;Expert;Nel gennaio 2009, Akio Toyoda è stato annunciato come il successore del presidente Katsuaki Watanabe.;https://it.wikipedia.org/wiki/Akio_Toyoda
1;nl;In welk land bevindt zich het racecircuit van Le Mans ?;Frankrijk;Zwitserland;Nederland;België;Débutant;Het circuit van Le Mans wordt ook gebruikt door oude racewagens tijdens de Le Mans Classic die eens in de twee jaar plaatsvindt.;https://nl.wikipedia.org/wiki/Circuit_de_la_Sarthe
2;nl;Op welk model auto ziet de oude gele klootzak waarmee Gaston Lagaffe rijdt eruit ?;Fiat 509;Citroën B10;Rolls-Royce;Jeep;Débutant;Franquin liet zich inspireren door de Fiat 509, een auto uit 1925 en dus al antediluviaans in de jaren zestig.;https://nl.wikipedia.org/wiki/Guust
3;nl;Welke autosport bestaat erin om zo snel mogelijk met uw auto te accelereren ?;Dragster;Drift;Proef;Monstertruck;Débutant;De eerste categorie is Top Fuel, de snelste die de 402 meter lange lijn passeert in minder dan 4,5 seconden.;https://nl.wikipedia.org/wiki/Dragrace
4;nl;Hoe heet het voertuig van het stripboekpersonage Batman ?;Batmobile;Batauto;Batdrive;Batcar;Débutant;Door de jaren heen hebben de artiesten die aan de serie hebben meegewerkt vaak het uiterlijk en de kenmerken van de Batmobile veranderd.;https://nl.wikipedia.org/wiki/Batmobile (fictieve auto)
5;nl;Wanneer is de datum van de Duster, een SUV die door het Roemeense merk Dacia wordt verkocht ?;2010;2012;2008;2006;Débutant;Verkrijgbaar in 4 × 2- en 4 × 4-versies, de Renault Duster is het meest geproduceerde voertuig van het merk in 2014.;https://nl.wikipedia.org/wiki/Dacia_Duster
6;nl;In Frankrijk kan het weigeren van een voorrang u hoeveel punten op de licentie kosten ?;4 punten;2 punten;6 punten;8 punten;Débutant;In Frankrijk verscheen het rijbewijs in de wegcode van 1922, ter vervanging van het bekwaamheidsattest.;
7;nl;Welk vorstendom organiseert een van de meest prestigieuze Formule 1 Grand Prix ?;Monaco;Liechtenstein;Andorra;Mantua;Débutant;De eerste Grand Prix-race van Monaco werd op 14 april 1929 gewonnen door William Grover-Williams aan het stuur van een Bugatti.;https://nl.wikipedia.org/wiki/Grand_Prix_Formule_1_van_Monaco
8;nl;Welk hoofdorgaan regelt het autosport in de Verenigde Staten ?;NASCAR;GOCAR;LASCAR;GASPAR;Débutant;De oorsprong van Nascar houdt verband met de smokkel van alcohol naar de Verenigde Staten tijdens de drooglegging in de jaren dertig.;https://nl.wikipedia.org/wiki/NASCAR
9;nl;Welk acroniem correspondeert in de autowereld met Grand Tourisme Injection ?;GTi;Turbo;TT;Sport;Débutant;De term grand touring is de naam die wordt gegeven aan een categorie kleine productieauto's met een luxe en sportieve inslag.;https://nl.wikipedia.org/wiki/Gran_Turismo_(auto)
10;nl;Welk bedrijf van de Belron-groep herstelt en vervangt uw voorruit ?;Carglass;Norauto;Midas;Snel;Débutant;Het Franse hoofdkantoor is gevestigd in Courbevoie in de Hauts-de-Seine, ten noorden van de zakenwijk La Défense.;https://nl.wikipedia.org/wiki/Carglass
11;nl;In het gewone automobieljargon betekent een sok met een gat hebben...;Een lekke band;Een gebroken raam;Een olieverversing te doen;Een lekkende motor;Confirmé;Het directe gevolg van een lekke band is het leeglopen van de band en het indirecte contact van de velg met de grond.;
12;nl;Wanneer was de eerste vaste flitser in Frankrijk, van de duizenden die vandaag zijn geïnstalleerd ?;27 oktober 2003;27 oktober 2013;27 oktober 1983;27 oktober 1993;Confirmé;In Frankrijk heeft een overheidsrichtlijn in het kader van verkeersveiligheid sinds 2003 automatische flitspalen veralgemeend.;https://nl.wikipedia.org/wiki/Snelheidscontrole
13;nl;Welk automobielbedrijf, een Franse dochteronderneming van FIAT, trad toen toe tot de Chrysler-groep ?;Simca;Packard;Hommell;Triumph;Confirmé;Dankzij dit proces kon Fiat zijn modellen op Frans grondgebied verkopen zonder invoerrechten en douanerechten te betalen.;https://nl.wikipedia.org/wiki/Simca
14;nl;In welk jaar kwam de Audi TT Coupé voor het eerst op de markt ?;1998;1988;2008;1978;Confirmé;De naam TT komt van het NSU Prinz TT-model (het merk NSU werd in 1977 door Audi opgenomen).;https://nl.wikipedia.org/wiki/Audi_TT
15;nl;In welk land bevindt het racecircuit Silverstone zich op een voormalige luchtmachtbasis ?;Verenigd Koninkrijk;Verenigde Staten;Australië;Portugal;Confirmé;De helft van het circuit van Silverstone bevindt zich in Northamptonshire, de andere helft in Buckinghamshire.;https://nl.wikipedia.org/wiki/Silverstone_(circuit)
16;nl;Welk deel van uw auto wordt soms een kunstgebit genoemd ?;Versnellingsbak;Kalender;Radiateur;Veilig;Confirmé;De versnellingsbak maakt het mogelijk om de overbrenging van een beweging tussen een aandrijfas en een opneemas aan te passen.;
17;nl;Welke autofabrikant is de recordhouder voor titels op de 24 uur van Le Mans ?;Porsche;Audi;Peugeot;BMW;Confirmé;Het bedrijf Porsche werd in 1931 opgericht door Ferdinand Porsche en vervolgens overgenomen door zijn zoon Ferry Porsche.;https://nl.wikipedia.org/wiki/Porsche
18;nl;Welke van deze vier werkwoorden wordt geassocieerd met de uitdrukking de voet in de vuurtoren zetten ?;Versnellen;Rem;Beroven;Hoorn;Confirmé;In het gewone spraakgebruik verzet versnelling zich tegen vertraging en duidt het op toenemende snelheid.;
19;nl;Wat betekent het acroniem Z.E. Bij de Franse autofabrikant Renault ?;Geen uitstoot;Geen verplichting;Geen echo;Nul hoop;Confirmé;De strijd tegen klimaatverandering is een gedragsverandering met betrekking tot de auto.;https://nl.wikipedia.org/wiki/Renault
20;nl;Welk automerk heeft de reclameslogan Pleasure of Driving ?;BMW;Mercedes-Benz;Kia;Renault;Confirmé;In 2014 verkocht de BMW-groep 2,117,965 motorvoertuigen (BMW, Mini en Rolls-Royce) en 123 495 tweewielers (BMW).;
21;nl;In welke gele auto rijdt Kuifje in « Kuifje in Congo », het tweede album van de serie ?;Ford T;Corvette;Jeep;Citroën Traction;Expert;Piratenuitgaven van « Kuifje in Congo » werden verspreid als reactie op het niet beschikbaar zijn in de boekhandel.;https://nl.wikipedia.org/wiki/Kuifje_in_Afrika
22;nl;Welk automerk dat vandaag is verdwenen, staat vooral bekend om zijn roadsters ?;Triumph;DeLorean;Innocenti;Hotchkiss;Expert;Het Triumph-huis werd in 1890 in Coventry opgericht als fietsenmaker door Moritz Schulte en Siegfried Bettmann.;https://nl.wikipedia.org/wiki/Triumph_Motor_Company
23;nl;Welke autofabrikant, opgericht in 1906, maakte de Firebird, GTO en LeMans ?;Pontiac;AMC;Kwik;Oldsmobile;Expert;De door de bouwer gekozen naam verwijst naar Pontiac, een groot Indiaans opperhoofd van de Outaouais-stam.;https://nl.wikipedia.org/wiki/Pontiac_(automerk)
24;nl;Welk bedrag mag u in Frankrijk maximaal kosten om een hoorn te gebruiken ?;35 euro;55 euro;75 euro;95 euro;Expert;Door taalmisbruik wordt een hoorn gewoonlijk een Klaxon genoemd, hoewel het een handelsmerk is.;https://nl.wikipedia.org/wiki/Claxon
25;nl;In welke auto rijdt Kuifje aan de voet van de raket in het album « Objectif Lune » ?;Jeep;Hummer H1;Rover Mini;Ford T;Expert;Het album « Objectif Lune » werd aangepast voor de animatieserie uit 1962 (in combinatie met het vervolg) en de animatieserie uit 1992.;https://nl.wikipedia.org/wiki/Raket_naar_de_maan
26;nl;Welke Franse rallyrijder werd in 2013 wereldkampioen rally ?;Sébastien Ogier;Sébastien Loeb;Sébastien Bourdais;Sébastien Rousseaux;Expert;Met 31 overwinningen op de teller is Sébastien Ogier de op één na beste Franse coureur in de geschiedenis van het WRC.;
27;nl;Welke groep behoort tot de slogan : « Je komt niet thuis bij Chance » ?;Totaal;Elf;Schelp;Esso;Expert;Total SA was in 2014 qua omzet het eerste Franse bedrijf.;https://nl.wikipedia.org/wiki/Total_S.A.
28;nl;Aan welke kleur van de auto is het stripfiguur Ric Hochet trouw ?;De gele;De rode;De blauwe;De groene;Expert;De echte naam van Ric Hochet is Frédéric Hochet, dus Ric is niet het verkleinwoord van Richard, zoals veel mensen denken.;https://nl.wikipedia.org/wiki/Rik_Ringers
29;nl;Welk bedrijf was beroemd om zijn originele luxe Chrysler V8-auto's ?;Facel-Vega;Delahaye;Matra;Delage;Expert;Deze auto's werden tussen 1954 en 1964 geproduceerd door de Forges et Ateliers de Constructions d'Eure-et-Loir (Facel).;https://nl.wikipedia.org/wiki/Facel_Vega
30;nl;In 2020 was Akio Toyoda de CEO van welk groot automerk ?;Toyota;Hyundai;Suzuki;Yamaha;Expert;In januari 2009 werd Akio Toyoda aangekondigd als de opvolger van president Katsuaki Watanabe.;
