1;fr;L'Andalousie est une région située dans le Sud de quel pays ?;Espagne;Grèce;Italie;Portugal;Débutant;Elle est située dans le Sud de la péninsule Ibérique, faisant face au Maroc (région du Rif), et au nord-ouest de l'Algérie (Oranie).;https://fr.wikipedia.org/wiki/Andalousie
13;es;¿Qué fiesta popular es grande para los gaditanos ?;Carnaval de Cádiz;Abril Feria;Fiestas en patios;Tomatina;Confirmé;Este carnaval goza de una asistencia exterior muy importante a raíz de los esfuerzos por promover el turismo.;https://es.wikipedia.org/wiki/Carnaval_de_Cádiz
14;es;¿Qué batalla tuvo lugar cerca de Cádiz en 1805 durante la época moderna ?;Trafalgar;Marbella;Gibraltar;Sorondo;Confirmé;Nelson será asesinado allí, pero las tácticas que implementó le darán a los británicos una victoria total.;https://es.wikipedia.org/wiki/Batalla_de_Trafalgar
15;es;¿A cuántos millones de turistas recibe Andalucía cada año ?;7 millones;5 millones;3 millones;9 millones;Confirmé;Incluso después de un espectacular desarrollo económico, Andalucía sigue siendo la segunda región menos rica de España.;https://es.wikipedia.org/wiki/Andalucía
16;es;¿Qué porcentaje de andaluces vive en situación de pobreza o precariedad ?;31%;21%;11%;41%;Confirmé;Con la crisis económica de 2008, Andalucía, una región pobre de España, registró en septiembre de 2013 casi un 37% de desempleo.;https://es.wikipedia.org/wiki/Andalucía
17;es;¿Qué coreógrafa es conocida por sus interpretaciones del tango flamenco ?;La Argentinita;Clara Alonso;Olga Ferri;Luisana Lopilato;Confirmé;La Argentinita comenzó a bailar a los cuatro años, con su padre Félix López acompañándola en la guitarra.;https://es.wikipedia.org/wiki/La_Argentinita
18;es;¿En qué ciudad andaluza un templo se convirtió en iglesia, mezquita y luego catedral ?;Córdoba;Sevilla;Granada;Cádiz;Confirmé;La Mezquita-Catedral de Córdoba es el monumento más consumado del arte omeya en Córdoba.;
19;es;¿Qué fiesta religiosa es especialmente fastuosa en Sevilla y Málaga ?;Semana santa;Jueves Santo;Viernes Santo;Sábado Santo;Confirmé;Para los cristianos, esta semana antes de la Pascua está destinada a conmemorar la Pasión de Cristo.;https://es.wikipedia.org/wiki/Semana_Santa
20;es;¿En qué año entró en vigor el primer estatuto de autonomía de Andalucía ?;1981;1971;1961;1951;Confirmé;El primer estatuto fue adoptado por referéndum el 20 de octubre de 1981 y promulgado por el rey Juan Carlos I el 30 de diciembre siguiente.;https://es.wikipedia.org/wiki/Estatuto_de_Autonomía_de_Andalucía
21;es;¿En qué palacio está instalada la presidencia de la Junta de Andalucía ?;San Telmo;Calatrava;Coria;San Félix;Expert;Lleva el nombre de San Telmo, patrón de los marineros, y está considerado uno de los ejemplos más completos del barroco sevillano.;https://es.wikipedia.org/wiki/Palacio_de_San_Telmo
22;es;¿Qué ciudad de Andalucía es famosa por su producción de fresa ?;Huelva;Campillos;Córdoba;Málaga;Expert;Desde un pueblo muy cercano, Palos de la Frontera, se embarcó Cristóbal Colón en su primer viaje.;https://es.wikipedia.org/wiki/Huelva
23;es;¿Qué cervecería fue fundada en 1904 por Roberto y Tomas Osborne en Sevilla ?;Cruzcampo;Estrella Damm;Moritz;San Miguel;Expert;Aunque se bebe especialmente en Andalucía (el más bebido en Sevilla), el Cruzcampo se vende en todo el país.;https://es.wikipedia.org/wiki/Cruzcampo
24;es;¿Qué guitarra de flamenco se diferencia de la clásica ?;Flamenca;Bordonua;Charango;Jarana;Expert;Los cantes que constituyen el repertorio flamenco a menudo contienen las desgracias, las persecuciones y la esperanza de un mundo mejor.;https://es.wikipedia.org/wiki/Flamenco#Toque
25;es;¿Gracias a qué poeta se dio a conocer el Café de Chinitas de Málaga ?;García Lorca;Emilio Prados;Gabriel Celaya;Pedro Salinas;Expert;En la ribera del río Uruguay, una pared lleva el poema de Antonio Machado que lamenta la muerte de García Lorca en Granada.;
26;es;¿Qué palacio aristocrático es el prototipo del palacio sevillano ?;Casa de Pilatos;Casa del Cordon;Casa de las Conchas;Llotja de Palma;Expert;Construida en los siglos XV y XVI, combina los estilos mudéjar, gótico y renacentista en torno a varios patios y jardines.;https://es.wikipedia.org/wiki/Casa_de_Pilatos_(Sevilla)
27;es;¿Qué ciudad de Andalucía es famosa por la industria del cuero ?;Campillos;Málaga;Huelva;Córdoba;Expert;El primer vestigio del pueblo de Campillos se remonta a 1492, cuando fue creado bajo la autoridad de los Reyes Católicos.;https://es.wikipedia.org/wiki/Campillos
28;es;¿Qué hospital se construyó en Sevilla para albergar una institución benéfica ?;Cinco heridas;Encarnación;Carlos V;San Telmo;Expert;Este gigantesco edificio, típico de la arquitectura hospitalaria de la época, fue catalogado como Bien de Interés Cultural en 1931.;
29;es;¿Cómo se llama el padre de la escultora Luisa Roldan, reconocida artista ?;Pedro;Paulo;Rodrigo;Octavio;Expert;Pedro Roldán es un escultor barroco español que en 1638 se incorporó al estudio de Alonso de Mena en Granada.;
30;es;¿Qué ciudad andaluza tiene un museo dedicado al artista Pablo Picasso ?;Málaga;Córdoba;Sevilla;Granada;Expert;Inaugurado en 2003 y posteriormente renovado, el Museo Picasso ocupa el Palacio de Buenavista en Málaga, España.;
1;it;L'Andalusia è una regione situata nel sud di quale paese ?;Spagna;Grecia;Italia;Portogallo;Débutant;Si trova nel sud della penisola iberica, di fronte al Marocco (regione del Rif) ea nord-ovest dell'Algeria (Oranie).;https://it.wikipedia.org/wiki/Andalusia
2;it;In quanti capoluoghi di provincia è suddivisa l'Andalusia ?;Otto;Sei;Quattro;Dieci;Débutant;Le otto province sono le seguenti : Almeria, Cadice, Crdoue, Granada, Huelva, Jaen, Malaga e Siviglia.;https://it.wikipedia.org/wiki/Andalusia
3;it;Quale città nel sud della Spagna è la capitale dell'Andalusia ?;Siviglia;Granada;Málaga;Cordova;Débutant;Situata al centro di una ricca regione agricola, la città è il cuore economico, politico e culturale dell'Andalusia.;https://it.wikipedia.org/wiki/Seville
4;it;Chi è stato eletto sei volte presidente del governo andaluso ?;Manuel Chaves;Joaquin Almunia;Gesù Caldera;Eduardo Zaplana;Débutant;A volte soprannominato Manolo, nato il 7 luglio 1945 a Ceuta, Manuel Chaves apparteneva al Partito Socialista Operaio Spagnolo (PSOE).;
5;it;Per quale forma di musica e danza è conosciuta l'Andalusia ?;Flamenco;coglione;Valzer;Rumba;Débutant;Un'influenza araba, più presente che nel resto della musica spagnola, sembra essere comune alla musica andalusa.;
6;it;Quale complesso di palazzi costituisce uno dei maggiori monumenti di Granada ?;Alhambra;Escuriale;Altamira;Bustillo;Débutant;È con la Grande Moschea di Cordoba la testimonianza più prestigiosa della presenza musulmana in Spagna.;https://it.wikipedia.org/wiki/Alhambra
7;it;Quale sivigliano è uno dei principali rappresentanti della pittura spagnola ?;Diego Velasquez;Diego Polo;Alonso Cano;Francisco Barrara;Débutant;Negli ultimi dieci anni della sua vita il suo stile si è fatto più schematico, raggiungendo un notevole dominio della luce.;
8;it;Per quale attività l'Andalusia è un luogo alto attraverso le sue arene ?;corrida;Falconeria;Spogliarello del cazzo;Lancio della volpe;Débutant;L'arena della Real Maestranza a Siviglia e l'arena dei califfi a Cordoba sono due posti di prima classe.;https://it.wikipedia.org/wiki/Tauromachia
9;it;Quale festa della corrida in Spagna è caratterizzata da una serie di corride ?;Feria;Atanda;Borroka;Maloya;Débutant;A seconda della regione o del paese, i tori vengono rilasciati nelle strade come a Pamplona.;
10;it;Quale zuppa di verdure crude miste servite fredda è molto popolare in Andalusia ?;Gazpacho;Clamato;Salmorejo;Bruschette;Débutant;Essendo composto da verdure crude, il gazpacho contiene più vitamine di una zuppa di verdure cotte.;https://it.wikipedia.org/wiki/Gazpacho
11;it;Quale grande fiume scorre tra la Sierra Morena e il sistema Betico ?;Guadalquivir;Valdavia;Douro;Zadorra;Confirmé;Con i suoi 657 km di lunghezza, è il quinto fiume della penisola iberica, drenando una piscina di quasi 58.000 km².;https://it.wikipedia.org/wiki/Guadalquivir
12;it;Quale barriera naturale si estende dal Golfo di Cadice ad Alicante ?;Sistema Betic;Piemonte pirenaico;Sierra Elvira;Montagne di Toledo;Confirmé;I principali punti di attraversamento del sistema Betic sono il Passo del Sospiro del Moro e la città di Antequera.;
13;it;Quale festa popolare è grande per i gaditan ?;Carnevale di Cadice;Aprile Feria;Feste nel patio;Tomatina;Confirmé;Questo carnevale gode di una frequentazione esterna molto importante in seguito agli sforzi di promozione turistica.;
14;it;Quale battaglia ha avuto luogo vicino a Cadice nel 1805 durante i tempi moderni ?;Trafalgar;Marbella;Gibilterra;Sorondo;Confirmé;Nelson verrà ucciso lì, ma le tattiche che ha implementato faranno guadagnare agli inglesi una vittoria totale.;https://it.wikipedia.org/wiki/Battaglia_di_Trafalgar
15;it;Quanti milioni di turisti accoglie ogni anno l'Andalusia ?;7 milioni;5 milioni;3 milioni;9 milioni;Confirmé;Anche dopo uno spettacolare sviluppo economico, l'Andalusia rimane la seconda regione meno ricca della Spagna.;https://it.wikipedia.org/wiki/Andalusia
16;it;Quale percentuale di andalusi vive in povertà o precarietà ?;31%;21%;11%;41%;Confirmé;Con la crisi economica del 2008, l'Andalusia, una regione povera della Spagna, ha registrato nel settembre 2013 quasi il 37% di disoccupazione.;https://it.wikipedia.org/wiki/Andalusia
17;it;Quale coreografa è nota per le sue interpretazioni del tango flamenco ?;La Argentina;Clara Alonso;Olga Ferri;Luisana Lopilato;Confirmé;La Argentinita ha iniziato a ballare all'età di quattro anni, con suo padre Felix Lopez che l'accompagnava alla chitarra.;https://it.wikipedia.org/wiki/La_Argentinita
18;it;In quale città andalusa un tempio è diventato chiesa, moschea e poi cattedrale ?;Cordova;Siviglia;Granada;Cadice;Confirmé;La Moschea-Cattedrale di Cordoba è il monumento più compiuto dell'arte omayyade a Cordoba.;
19;it;Quale festa religiosa è particolarmente ricca a Siviglia e Malaga ?;Settimana Santa;Giovedì Santo;Venerdì Santo;Sabato Santo;Confirmé;Per i cristiani, questa settimana prima di Pasqua è destinata a commemorare la Passione di Cristo.;https://it.wikipedia.org/wiki/Settimana_santa
20;it;In quale anno è entrato in vigore il primo statuto di autonomia dell'Andalusia ?;1981;1971;1961;1951;Confirmé;Il primo statuto fu adottato con referendum il 20 ottobre 1981 e promulgato dal re Juan Carlos I il 30 dicembre successivo.;https://it.wikipedia.org/wiki/Statuto_di_Autonomia_dell'Andalusia
21;it;In quale palazzo è installata la presidenza del governo andaluso ?;San Telmo;Calatrava;Coria;San Felice;Expert;Porta il nome di Sant'Elmo, patrono dei marinai, ed è considerato uno degli esempi più completi del barocco sivigliano.;
22;it;Quale città dell'Andalusia è famosa per la sua produzione di fragole ?;Huelva;Campillos;Cordova;Málaga;Expert;Fu da un villaggio molto vicino, Palos de la Frontera, che Cristoforo Colombo si imbarcò per il suo primo viaggio.;https://it.wikipedia.org/wiki/Huelva
23;it;Quale birrificio è stato fondato nel 1904 da Roberto e Tomas Osborne a Siviglia ?;Cruzcampo;Estrella Damm;Moritz;San Miguel;Expert;Sebbene sia particolarmente bevuto in Andalusia (il più bevuto a Siviglia), Cruzcampo è venduto in tutto il paese.;https://it.wikipedia.org/wiki/Cruzcampo
24;it;Quale chitarra usata per il flamenco differisce dalla chitarra classica ?;Flamenca;Bordonua;Charango;Jarana;Expert;Le canzoni che costituiscono il repertorio flamenco spesso accontentano le disgrazie, le persecuzioni e la speranza in un mondo migliore.;https://it.wikipedia.org/wiki/Chitarra_flamenca
25;it;Grazie a quale poeta è diventato famoso il Café de Chinitas di Malaga ?;Garcia Lorca;Emilio Prados;Gabriel Celaya;Pedro Salinas;Expert;Sulla riva del fiume Uruguay, un muro porta la poesia di Antonio Machado che si rammarica della morte di Garcia Lorca a Granada.;
26;it;Quale palazzo aristocratico è il prototipo stesso del palazzo sivigliano ?;Casa de Pilatos;Casa del Cordon;Casa de las Conchas;Llotja de Palma;Expert;Costruito nel XV e XVI secolo, combina gli stili mudéjar, gotico e rinascimentale intorno a diversi patii e giardini.;https://it.wikipedia.org/wiki/Casa_de_Pilatos
27;it;Quale città dell'Andalusia è famosa per l'industria della pelle ?;Campillos;Málaga;Huelva;Cordova;Expert;La prima traccia della città di Campillos risale al 1492, quando fu creata sotto l'autorità dei Re Cattolici.;https://it.wikipedia.org/wiki/Campillos
28;it;Quale ospedale è stato costruito a Siviglia per ospitare un'istituzione caritativa ?;Cinque ferite;Incarnazione;Carlo V;San Telmo;Expert;Questo gigantesco edificio, tipico dell'architettura ospedaliera dell'epoca, è stato classificato Bene di Interesse Culturale nel 1931.;
29;it;Come si chiama il padre della scultrice Luisa Roldan, artista di fama ?;Pedro;Paolo;Rodrigo;Ottavio;Expert;Pedro Roldán è uno scultore barocco spagnolo che nel 1638 entrò nello studio di Alonso de Mena a Granada.;
30;it;Quale città andalusa ha un museo dedicato all'artista Pablo Picasso ?;Málaga;Cordova;Siviglia;Granada;Expert;Inaugurato nel 2003 e successivamente rinnovato, il Museo Picasso occupa il Palacio de Buenavista a Malaga, in Spagna.;
1;nl;Andalusië is een regio in het zuiden van welk land ?;Spanje;Griekenland;Italië;Portugal;Débutant;Het is gelegen in het zuiden van het Iberisch schiereiland, tegenover Marokko (Rif-regio) en ten noordwesten van Algerije (Oranie).;https://nl.wikipedia.org/wiki/Andalusië
2;nl;In hoeveel provinciehoofdsteden is Andalusië verdeeld ?;Acht;Zes;Vier;tien;Débutant;De acht provincies zijn de volgende : Almeria, Cadiz, Crdoue, Granada, Huelva, Jaen, Malaga en Sevilla.;https://nl.wikipedia.org/wiki/Andalusië
3;nl;Welke stad in Zuid-Spanje is de hoofdstad van Andalusië ?;Sevilla;Grenada;Málaga;Córdoba;Débutant;Gelegen in het centrum van een rijke agrarische regio, is de stad het economische, politieke en culturele hart van Andalusië.;
4;nl;Wie werd zes keer tot president van de Andalusische regering gekozen ?;Manuel Chaves;Joaquín Almunia;Jezus Caldera;Eduardo Zaplana;Débutant;Manuel Chaves, ook wel Manolo genoemd, geboren op 7 juli 1945 in Ceuta, behoorde tot de Spaanse Socialistische Arbeiderspartij (PSOE).;https://nl.wikipedia.org/wiki/Manuel_Chaves_González
5;nl;Om welke vorm van muziek en dans staat Andalusië bekend ?;Flamenco;ruk;Wals;Rumba;Débutant;Een Arabische invloed, meer aanwezig dan in de rest van de Spaanse muziek, lijkt gebruikelijk te zijn in de Andalusische muziek.;
6;nl;Welk paleiscomplex vormt een van de belangrijkste monumenten van Granada ?;Alhambra;Escuriaal;Altamira;Bustillo;Débutant;Het is met de Grote Moskee van Cordoba de meest prestigieuze getuige van de moslimaanwezigheid in Spanje.;https://nl.wikipedia.org/wiki/Alhambra_(fort)
7;nl;Welke Sevillian is een van de belangrijkste vertegenwoordigers van de Spaanse schilderkunst ?;Diego Velasquez;Diego Polo;Alonso Cano;Francisco Barrera;Débutant;Gedurende de laatste tien jaar van zijn leven werd zijn stijl meer schematisch en bereikte een opmerkelijke overheersing van het licht.;
8;nl;Voor welke activiteit is Andalusië een hoogtepunt door zijn arena's ?;Stierenvechten;Valkerij;Pik strippen;Vossenworp;Débutant;De arena van de Real Maestranza in Sevilla en de arena van de kaliefen in Cordoba zijn twee eersteklas zitplaatsen.;https://nl.wikipedia.org/wiki/Stierenvechten
9;nl;Welk stierenvechtfestival in Spanje wordt gekenmerkt door een reeks stierengevechten ?;Feria;Atanda;Borroka;Maloya;Débutant;Afhankelijk van de regio of het land worden stieren losgelaten op straat zoals in Pamplona.;
10;nl;Welke soep gemaakt van gemengde rauwe groenten koud geserveerd is erg populair in Andalusië ?;Gazpacho;Clamato;Salmorejo;Bruschetta;Débutant;Omdat het gemaakt is van rauwe groenten, bevat gazpacho meer vitamines dan een soep van gekookte groenten.;https://nl.wikipedia.org/wiki/Gazpacho (soep)
11;nl;Welke grote rivier stroomt tussen de Sierra Morena en het Betic-systeem ?;Guadalquivir;Valdavia;Douro;Zadorra;Confirmé;Met zijn 657 km lang, is het de vijfde rivier van het Iberische schiereiland, een zwembad van bijna 58.000 km².;https://nl.wikipedia.org/wiki/Guadalquivir
12;nl;Welke natuurlijke barrière strekt zich uit van de Golf van Cadiz tot Alicante ?;Betic-systeem;Pyreneese Piemonte;Sierra Elvira;Toledo-gebergte;Confirmé;De belangrijkste kruispunten van het Betic-systeem zijn de Pass of the Moor's Sigh en de stad Antequera.;
13;nl;Welk populaire festival is groot voor de gaditans ?;Carnaval van Cádiz;Abril Feria;Terrasfeesten;Tomaat;Confirmé;Dit carnaval geniet een zeer belangrijke aanwezigheid van buitenaf na inspanningen om het toerisme te promoten.;
14;nl;Welke veldslag vond plaats in de buurt van Cadiz in 1805 in de moderne tijd ?;Trafalgar;Marbella;Gibraltar;Sorondo;Confirmé;Nelson zal daar worden gedood, maar de tactiek die hij heeft toegepast zal de Britten een totale overwinning opleveren.;https://nl.wikipedia.org/wiki/Slag_bij_Trafalgar
15;nl;Hoeveel miljoenen toeristen verwelkomt Andalusië jaarlijks ?;7 miljoen;5 miljoen;3 miljoen;9 miljoen;Confirmé;Zelfs na een spectaculaire economische ontwikkeling blijft Andalusië de op één na minst welvarende regio van Spanje.;https://nl.wikipedia.org/wiki/Andalusië
16;nl;Welk percentage van de Andalusiërs leeft in armoede of onzekerheid ?;31%;21%;11%;41%;Confirmé;Met de economische crisis van 2008 registreerde Andalusië, een arme regio van Spanje, in september 2013 bijna 37% werkloosheid.;https://nl.wikipedia.org/wiki/Andalusië
17;nl;Welke choreografe staat bekend om haar interpretaties van flamencotango ?;La Argentinita;Clara Alonso;Olga Ferri;Luisana Lopilato;Confirmé;La Argentinita begon op vierjarige leeftijd met dansen, waarbij haar vader Felix Lopez haar begeleidde op de gitaar.;
18;nl;In welke Andalusische stad werd een tempel een kerk, een moskee en daarna een kathedraal ?;Córdoba;Sevilla;Grenada;Cádiz;Confirmé;De moskee-kathedraal van Cordoba is het meest volbrachte monument van Umayyad-kunst in Cordoba.;
19;nl;Welk religieus festival is bijzonder uitbundig in Sevilla en Malaga ?;Heilige week;Witte Donderdag;Goede Vrijdag;Stille Zaterdag;Confirmé;Voor christenen is deze week voor Pasen bedoeld om het lijden van Christus te herdenken.;https://nl.wikipedia.org/wiki/Goede_Week
20;nl;In welk jaar trad het eerste statuut van autonomie van Andalusië in werking ?;1981;1971;1961;1951;Confirmé;Het eerste statuut werd op 20 oktober 1981 bij referendum aangenomen en op 30 december afgekondigd door koning Juan Carlos I.;
21;nl;In welk paleis is het presidentschap van de Andalusische regering geïnstalleerd ?;San Telmo;Calatrava;Coria;San Felix;Expert;Het draagt de naam van Saint Elmo, patroonheilige van zeelieden, en wordt beschouwd als een van de meest complete voorbeelden van Sevilliaanse barok.;
22;nl;Welke stad in Andalusië staat bekend om zijn aardbeienproductie ?;Huelva;Campillo's;Córdoba;Málaga;Expert;Het was vanuit een zeer nabijgelegen dorp, Palos de la Frontera, dat Christoffel Columbus aan zijn eerste reis begon.;https://nl.wikipedia.org/wiki/Huelva (stad)
23;nl;Welke brouwerij werd in 1904 opgericht door Roberto en Tomas Osborne in Sevilla ?;Cruzcampo;Estrella Damm;Moritz;San Miguel;Expert;Hoewel het vooral gedronken wordt in Andalusië (de meest gedronken in Sevilla), wordt Cruzcampo door het hele land verkocht.;https://nl.wikipedia.org/wiki/Cruzcampo
24;nl;Welke gitaar voor flamenco verschilt van klassieke gitaar ?;Flamenca;Bordonua;Charango;Jarana;Expert;De liederen die het flamencorepertoire vormen, bevredigen vaak de tegenslagen, de vervolgingen en de hoop op een betere wereld.;https://nl.wikipedia.org/wiki/Flamencogitaar
25;nl;Dankzij welke dichter is Café de Chinitas in Malaga bekend geworden ?;Garcia Lorca;Emilio Prados;Gabriël Celaya;Pedro Salinas;Expert;Aan de oever van de Uruguay-rivier staat op een muur het gedicht van Antonio Machado dat de dood van Garcia Lorca in Granada betreurt.;
26;nl;Welk aristocratisch paleis is het prototype van het Sevillaanse paleis ?;Casa de Pilatos;Casa del Cordon;Casa de las Conchas;Llotja de Palma;Expert;Gebouwd in de 15e en 16e eeuw, combineert het mudejar-, gotische en renaissancestijlen rond verschillende patio's en tuinen.;
27;nl;Welke stad in Andalusië staat bekend om de leerindustrie ?;Campillo's;Málaga;Huelva;Córdoba;Expert;Het eerste spoor van de stad Campillos dateert uit 1492, toen het werd opgericht onder het gezag van de katholieke vorsten.;https://nl.wikipedia.org/wiki/Campillos
28;nl;Welk ziekenhuis werd in Sevilla gebouwd om een liefdadigheidsinstelling te huisvesten ?;Vijf wonden;incarnatie;Karel V;San Telmo;Expert;Dit gigantische gebouw, typerend voor de ziekenhuisarchitectuur van die tijd, werd in 1931 geclassificeerd als een bezit van cultureel belang.;
29;nl;Wat is de naam van de vader van de beeldhouwer Luisa Roldan, bekend kunstenaar ?;Pedro;Paulo;Rodrigo;Octavio;Expert;Pedro Roldán is een Spaanse barokke beeldhouwer die in 1638 toetrad tot het atelier van Alonso de Mena in Granada.;
30;nl;Welke Andalusische stad heeft een museum gewijd aan de kunstenaar Pablo Picasso ?;Málaga;Córdoba;Sevilla;Grenada;Expert;Het Picasso Museum, geopend in 2003 en vervolgens gerenoveerd, is gevestigd in het Palacio de Buenavista in Malaga, Spanje.;
