1;fr;Quelle saison de la « Star Academy » France Nolwenn Leroy a-t-elle remporté en 2002 ?;Deuxième;Première;Troisième;Quatrième;Débutant;La directrice de cette promotion était Alexia Laroche-Joubert et les élèves de la Star Academy 1 en étaient les parrains.;https://fr.wikipedia.org/wiki/Saison_2_de_Star_Academy
6;es;¿Quién coprodujo el álbum « Natural Histories » lanzado en las tiendas a finales de 2005 ?;Laurent Voulzy;Serge Gainsbourg;Pascal Obispo;Marc Lavoine;Débutant;El primer sencillo, « Nolwenn Ohwo! », será co-firmado por Alain Souchon, Laurent Voulzy y la propia Nolwenn.;
7;es;¿Qué álbum se canta en gaélico bretón, francés, inglés e irlandés ?;« Bretón »;« Nolwenn »;« Gema »;« Folk »;Débutant;El álbum es un gran éxito en Francia (segundo best seller del año 2011, número 1 de los mejores álbumes durante siete semanas).;
8;es;¿Con quién ha estado Nolwenn Leroy en una relación desde enero de 2008 ?;Arnaud Clément;Sébastien Lareau;Pierre Gillou;Max Decugis;Débutant;Arnaud Clément, nacido el 17 de diciembre de 1977 en Aix-en-Provence, es un tenista francés, profesional entre 1996 y 2012.;
9;es;¿Qué primer sencillo de Nolwenn Leroy ha vendido 400.000 copias ?;« Roto »;« Inevitablemente »;« Quédate quieto »;« Brest »;Débutant;Tubo de 2003 escrito por Lionel Florence y compuesto por Francis Maggiulli, lo interpretará en muchos programas de televisión.;
10;es;Aproximadamente, ¿cuántos álbumes ha vendido Nolwenn Leroy a finales de 2018 ?;3 millones;2 millones;4 millones;5 millones;Débutant;Además de Bélgica y Suiza, también ha exportado y clasificado en Alemania, Estados Unidos y Corea del Sur.;https://es.wikipedia.org/wiki/Nolwenn_Leroy
11;es;¿Qué fundación es Nolwenn Leroy la madrina ?;Abbot-Pierre;Anne-de-Gaulle;Familias SOS;Gabriel-Péri;Confirmé;Reconocida como de interés público, la misión de la fundación es brindar a cualquier persona pobre acceso a una vivienda digna.;
12;es;¿Qué papel le correspondía en el musical « Gone with the Wind » ?;Scarlett O'Hara;Belle Watling;Mélanie Hamilton;Ashley Wilkes;Confirmé;Finalmente eligió la « Star Academy » que ganó en 2002 contra Houcine, frente a más de 11,5 millones de espectadores.;
13;es;¿Cuál de estos sencillos se lanzó durante el relanzamiento del álbum « Bretonne » ?;« Sombra de luz de luna »;« Tri Martolod »;« La Marsellesa »;« Mariposa nocturna »;Confirmé;Una gira de más de 100 fechas comienza en junio de 2011, pasando notablemente por Bretaña y los principales festivales de verano.;
14;es;« Ô Girls of the Water », en colores celtas pop-folk, ¿es su álbum de citas ?;Quinto;Cuarto;Tercero;Sexta;Confirmé;El álbum se inspira en el arte prerrafaelita, la literatura celta y las leyendas, y lo lleva el sencillo « Just to Remember ».;https://es.wikipedia.org/wiki/Nolwenn_Leroy
15;es;¿Con quién cantó « The Seal Lament in Alaska » a dúo ?;Eddy Mitchell;Jacques Dutronc;Johnny Hallyday;Etienne Daho;Confirmé;En 2014 y 2017, Eddy Mitchell formó con Johnny Hallyday y Jacques Dutronc el trío Les Vieilles Canailles.;https://es.wikipedia.org/wiki/Nolwenn_Leroy
16;es;¿Qué álbum de estudio lanzó Nolwenn Leroy el 2 de noviembre de 2018 ?;« Folk »;« Gema »;« Bretón »;« Nolwenn »;Confirmé;Nolwenn Leroy vuelve a visitar canciones que han marcado este género musical tratando de aportar su sensibilidad.;https://es.wikipedia.org/wiki/Nolwenn_Leroy
17;es;¿Cuántos conciertos ha dado Nolwenn Leroy para el « Bretonne Tour » ?;100;80;60;120;Confirmé;A pesar de una temática y un repertorio centrados en Bretaña, en este disco no se encuentran en concreto instrumentos bretones.;https://es.wikipedia.org/wiki/Nolwenn_Leroy
18;es;¿Para qué champú se anuncia Nolwenn Leroy en la prensa ?;Pantene Pro-V;Fructis;Ultra suave;DOP;Confirmé;Pantene es una marca de champús de Procter e Gamble (P e G) que eligió a Gisele Bündchen como su musa en 2014.;https://es.wikipedia.org/wiki/Pantene
19;es;¿En qué año inauguró Nolwenn Leroy su estatua de cera en el Musée Grévin ?;2012;2010;2016;2014;Confirmé;El Museo Grévin es un museo de cera privado inaugurado el 5 de junio de 1882, ubicado en el distrito 9 de París, Francia.;
20;es;¿Cuál es el verdadero apellido de la cantante Nolwenn Leroy ?;La Magueresse;Boulay;Lo bueno;Castells;Confirmé;Nolwenn es hija del ex futbolista profesional Jean-Luc Le Magueresse, y de Muriel Leroy, sobrina del director Serge Leroy.;https://es.wikipedia.org/wiki/Nolwenn_Leroy
21;es;¿Qué hipermercado organizó el concurso Desert Schools que ganó a los 13 años ?;Cora;Campeón;Aldi;Carrefour;Expert;Cora es una marca de hipermercados belga perteneciente al grupo Louis Delhaize y que comprende 60 hipermercados en Francia.;
22;es;¿A dónde fue gracias al programa de intercambio internacional del Rotary Club ?;Hamilton;Sidney;Ottawa;Lancaster;Expert;Sede del condado de Butler, Hamilton es una ciudad en el estado de Ohio poblada durante el censo de 2000 de 60,690 habitantes.;https://es.wikipedia.org/wiki/Hamilton_(Ohio)
23;es;¿Con quién supervisó la realización del álbum « The Cheshire Cat and Me » ?;Teitur Lassen;Stanley Samuelsen;Heri Joensen;Uni Arge;Expert;Anunciado por el single « ¿No deberíamos ? », el álbum, más personal e íntimo, es el disco de oro con más de 50,000 ventas.;
24;es;¿En homenaje a quién cantó en 2013 en los Francofolies de Nueva York ?;Edith Piaf;Sarah Vaughan;Patricia Carli;Aretha Franklin;Expert;Nolwenn Leroy participó en la celebración del cincuentenario de la muerte de Edith Piaf en las Francofolies de Nueva York.;
25;es;¿A qué universidad fue invitada el 11 de junio de 2015 para hablar sobre su carrera ?;Oxford;Lancaster;Brighton;Cambridge;Expert;La Universidad de Oxford, ubicada a 90 km al noroeste de Londres, es una de las universidades más prestigiosas del mundo.;
26;es;¿Quién produjo su sexto álbum de estudio, titulado « Gemme » ?;Jamie Ellis;Pharrell Williams;David Guetta;Elton John;Expert;Nolwenn escribió y co-compuso la mayoría de las canciones de este álbum pop combinando títulos en francés e inglés.;https://es.wikipedia.org/wiki/Nolwenn_Leroy
27;es;¿De qué espectáculo nocturno en el parque Futuroscope es la narradora ?;« Señora Ô »;« Cyber Avenue »;« La pirámide »;« Dinámico »;Expert;El Futuroscope o Parc du Futuroscope es un parque de ocio francés con un tema tecnológico, científico, anticipatorio y divertido.;https://es.wikipedia.org/wiki/Futuroscope
28;es;¿Qué diseñador bretón ha realizado algunos de los trajes escénicos del « Bretonne Tour » ?;Pascal Jaouen;Romain Kremer;Olivier Rousteing;Michel Goma;Expert;Pascal Jaouen abrió varias escuelas de bordado, escribió algunos libros y produjo colecciones de prêt-à-porter.;
29;es;¿Con quién filmó un anuncio de Nintendo 3DS en junio de 2011 ?;Nagui;José García;Olivier Minne;Jérôme Bonaldi;Expert;En 2000, Nagui conoció a la actriz australiana-británica Mélanie Page, con quien se casó el 5 de junio de 2010.;https://es.wikipedia.org/wiki/Nagui
30;es;¿En qué motor de búsqueda fue la cantante francesa más buscada en 2017 ?;Yahoo!;Google;Alta Vista;Bing;Expert;Yahoo! Ofrece muchos servicios gratuitos, incluyendo un motor de búsqueda, buzones y mensajes.;https://es.wikipedia.org/wiki/Yahoo!
1;it;Quale stagione della « Star Academy » Francia ha vinto Nolwenn Leroy nel 2002 ?;Secondo;Primo;Terzo;Quarto;Débutant;La direttrice di questa promozione era Alexia Laroche-Joubert e gli studenti della Star Academy 1 ne erano gli sponsor.;
2;it;Di quale azienda è membro Nolwenn Leroy dal 2006 ?;Le Enfoirés;Cerotto;Agire Reagire;Insieme;Débutant;Les Enfoirés è un gruppo di artisti creato nel 1985 per cantare a beneficio dell'associazione Restos du Coeur de Coluche.;
3;it;Da quale regione della Francia è Nolwenn Leroy ?;Bretagna;Provenza;Alsazia;Pas-de-Calais;Débutant;Ha vissuto i suoi primi anni tra Bretagna, Kersaint-Plabennec e Guingamp, Île-de-France e Nord-Pas-de-Calais.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
4;it;Da quale insegnante di canto della « Star Academy » Nolwenn Leroy è rimasta affascinata ?;Armande Altai;Isabelle Charles;Anne Ducros;Raphaëlle Ricci;Débutant;Armande Kumpal Kabartay Altaï-Magini è nato ad Aleppo, in Siria, il 20 maggio 1944, in una famiglia di cinque figli.;
5;it;Qual è il titolo del primo album in studio di Nolwenn Leroy, uscito nel 2003 ?;« Nolwenn »;« Bretone »;« Storie naturali »;« Gemma »;Débutant;In questo album partecipano, tra gli altri, Pascal Obispo, Lara Fabian, Laurent Voulzy, Lionel Florence e Daniel Lavoie.;
6;it;Chi ha co-prodotto l'album « Natural Histories » uscito nei negozi alla fine del 2005 ?;Laurent Voulzy;Serge Gainsbourg;Pascal Obispo;Marc Lavoine;Débutant;Il primo singolo, « Nolwenn Ohwo! », sarà co-firmato da Alain Souchon, Laurent Voulzy e la stessa Nolwenn.;
7;it;Quale album è cantato in bretone, francese, inglese e gaelico irlandese ?;« Bretone »;« Nolwenn »;« Gemma »;« Popolare »;Débutant;L'album conosce un enorme successo in Francia (seconda vendita migliore dell'anno 2011, n. 1 degli album migliori per sette settimane).;
8;it;Con chi ha una relazione Nolwenn Leroy dal gennaio 2008 ?;Arnaud Clément;Sébastien Lareau;Pierre Gillou;Max Decugis;Débutant;Arnaud Clément, nato il 17 dicembre 1977 ad Aix-en-Provence, è un tennista francese, professionista dal 1996 al 2012.;
9;it;Quale primo singolo di Nolwenn Leroy ha venduto 400.000 copie ?;« Rotto »;« Inevitabilmente »;« Resta fermo »;« Brescia »;Débutant;Tubo del 2003 scritto da Lionel Florence e composto da Francis Maggiulli, lo interpreterà in molti programmi TV.;
10;it;Quanti album circa ha già venduto Nolwenn Leroy alla fine del 2018 ?;3 milioni;2 milioni;4 milioni;5 milioni;Débutant;Oltre a Belgio e Svizzera, ha anche esportato e classificato in Germania, Stati Uniti e Corea del Sud.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
11;it;Quale fondazione è Nolwenn Leroy la madrina ?;Abate-Pierre;Anne-de-Gaulle;Famiglie SOS;Gabriel-Peri;Confirmé;Riconosciuta come nell'interesse pubblico, la missione della fondazione è fornire a qualsiasi persona povera l'accesso a un alloggio dignitoso.;
12;it;Che ruolo le spettava nel musical « Via col vento » ?;Scarlett O'Hara;Belle Watling;Melanie Hamilton;Ashley Wilkes;Confirmé;Alla fine ha scelto la « Star Academy » che ha vinto nel 2002 contro Houcine, davanti a oltre 11,5 milioni di telespettatori.;
13;it;Quale di questi singoli è stato pubblicato durante la riedizione dell'album « Bretonne » ?;« Ombra al chiaro di luna »;« Tri Martolod »;« La Marsigliese »;« Farfalla notturna »;Confirmé;Un tour di oltre 100 date inizia nel giugno 2011, passando in particolare per la Bretagna e per i principali festival estivi.;
14;it;« Ô ragazze dell'acqua », nei colori celtici pop-folk, è il suo album degli appuntamenti ?;Quinto;Quarto;Terzo;Sesto;Confirmé;L'album trae ispirazione dall'arte preraffaellita, dalla letteratura celtica e dalle leggende ed è accompagnato dal singolo « Just to Remember ».;https://it.wikipedia.org/wiki/Nolwenn_Leroy
15;it;Con chi ha cantato in duetto « The Seal Lament in Alaska » ?;Eddy Mitchell;Jacques Dutronc;Johnny Hallyday;Etienne Daho;Confirmé;Nel 2014 e nel 2017, Eddy Mitchell ha formato con Johnny Hallyday e Jacques Dutronc il trio Les Vieilles Canailles.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
16;it;Quale album in studio ha pubblicato Nolwenn Leroy il 2 novembre 2018 ?;« Popolare »;« Gemma »;« Bretone »;« Nolwenn »;Confirmé;Nolwenn Leroy rivisita lì brani che hanno segnato questo genere musicale cercando di portare la sua sensibilità.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
17;it;Quanti concerti ha tenuto Nolwenn Leroy per il « Bretonne Tour » ?;100;80;60;120;Confirmé;Nonostante un tema e un repertorio incentrati sulla Bretagna, in questo album sono assenti in particolare gli strumenti bretoni.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
18;it;Per quale shampoo è pubblicizzato Nolwenn Leroy sulla stampa ?;Pantene Pro-V;Fructis;Ultra morbido;DOP;Confirmé;Pantene è un marchio di shampoo di Procter i Gamble (P i G) che ha scelto Gisele Bündchen come musa ispiratrice nel 2014.;https://it.wikipedia.org/wiki/Pantene
19;it;In che anno Nolwenn Leroy ha inaugurato la sua statua di cera al Musée Grévin ?;2012;2010;2016;2014;Confirmé;Il Museo Grevin è un museo delle cere privato inaugurato il 5 giugno 1882, situato nel 9° arrondissement di Parigi, Francia.;
20;it;Qual è il vero cognome della cantante Nolwenn Leroy ?;La Magueresse;Boulay;Il buono;Castells;Confirmé;Nolwenn è la figlia dell'ex calciatore professionista Jean-Luc Le Magueresse e di Muriel Leroy, nipote del regista Serge Leroy.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
21;it;Quale ipermercato ha organizzato il concorso Desert Schools che ha vinto a 13 anni ?;Cora;Campione;Aldi;Carrefour;Expert;Cora è un marchio di ipermercati belga appartenente al gruppo Louis Delhaize e comprendente 60 ipermercati in Francia.;
22;it;Dove è andata grazie al programma di scambio internazionale del Rotary Club ?;Hamilton;Sidney;Ottawa;Lancaster;Expert;Sede della contea di Butler, Hamilton è una città nello stato dell'Ohio popolata durante il censimento del 2000 di 60.690 abitanti.;https://it.wikipedia.org/wiki/Hamilton_(Ohio)
23;it;Con chi ha supervisionato la realizzazione dell'album « The Cheshire Cat and Me » ?;Teitur Lassen;Stanley Samuelsen;Heri Joensen;Uni Arge;Expert;Annunciato dal singolo « Non dovremmo ? », l'album, più personale e intimo, è il disco Gold con oltre 50.000 vendite.;
24;it;In omaggio a chi ha cantato nel 2013 al Francofolies di New York ?;Edith Piaf;Sarah Vaughan;Patricia Carli;Aretha Franklin;Expert;Nolwenn Leroy ha partecipato alla celebrazione del cinquantesimo anniversario della morte di Edith Piaf alle Francofolies di New York.;
25;it;In quale università è stata invitata l'11 giugno 2015 per parlare della sua carriera ?;Oxford;Lancaster;Brighton;Cambridge;Expert;L'Università di Oxford, situata a 90 km a nord-ovest di Londra, è una delle università più prestigiose al mondo.;
26;it;Chi ha prodotto il loro sesto album in studio, intitolato « Gemme » ?;Jamie Ellis;Pharrell Williams;David Guetta;Elton John;Expert;Nolwenn ha scritto e co-composto la maggior parte delle canzoni di questo album pop che unisce titoli francesi e inglesi.;https://it.wikipedia.org/wiki/Nolwenn_Leroy
27;it;Di quale spettacolo notturno al Futuroscope Park è la narratrice ?;« Signora Ô »;« Cyber Avenue »;« La piramide »;« Dinamico »;Expert;Il Futuroscope o Parc du Futuroscope è un parco divertimenti francese con un tema tecnologico, scientifico, anticipatorio e divertente.;https://it.wikipedia.org/wiki/Futuroscope
28;it;Quale stilista bretone ha realizzato alcuni degli outfit di scena del « Bretonne Tour » ?;Pascal Jaouen;Romain Kremer;Olivier Rousteing;Michel Goma;Expert;Pascal Jaouen ha aperto diverse scuole di ricamo, ha scritto alcuni libri e prodotto collezioni di prêt-à-porter.;
29;it;Con chi ha girato una pubblicità per Nintendo 3DS nel giugno 2011 ?;Nagui;José Garcia;Olivier Minne;Jérôme Bonaldi;Expert;Nel 2000, Nagui ha incontrato l'attrice australiana-britannica Mélanie Page, che ha sposato il 5 giugno 2010.;https://it.wikipedia.org/wiki/Nagui
30;it;Su quale motore di ricerca è stata la cantante francese più cercata nel 2017 ?;Yahoo!;Google;Alta Vista;Bing;Expert;Yahoo! Offre molti servizi gratuiti, tra cui un motore di ricerca, cassette postali e messaggistica.;https://it.wikipedia.org/wiki/Yahoo!
1;nl;Welk seizoen van de « Star Academy » Frankrijk won Nolwenn Leroy in 2002 ?;Tweede;Eerste;derde;vierde;Débutant;De directeur van deze promotie was Alexia Laroche-Joubert en de studenten van Star Academy 1 waren de sponsors.;
2;nl;Van welk bedrijf is Nolwenn Leroy sinds 2006 lid ?;De Enfoires;Band Aid;Handelen Reageren;Samen;Débutant;Les Enfoirés is een groep artiesten die in 1985 werd opgericht om te zingen ten voordele van de vereniging Restos du Coeur de Coluche.;
3;nl;Uit welke regio van Frankrijk komt Nolwenn Leroy ?;Bretagne;Provence;Elzas;Pas-de-Calais;Débutant;Ze leefde haar eerste jaren tussen Bretagne, Kersaint-Plabennec en Guingamp, Île-de-France en Nord-Pas-de-Calais.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
4;nl;Door welke « Star Academy » zangleraar was Nolwenn Leroy gefascineerd ?;Armande Altaï;Isabelle Charles;Anne Ducros;Raphaëlle Ricci;Débutant;Armande Kumpal Kabartay Altaï-Magini werd op 20 mei 1944 geboren in Aleppo, Syrië, in een gezin van vijf kinderen.;
5;nl;Wat is de titel van het eerste studioalbum van Nolwenn Leroy, uitgebracht in 2003 ?;« Nolwenn »;« Bretons »;« Natuurlijke verhalen »;« Juweeltje »;Débutant;Aan dit album doen onder meer Pascal Obispo, Lara Fabian, Laurent Voulzy, Lionel Florence en Daniel Lavoie mee.;
6;nl;Wie produceerde het album « Natural Histories » dat eind 2005 in de winkels lag ?;Laurent Voulzy;Serge Gainsbourg;Pascal Obispo;Marc Lavoine;Débutant;De eerste single, « Nolwenn Ohwo! », wordt mede ondertekend door Alain Souchon, Laurent Voulzy en Nolwenn zelf.;
7;nl;Welk album wordt gezongen in het Bretons, Frans, Engels en Iers-Gaelisch ?;« Bretons »;« Nolwenn »;« Juweeltje »;« Folk »;Débutant;Het album kent een enorm succes in Frankrijk (de tweede beste verkoop van het jaar 2011, nr. 1 van de topalbums gedurende zeven weken).;
8;nl;Met wie heeft Nolwenn Leroy sinds januari 2008 een relatie ?;Arnaud Clément;Sébastien Lareau;Pierre Gillou;Max Decugis;Débutant;Arnaud Clément, geboren op 17 december 1977 in Aix-en-Provence, is een Franse tennisser, professioneel tussen 1996 en 2012.;
9;nl;Van welke eerste single van Nolwenn Leroy zijn 400.000 exemplaren verkocht ?;« Kapot »;\u003cI\u003eOnvermijdelijk »;« Blijf stil »;« Brest »;Débutant;2003 tube geschreven door Lionel Florence en gecomponeerd door Francis Maggiulli, ze zal het in vele tv-shows interpreteren.;
10;nl;Hoeveel albums heeft Nolwenn Leroy eind 2018 ongeveer al verkocht ?;3 miljoen;2 miljoen;4 miljoen;5 miljoen;Débutant;Naast België en Zwitserland heeft het ook geëxporteerd en gerangschikt in Duitsland, de VS en Zuid-Korea.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
11;nl;Welke stichting is Nolwenn Leroy de meter ?;Abt-Pierre;Anne de Gaulle;SOS gezinnen;Gabriel-Péri;Confirmé;De missie van de stichting, die wordt erkend als zijnde in het algemeen belang, is om elke arme persoon toegang te geven tot fatsoenlijke huisvesting.;
12;nl;Welke rol kreeg ze in de musical « Gone with the Wind » ?;Scarlett O'Hara;Belle Watling;Melanie Hamilton;Ashley Wilkes;Confirmé;Ze koos uiteindelijk voor de « Star Academy » die ze in 2002 won tegen Houcine, voor meer dan 11,5 miljoen kijkers.;
13;nl;Welke van deze singles werd uitgebracht tijdens de heruitgave van het « Bretonne » album ?;« Maanlichtschaduw »;« Tri Martolod »;« La Marseillaise »;« Nachtvlinder »;Confirmé;Een tour van meer dan 100 data begint in juni 2011, met name door Bretagne en de grote zomerfestivals.;
14;nl;« Ô girls of the water », in Keltische pop-folkkleuren, is zijn date-album ?;vijfde;vierde;derde;zesde;Confirmé;Het album is geïnspireerd op prerafaëlitische kunst, Keltische literatuur en legendes, en wordt gedragen door de single « Just to Remember ».;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
15;nl;Met wie zong ze « The Seal Lament in Alaska » als duet ?;Eddy Mitchell;Jacques Dutronc;Johnny Hallyday;Etienne Daho;Confirmé;In 2014 en 2017 vormde Eddy Mitchell met Johnny Hallyday en Jacques Dutronc het trio Les Vieilles Canailles.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
16;nl;Welk studioalbum bracht Nolwenn Leroy uit op 2 november 2018 ?;« Folk »;« Juweeltje »;« Bretons »;« Nolwenn »;Confirmé;Nolwenn Leroy keert terug naar zijn nummers die dit muzikale genre hebben gemarkeerd door te proberen zijn gevoeligheid over te brengen.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
17;nl;Hoeveel concerten heeft Nolwenn Leroy gegeven voor de « Bretonne Tour » ?;100;80;60;120;Confirmé;Ondanks een thema en repertoire waarin Bretagne centraal staat, ontbreken vooral Bretonse instrumenten op dit album.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
18;nl;Voor welke shampoo wordt in de pers geadverteerd met Nolwenn Leroy ?;Pantene Pro-V;Fructis;Ultrazacht;DOP;Confirmé;Pantene is een shampoomerk van Procter en Gamble (P en G) dat in 2014 Gisele Bündchen als muze koos.;
19;nl;In welk jaar heeft Nolwenn Leroy haar wassen beeld ingehuldigd in het Musée Grévin ?;2012;2010;2016;2014;Confirmé;Het Grevin Museum is een particulier wassenbeeldenmuseum geopend op 5 juni 1882, gelegen in het 9e arrondissement van Parijs, Frankrijk.;
20;nl;Wat is de echte familienaam van zanger Nolwenn Leroy ?;De Magueresse;Boulay;Het goede;Kastelen;Confirmé;Nolwenn is de dochter van voormalig profvoetballer Jean-Luc Le Magueresse, en van Muriel Leroy, nicht van regisseur Serge Leroy.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
21;nl;Welke hypermarkt organiseerde de Desert Schools-wedstrijd die ze op haar dertiende won ?;Cora;Kampioen;Aldi;Carrefour;Expert;Cora is een Belgisch hypermarktmerk dat behoort tot de Louis Delhaize-groep en dat 60 hypermarkten in Frankrijk omvat.;https://nl.wikipedia.org/wiki/Cora_(hypermarkt)
22;nl;Waar ging ze heen dankzij het internationale uitwisselingsprogramma van de Rotary Club ?;Hamilton;Sydney;Ottawa;Lancaster;Expert;Hoofdkwartier van Butler County, Hamilton is een stad in de staat Ohio bevolkt tijdens de volkstelling van 2000 van 60.690 inwoners.;https://nl.wikipedia.org/wiki/Hamilton_(Ohio)
23;nl;Met wie begeleidde ze het maken van het album « The Cheshire Cat and Me » ?;Teitur Lassen;Stanley Samuelsen;Heri Joensen;Uni Arge;Expert;Aangekondigd door de single « Mochten wij niet ? », het album, meer persoonlijk en intiem, is gouden schijf met meer dan 50.000 verkopen.;
24;nl;Als eerbetoon aan wie zong ze in 2013 op de Francofolies in New York ?;Edith Piaf;Sarah Vaughan;Patricia Carli;Aretha Franklin;Expert;Nolwenn Leroy nam deel aan de viering van de vijftigste verjaardag van het overlijden van Edith Piaf op de Francofolies in New York.;
25;nl;Op welke universiteit was ze op 11 juni 2015 uitgenodigd om over haar carrière te praten ?;Oxford;Lancaster;Brighton;Cambridge;Expert;De University of Oxford, 90 km ten noordwesten van Londen gelegen, is een van de meest prestigieuze universiteiten ter wereld.;
26;nl;Wie produceerde hun zesde studioalbum, getiteld « Gemme » ?;Jamie Ellis;Pharrell Williams;David Guetta;Elton John;Expert;Nolwenn schreef en componeerde de meeste nummers op dit popalbum, een combinatie van Franse en Engelse titels.;https://nl.wikipedia.org/wiki/Nolwenn_Leroy
27;nl;Van welke avondshow in het Futuroscope-park is zij de verteller ?;« Dame Ô »;« Cyber Avenue »;« De Piramide »;« Dynamisch »;Expert;De Futuroscope of Parc du Futuroscope is een Frans recreatiepark met een technologisch, wetenschappelijk, anticiperend en leuk thema.;https://nl.wikipedia.org/wiki/Futuroscope
28;nl;Welke Bretonse ontwerper heeft enkele van de « Bretonne Tour » podiumoutfits gemaakt ?;Pascal Jaouen;Romain Kremer;Olivier Rousteing;Michel Goma;Expert;Pascal Jaouen opende verschillende borduurscholen, schreef enkele boeken en produceerde confectiecollecties.;
29;nl;Met wie maakte ze in juni 2011 een advertentie voor de Nintendo 3DS ?;Nagui;José Garcia;Olivier Minne;Jérôme Bonaldi;Expert;In 2000 ontmoette Nagui de Australisch-Britse actrice Mélanie Page, met wie hij op 5 juni 2010 trouwde.;
30;nl;Op welke zoekmachine was ze in 2017 de meest gezochte Franse zangeres ?;Yahoo!;Google;Alta Vista;Bing;Expert;Yahoo! biedt vele gratis services, waaronder een zoekmachine, mailboxen en berichten.;https://nl.wikipedia.org/wiki/Yahoo!
