1;fr;Quelle carbonade est composée de morceaux de viande mijotés dans une sauce à la bière ?;Flamande;Wallone;Germanique;Bruxelloise;Débutant;Le mot carbonnade est issu du mot charbon car ce plat était mijoté longuement sur les braises de charbon de bois.;https://fr.wikipedia.org/wiki/Carbonade_flamande
15;es;¿Qué especialidad se elabora con berza, especias y carne de cerdo blanca ?;Salchicha verde;Pastrami;Caliente;Trulle;Confirmé;Su producción es juzgada cada año por los comedores de morcilla que otorgan las mejores etiquetas muy solicitadas.;
16;es;En Bélgica, ¿qué otro nombre se le da al volumen de negocios de la manzana ?;Gosette;Pomette;Josette;Cosette;Confirmé;En Bélgica, la masa de manzana no se elabora con hojaldre sino con masa para tartas.;
17;es;¿Qué variedad de repollo de difícil digestión causa hinchazón y gases ?;Coles de Bruselas;Repollo cavalier;Repollo de cabeza;Kale;Confirmé;El sabor amargo de esta verdura debería alertarnos sobre su toxicidad, pero algunas personas no tienen el gen de detección.;https://es.wikipedia.org/wiki/Brassica_oleracea_var._gemmifera
18;es;¿Qué pastelería se come durante los períodos de San Nicolás y Navidad ?;Cougnou;Faluche;Speculoos;Africano;Confirmé;Consumido con un cuenco de chocolate caliente, este pan brioche a menudo tiene una forma que recuerda al niño Jesús envuelto en pañales.;https://es.wikipedia.org/wiki/Cougnou
19;es;¿Qué rollo de carne relleno se come a menudo en la Bélgica francófona ?;Pájaro sin cabeza;Bounarine;Hoosh;Vol-au-vent;Confirmé;Su fácil cocción, su sabor y su precio razonable lo convierten en un plato común, todas las regiones juntas.;
20;es;¿Qué tipo de melaza se obtiene al cocinar jugo de manzana y pera ?;Sirope de corcho;Sirope de arce;Jarabe de batería;Diabolo;Confirmé;Estos jarabes se centralizan principalmente en el país de Herve, en el noreste de la provincia de Lieja.;
21;es;¿Qué plato único de pollo o pescado se come en un caldo encuadernado en crema ?;Waterzooï;Potjevleesch;Hochepot;Carbonade;Expert;En una versión más avanzada, agregue medio vaso de cerveza o vino blanco afrutado semiseco al final del tiempo de cocción.;
22;es;¿Qué confitería Malmedy incluye dos merengues sellados con nata montada ?;Beso;Estupidez;Beanie;Bígaro;Expert;Se dice que el beso de Malmedy fue inventado a mediados del siglo XIX por el pastelero Rodolphe Wiertz, originario de Hellenthal.;
23;es;¿Qué especialidad belga consiste en una tostada cubierta con filete americano ?;Caníbal;Chivito;Reuben;Envolver;Expert;El caníbal se sirve a menudo en un plato adornado con verduras o ensalada, acompañado de salsa Worcestershire.;
24;es;¿Qué puré de papas se mezclan con una o más verduras ?;Stoemp;Ocopa;Bombine;Chupe;Expert;Acompaña tradicionalmente salchichas fritas, tocino asado, salchichas campestres o huevos fritos.;https://es.wikipedia.org/wiki/Stoemp
25;es;¿Qué anguila conservada en vinagre es típica de la región de Namur ?;Escavèche;Pacade;Frifri;Gachas de avena;Expert;La receta original está basada en la anguila pero también se puede utilizar con otros pescados como la trucha o el lucio.;
26;es;¿Qué cocido flamenco se cocina con rabo de toro, tocino salado y verduras ?;Hochepot;Stoemp;Tielle;Frifri;Expert;El hochepot era antiguamente un plato que incluía carne, castañas y nabos cocidos en caldo.;https://es.wikipedia.org/wiki/Hochepot
27;es;¿Qué filete de arenque marinado se envuelve alrededor de una cebolla o pepinillo en escabeche ?;Rollmops;Hochepot;Stoemp;Potjevleesch;Expert;Después de abrir la caja, los mopas enrollados se pueden comer fríos, sin desenrollarlos, o calientes sobre pan.;https://es.wikipedia.org/wiki/Rollmops
28;es;¿Qué especialidad se elabora con acelgas, requesón magro de granja y mantequilla ?;Tarta Al d'jote;Touffaye;Rombosse;Chassart;Expert;A principios de febrero de cada año, se realiza la entrega de etiquetas de calidad (estrellas) en la localidad de Nivelles.;
29;es;¿En qué plato están los trozos de carne metidos en gelatina ligeramente vinagreada ?;Potjevleesch;Vergeoise;Pájaro sin cabeza;Caníbal;Expert;El potjevleesch se sirve con patatas fritas que derriten la gelatina, o de forma tradicional con manzanas de Dunkerque.;https://es.wikipedia.org/wiki/Potjevleesch
30;es;¿Qué pastel no se come hasta el famoso Ducasse d'Ath ?;Tarta Masteilles;Pastel de arroz;Tarta Al d'jote;Pastel de chicle;Expert;Los ingredientes principales son panes secos, azúcar, leche, huevos, macarrones y almendras dulces y amargas.;
1;it;Quale carbonade si ottiene dai pezzi di carne cotti a fuoco lento in una salsa alla birra ?;fiammingo;Vallone;germanico;Da Bruxelles;Débutant;La parola carbonnade deriva dalla parola carbone perché questo piatto è stato fatto bollire a lungo sulla brace.;https://it.wikipedia.org/wiki/Carbonade_flamande
2;it;Quale pan brioche tempestato di gocce di zucchero viene venduto in tutto il paese ?;Cracker;Crostino;Gosette;Meraviglioso;Débutant;A Grammont, i cracker hanno la forma di anelli e vengono distribuiti durante la festa del fuoco e del pane di fine inverno.;
3;it;Quale pasticceria calda è un classico nelle fiere e nelle fiere belghe ?;Crostino;Caricole;Stoemp;Nido d'uccello;Débutant;I crostini sono costituiti da piccoli bocconcini di pasta per ciambelle cotti in una polvere per friggere cosparsa di zucchero a velo.;https://it.wikipedia.org/wiki/Oliebol
4;it;In Belgio, quale salsiccia impanata e piccante viene servita spesso nei negozi di patatine ?;Fricadelle;Gandeuillot;Rosetta;Longeole;Débutant;Cotte nell'olio in una friggitrice o in padella, le fricadelle sono uno degli ingredienti base della mitragliatrice.;https://it.wikipedia.org/wiki/Fricadelle
5;it;Quale waffle a base di pasta lievitata fermentata con cannella ha zucchero perlato ?;Waffle di Liegi;Waffle di Anversa;Waffle di Mons;Waffle di Tournai;Débutant;La sua origine è concomitante con la commercializzazione dello zucchero perlato generato dallo zucchero di barbabietola di Hesbaye.;
6;it;Quale mezza baguette contiene carne calda, patatine fritte e salsa ?;Mitragliatrice;Rosti;Truffade;Frico;Débutant;In Francia un panino simile viene venduto con il nome americano, nel nord della Francia e a Reunion.;
7;it;Quale piatto molto popolare in Belgio può essere marinato, semplice, in crema o all'aglio ?;Cozze e patatine fritte;Koulibiak;Riccio di mare;Tielle;Débutant;La porzione di cozze di un chilogrammo a persona viene spesso servita a ciascun ospite nel proprio recipiente di cottura.;https://it.wikipedia.org/wiki/Moules-frites
8;it;In quale piatto belga dolce e salato, spesso servito come antipasto, è composto il tonno ?;Pesca del tonno;Waterzooi;Bouquette;Escavèche;Débutant;Consiste in una pesca, farcita con un misto di tonno e maionese, a volte guarnita con cipolla e spezie.;
9;it;In quale gratin sono le indivie avvolte in fette di prosciutto ?;Chicon-gratin;Sarcivo;Croque-monsieur;Tappo;Débutant;Il nome cicoria deriva dal termine usato nel nord della Francia e in Belgio per designare l'indivia.;
10;it;Quale pasta lievitata è condita con budino di riso mescolato con uova ?;Torta di riso;Bouquette;Carmique;Cougnou;Débutant;In alcune zone, i fornai aggiungono l'amaretto schiacciato al budino di riso che viene poi ricoperto con un altro amaretto schiacciato.;
11;it;Quali palline sono immerse in una salsa agrodolce a base di cipolle e zucchero di canna ?;Stile di Liegi;Al Mons;Al athoise;Stile Namur;Confirmé;Questa salsa si chiama salsa di coniglio, che non contiene coniglio, ma prende il nome da Madame Géraldine Lapin.;
12;it;Quale biscotto estremamente duro è fatto con miele caramellato e farina ?;Couque de Dinant;Nic-nac;Zézette;Cracker;Confirmé;Difficile da mangiare, la couque de Dinant è probabilmente un avatar dei preparativi fatti per i barcaioli della Mosa.;https://it.wikipedia.org/wiki/Torta_di_Dinant
13;it;Quale ricetta di condimento a base di aceto appartiene alla famiglia dei sottaceti ?;Piccalilli;Melfor;Vincotto;Mirto;Confirmé;I piccalilli belgi, detti anche sottaceti, sono una salsa a base di verdure, aceto, zucchero e senape.;
14;it;Quale biscotto dalla consistenza granulosa è tradizionalmente aromatizzato alla cannella ?;Speculoos;Torta;Kourabie;Acibadem;Confirmé;Gli speculoos vengono consumati più spesso durante l'Avvento e più in particolare durante la festa di San Nicola, il 6 dicembre.;
15;it;Quale specialità si ottiene con il cavolo cappuccio, le spezie e la carne di maiale bianca ?;Salsiccia verde;Pastrami;Caldo;Trulle;Confirmé;La sua produzione viene giudicata ogni anno dai mangiatori di budini verdi che ne garantiscono le etichette più ricercate.;
16;it;In Belgio, quale altro nome viene dato al fatturato delle mele ?;Gosette;Pomette;Josette;Cosette;Confirmé;In Belgio, il fatturato di mele non è fatto con pasta sfoglia ma con pasta frolla.;https://it.wikipedia.org/wiki/Appelflap
17;it;Quale varietà di cavolo difficilmente digeribile provoca gonfiore e gas ?;Cavoletti di Bruxelles;Cavolo Cavalier;Cavolo cappuccio;Cavolo;Confirmé;Il sapore amaro di questo ortaggio dovrebbe avvisarci della sua tossicità, ma alcune persone non hanno il gene di rilevamento.;https://it.wikipedia.org/wiki/Cavolo_di_Bruxelles
18;it;Quale pasticceria si mangia nei periodi di Saint-Nicolas e di Natale ?;Cougnou;Falche;Speculoos;africano;Confirmé;Consumato con una ciotola di cioccolata calda, questo pan brioche ha spesso una forma che ricorda il Gesù bambino in fasce.;
19;it;Quale involtino di carne ripieno si mangia spesso nel Belgio francofono ?;Uccello senza testa;Bounarine;Hoosh;Vol-au-vent;Confirmé;La sua facilità di cottura, il suo sapore e il suo costo contenuto ne fanno un piatto comune, a tutte le regioni messe insieme.;
20;it;Che tipo di melassa si ottiene dalla cottura del succo di mela e pera ?;Sciroppo di sughero;Sciroppo d'acero;Sciroppo di batteria;Diabolo;Confirmé;Questi sciroppi sono principalmente centralizzati nel paese di Herve, nel nord-est della provincia di Liegi.;
21;it;Quale piatto unico di pollo o pesce si mangia in un brodo avvolto nella panna ?;Waterzooi;Potjevleesch;Hochepot;Carbonata;Expert;In una versione più avanzata aggiungere a fine cottura mezzo bicchiere di birra o vino bianco fruttato semisecco.;
22;it;Quale pasticceria Malmedy include due meringhe sigillate con panna montata ?;Bacio;Stupidità;Berretto;Pervinca;Expert;Si dice che il bacio di Malmedy sia stato inventato a metà del XIX secolo dal pasticcere Rodolphe Wiertz, originario di Hellenthal.;
23;it;Quale specialità belga consiste in un toast ricoperto di filetto americano ?;Cannibale;Chivito;Ruben;Avvolgere;Expert;Il cannibale viene spesso servito su un piatto guarnito con verdure o insalata, accompagnato da salsa Worcestershire.;
24;it;Quali purè di patate si mescolano con una o più verdure ?;Stoemp;Ocopa;Bombina;Chupe;Expert;Accompagna tradizionalmente salsicce saltate in padella, pancetta arrosto, salsicce di campagna o uova al tegamino.;https://it.wikipedia.org/wiki/Stoemp
25;it;Quale anguilla sott'aceto è tipica della regione di Namur ?;Escavèche;Pacade;Frifri;Porridge;Expert;La ricetta originale è a base di anguilla ma può essere utilizzata anche con altri pesci come la trota o il luccio.;
26;it;Quale stufato fiammingo si cucina con coda di bue, pancetta salata e verdure ?;Hochepot;Stoemp;Tielle;Frifri;Expert;L'hochepot era anticamente un piatto che comprendeva carne, castagne e rape cotte nel brodo.;
27;it;Quale filetto di aringa marinata è avvolto attorno a una cipolla o a un sottaceto ?;Rollmops;Hochepot;Stoemp;Potjevleesch;Expert;Dopo aver aperto la scatola, i rollmops possono essere consumati freddi, senza srotolarli, oppure caldi sul pane.;
28;it;Quale specialità è composta da bietole, ricotta magra di fattoria e burro ?;Crostata Al d'jote;Touffaye;Rombosse;Chassart;Expert;All'inizio di febbraio di ogni anno, nel comune di Nivelles, ha luogo l'assegnazione dei marchi di qualità (stelle).;
29;it;In quale piatto sono i pezzi di carne infilati nella gelatina leggermente acetata ?;Potjevleesch;Vergeoise;Uccello senza testa;Cannibale;Expert;Il potjevleesch viene servito con patatine fritte che sciolgono la gelatina, o in modo tradizionale con le mele Dunkerque.;https://it.wikipedia.org/wiki/Potjevleesch
30;it;Quale torta non si mangia fino alla famosa Ducasse d'Ath ?;Torta Masteilles;Torta di riso;Crostata Al d'jote;Torta di gomma;Expert;Gli ingredienti principali sono pane secco, zucchero, latte, uova, amaretti e mandorle dolci e amare.;
1;nl;Welke carbonade wordt gemaakt van stukjes vlees gestoofd in een biersaus ?;Vlaams;Waals;Germaans;Vanuit Brussel;Débutant;Het woord carbonnade komt van het woord houtskool omdat dit gerecht lange tijd op de houtskoolsintels heeft gestoofd.;https://nl.wikipedia.org/wiki/Stoofvlees
2;nl;Welk briochebrood bezaaid met suikersnippers wordt in het hele land verkocht ?;Kraker;Croustillon;Gosette;Prachtig;Débutant;In Grammont hebben de crackers de vorm van ringen en worden ze uitgedeeld tijdens het vuur- en broodfestival aan het einde van de winter.;
3;nl;Welk warm gebak is een klassieker op Belgische kermissen ?;Croustillon;Caricole;Stoemp;Vogelnest;Débutant;De croustillons zijn gemaakt van kleine hapjes donutdeeg gekookt in een frituurpoeder bestrooid met poedersuiker.;https://nl.wikipedia.org/wiki/Oliebol
4;nl;Welke gepaneerde en pikante worst wordt er in België vaak geserveerd in de frietkraam ?;Fricadelle;Gandeuillot;rozet;Longeool;Débutant;Gekookt in olie in een frituurpan of in een pan, zijn de fricadellen een van de basisingrediënten van het machinegeweer.;https://nl.wikipedia.org/wiki/Frikandel
5;nl;Welke wafel gemaakt van gefermenteerd gistdeeg met kaneel heeft parelsuiker ?;Luikse wafel;Antwerpse wafel;Wafel uit Bergen;Wafel uit Doornik;Débutant;De oorsprong ervan gaat samen met het op de markt brengen van parelsuiker geproduceerd uit bietsuiker uit Haspengouw.;
6;nl;Welk half stokbrood bevat warm vlees, friet en saus ?;Machinepistool;Rosti;Truffel;Frico;Débutant;In Frankrijk wordt een gelijkaardig broodje verkocht onder de Amerikaanse naam, in het noorden van Frankrijk en in Reunion.;https://nl.wikipedia.org/wiki/Mitraillette
7;nl;Welk gerecht dat erg populair is in België kan gemarineerd zijn, naturel, in room of knoflook ?;Mosselen en friet;Koulibiak;Zee-egel;Tielle;Débutant;De portie mosselen van één kilogram per persoon wordt vaak aan elke gast geserveerd in hun kookpot.;https://nl.wikipedia.org/wiki/Moules-frites
8;nl;Welk zoet en hartig Belgisch gerecht, vaak als voorgerecht geserveerd, bestaat uit tonijn ?;Tonijn vissen;Waterzooï;Boeket;Escavèche;Débutant;Het bestaat uit een perzik, gevuld met een mengsel van tonijn en mayonaise, soms gegarneerd met ui en kruiden.;
9;nl;In welke gratin zit de andijvie verpakt in plakjes ham ?;Chicon-gratin;Sarcive;Croque-monsieur;Stop;Débutant;De naam witlof komt van de term die in het noorden van Frankrijk en België wordt gebruikt om andijvie aan te duiden.;
10;nl;Welk gistdeeg wordt overgoten met rijstpudding gemengd met ei ?;Rijsttaart;Boeket;Carmique;Cougnou;Débutant;In sommige gebieden voegen bakkers gemalen macaron toe aan rijstpudding, die vervolgens wordt bedekt met een andere gemalen macaron.;https://nl.wikipedia.org/wiki/Rijstevlaai
11;nl;Welke balletjes baden in een zoetzure saus van uien en bruine suiker ?;Luikse stijl;Aan de Bergen;Bij de athoise;Namen stijl;Confirmé;Deze saus heet konijnensaus, die geen konijn bevat, maar zijn naam ontleent aan Madame Géraldine Lapin.;
12;nl;Welk extreem hard koekje is gemaakt met gekarameliseerde honing en bloem ?;Couque de Dinant;Nic-nac;Zézette;Kraker;Confirmé;Moeilijk te eten, de couque de Dinant is waarschijnlijk een avatar van de voorbereidingen die zijn getroffen voor de schippers van de Maas.;https://nl.wikipedia.org/wiki/Dinantse_koek
13;nl;Welk kruiderijrecept op basis van azijn behoort tot de augurkfamilie ?;Piccalilly;Melfor;Vincotto;Myrtus;Confirmé;Belgische piccalilly, ook wel augurk genoemd, is een saus gemaakt van groenten, azijn, suiker en mosterd.;https://nl.wikipedia.org/wiki/Piccalilly
14;nl;Welk koekje met een korrelige textuur wordt traditioneel op smaak gebracht met kaneel ?;Speculoos;Torta;Kourabie;Acibadem;Confirmé;Speculoos wordt het vaakst gegeten tijdens de advent en meer in het bijzonder tijdens het feest van Sinterklaas, 6 december.;
15;nl;Welke specialiteit wordt er gemaakt van boerenkool, kruiden en wit varkensvlees ?;Groene worst;Pastrami;Heet;Trulle;Confirmé;De productie wordt elk jaar beoordeeld door de groene pudding-eters die de meest gewilde labels toekennen.;
16;nl;Welke andere naam wordt in België aan appelflap gegeven ?;Gosette;Pomette;Josette;Cosette;Confirmé;In België wordt de appelflap niet gemaakt met bladerdeeg maar met taartdeeg.;https://nl.wikipedia.org/wiki/Appelflap
17;nl;Welke moeilijk verteerbare koolsoort veroorzaakt een opgeblazen gevoel en gasvorming ?;Spruitjes;Cavalier kool;Sluitkool;Boerenkool;Confirmé;De bittere smaak van deze groente zou ons moeten wijzen op de toxiciteit, maar sommige mensen hebben het detectiegen niet.;https://nl.wikipedia.org/wiki/Spruitkool
18;nl;Welk gebak wordt er gegeten tijdens de Sint-Niklaas- en Kerstperiode ?;Cougnou;Faluche;Speculoos;Afrikaans;Confirmé;Geconsumeerd met een kom warme chocolademelk, heeft dit briochebrood vaak een vorm die doet denken aan het ingebakerde kindje Jezus.;
19;nl;Welke rollade met gevuld vlees wordt vaak gegeten in Franstalig België ?;Vogel zonder kop;Bounarine;Hoosh;Vol-au-vent;Confirmé;De gemakkelijke bereiding, de smaak en de redelijke kostprijs maken het een alledaags gerecht, alle regio's samen.;
20;nl;Wat voor soort melasse komt van het koken van appel- en perensap ?;Kurksiroop;Ahornsiroop;Batterij siroop;Diabolo;Confirmé;Deze siropen zijn voornamelijk gecentraliseerd in het land van Herve, in het noordoosten van de provincie Luik.;
21;nl;Welk uniek kip- of visgerecht wordt gegeten in een in room gebonden bouillon ?;Waterzooï;Potjevleesch;Hochepot;Carbonade;Expert;In een meer geavanceerde versie voegt u aan het einde van de kooktijd een half glas bier of halfdroge, fruitige witte wijn toe.;
22;nl;Welk Malmedy-suikergoed bevat twee schuimgebakjes die zijn afgesloten met slagroom ?;kus;Domheid;Muts;maagdenpalm;Expert;De Malmedy-kus zou in het midden van de 19e eeuw zijn uitgevonden door banketbakker Rodolphe Wiertz, oorspronkelijk uit Hellenthal.;
23;nl;Welke Belgische specialiteit bestaat uit een toast met Amerikaanse filet ?;Kannibaal;Chivito;Ruben;Wikkel;Expert;De kannibaal wordt vaak geserveerd op een bord gegarneerd met groenten of salade, vergezeld van Worcestershire-saus.;
24;nl;Welke aardappelpuree wordt gemengd met een of meerdere groenten ?;Stoemp;Ocopa;Bombine;Chupe;Expert;Het gaat traditioneel samen met gebakken worstjes, geroosterd spek, boerenworst of gebakken eieren.;
25;nl;Welke in azijn geconserveerde paling is typisch voor de regio Namen ?;Escavèche;gangpad;Frifri;Pap;Expert;Het originele recept is gebaseerd op paling maar kan ook gebruikt worden bij andere vissen zoals forel of snoek.;
26;nl;Welke Vlaamse stoofpot wordt gekookt met ossenstaart, gezouten spek en groenten ?;Hochepot;Stoemp;Tielle;Frifri;Expert;De hochepot was vroeger een gerecht met vlees, kastanjes en rapen gekookt in bouillon.;https://nl.wikipedia.org/wiki/Hutsepot
27;nl;Welke gemarineerde haringfilet wordt om een ui of augurk gewikkeld ?;Rolmoppen;Hochepot;Stoemp;Potjevleesch;Expert;Na het openen van de doos kunnen de rollmops koud gegeten worden, zonder ze uit te rollen, of warm op brood.;https://nl.wikipedia.org/wiki/Rolmops
28;nl;Welke specialiteit wordt gemaakt van snijbiet, magere boerenkwark en boter ?;Al d'jote taart;Touffaye;Rombosse;Chassart;Expert;Begin februari van elk jaar vindt de uitreiking van kwaliteitslabels (sterren) plaats in de stad Nijvel.;https://nl.wikipedia.org/wiki/Tarte_al_djote
29;nl;In welk gerecht zitten stukjes vlees in licht geazijngelei ?;Potjevleesch;Vergeoise;Vogel zonder kop;Kannibaal;Expert;Potjevleesch wordt geserveerd met frietjes die de gelei laten smelten, of op traditionele wijze met Duinkerke appels.;https://nl.wikipedia.org/wiki/Potjevleesch
30;nl;Welke taart wordt pas gegeten bij de beroemde Ducasse d'Ath ?;Masteilletaart;Rijsttaart;Al d'jote taart;Kauwgomtaart;Expert;De belangrijkste ingrediënten zijn droog brood, suiker, melk, eieren, bitterkoekjes en zoete en bittere amandelen.;
