1;fr;Quel surnom était donné à Victoria Beckham au sein du groupe des Spice Girls ?;Posh;Push;Pesh;Pish;Débutant;La carrière solo de Victoria Posh Beckham (assez vite arrêtée) est celle qui est la plus désastreuse des Spice Girls.;https://fr.wikipedia.org/wiki/Victoria_Beckham
11;es;¿En qué año salió el primer prototipo de los 205 de los talleres de Peugeot ?;1981;1977;1969;1992;Confirmé;El modelo insignia del constructor, el 205, lo salvará de una delicada situación financiera luego de la compra de Chrysler Europe.;https://es.wikipedia.org/wiki/Peugeot_205
12;es;¿Qué productora audiovisual pertenece a Christophe Dechavanne ?;Coyote;Réservoir Prod;Case Productions;Visu Tele;Confirmé;El Grupo Coyote es uno de los mayores productores independientes del panorama audiovisual francés.;
13;es;¿Con qué película hizo Clint Eastwood una biografía de Charlie Parker ?;« Bird »;« Parker »;« Dizzy »;« Charlie »;Confirmé;La película de alta calidad es una de las pocas dedicadas al jazz y la música de un director, un músico.;https://es.wikipedia.org/wiki/Bird_(película)
14;es;Jon Voight, intérprete de la película « Macadam Cowboy », tiene una chica famosa llamada ...;Angelina Jolie;Kate Moss;Katie Holmes;Jennifer Aniston;Confirmé;Originario de Alemania y Eslovaquia, Jon Voight asistió a clases de diseño de escenarios en la Universidad Católica de Nueva York.;https://es.wikipedia.org/wiki/Jon_Voight
15;es;En el mundo mágico de Pokémon, ¿quiénes son los enemigos jurados de Sacha y sus amigos ?;Equipo Rocket;Equipo alfa;Equipo Miaouss;Equipo Draco;Confirmé;El Team Rocket es una organización criminal ficticia, bajo la propiedad de Giovanni, de la serie animada « Pokémon ».;https://es.wikipedia.org/wiki/Team_Rocket
16;es;« El matrimonio de Figaro » es una comida de la que gran compositor ?;Mozart;Puccini;Verdi;Toscanini;Confirmé;Después de la primera representación dada en Viena en mayo de 1786, se propusieron otras ocho representaciones.;https://es.wikipedia.org/wiki/Las_bodas_de_Fígaro
17;es;¿Qué signo del zodiaco viene directamente después del signo de Leo ?;Virgo;Balance;Escorpion;Beier;Confirmé;Los doce signos del zodiaco llevan el nombre de las constelaciones más cercanas a ellos en ese momento.;https://es.wikipedia.org/wiki/Signo_zodiacal
18;es;¿Qué sexy stripper fue la acompañante de Marilyn Manson durante varios años ?;Dita Von Teese;Ursula Martínez;Carol Doda;Tori Welles;Confirmé;La firma de Dita, una bailarina burlesca, surgió de su reunión con Catherine D'Lish, su mejor amiga.;https://es.wikipedia.org/wiki/Dita_von_Teese
19;es;¿Qué actor hizo que su agente se reuniera con Johnny Depp, entonces desconocido para el público en general ?;Nicolas Cage;Bruce Willis;Morgan Freeman;Clint Eastwood;Confirmé;Johnny Depp se ha hecho famoso gracias a la serie de televisión « 21 Jump Street » y su papel como Jack Sparrow.;https://es.wikipedia.org/wiki/Johnny_Depp
20;es;¿Cuál es la duración fijada para el mandato de los delegados europeos ?;Cinco años;Cuatro años;Tres años;Seis años;Confirmé;Un tercio de los euro-encuestados son mujeres, un porcentaje mayor que en la mayoría de los parlamentos nacionales.;https://es.wikipedia.org/wiki/Diputado_al_Parlamento_Europeo
21;es;¿Cuál es el título del quinto álbum de la banda de rap francés IAM lanzado en 2007 ?;« Saison 5 »;« Pour rien au monde »;« Décoffrage »;« Prière et dévotion »;Expert;Con motivo del vigésimo aniversario del grupo, IAM se reunió para un concierto a los pies de las Pirámides de Giza el 14 de marzo de 2008.;https://es.wikipedia.org/wiki/IAM_(banda)
22;es;¿Quién creó los personajes de « Heads bofetadas » en Internet ?;Michel Beaudet;Michel Beaudry;Michel Beaulieu;Michel Beaupré;Expert;El sitio creado por el ex-publicista Michel Beaudet sabe, desde su creación el 16 de agosto de 2006, un gran éxito.;
23;es;¿Cuál es el nuevo nombre del software gratuito de mensajería instantánea « Gaim » ?;« Pidgin »;« Connect »;« iShare »;« Komunnity »;Expert;« Gaim » cambió su nombre a « Pidgin » en 2007 debido a quejas de AOL y su marca AIM.;https://es.wikipedia.org/wiki/Pidgin_(software)
24;es;¿Cuál es la tarjeta más rara y costosa en « Magic the Gathering » ?;« Loto Negro »;« Diamond Mox »;« Ángel de Serra »;« Ave del Paraíso »;Expert;Hay más de 20 000 cartas diferentes con las que cada jugador debe construir su juego siguiendo reglas específicas.;https://es.wikipedia.org/wiki/Magic:_el_encuentro
25;es;¿En qué ciudad murieron los tristemente famosos pacifistas del Domingo Sangriento de 1972 ?;Derry;Dublin;Belfast;Limerick;Expert;Todos los años, el último domingo de enero, se lleva a cabo una marcha conmemorativa en el distrito de Bogside.;https://es.wikipedia.org/wiki/Domingo_Sangriento_(1972)
26;es;¿Qué canasta de mimbre puede lanzar la pelota a la pelota vasca ?;Chistera;Bertsu;Makhila;Talo;Expert;Juego universal, legado de otras civilizaciones, la pelota vasca reúne varios juegos tradicionales del juego de la palma.;https://es.wikipedia.org/wiki/Pelota_vasca
27;es;¿En qué ciudad se fundó la marca de ropa Oxbow en 1985 ?;Pont-Audemer;Bordeaux;Biarritz;Chambord;Expert;La marca de ropa Oxbow, ahora « francesa Surf House », quiere ser pionera en el posicionamiento deportivo.;
28;es;¿Cuánto costaba el famoso ENIAC, una computadora totalmente electrónica ?;30 toneladas;500 kilos;1 tonelada;125 kilos;Expert;ENIAC podría, en principio, resolver todos los problemas computacionales a costa del alto consumo de energía.;https://es.wikipedia.org/wiki/ENIAC
29;es;¿Qué país africano se conoce como « Pays des Braves » ?;Djibouti;Somalia;Sudán;Tunez;Expert;Djibouti, ubicada en la costa occidental del sur del Mar Rojo, es el nombre tanto del país como de su capital.;https://es.wikipedia.org/wiki/Yibuti
30;es;¿Quién encarna de manera impresionante al Comisario Valencia en la televisión ?;Bernard Tapie;Frédéric Diefenthal;Jean Reno;Richard Berry;Expert;Se ha hablado sobre todo de Bernard Tapie en una serie de operaciones financieras, con, entre otras, el Credit Lyonnais.;https://es.wikipedia.org/wiki/Bernard_Tapie
1;it;Quale soprannome è stato dato a Victoria Beckham tra le Spice Girls ?;« Posh »;« Push »;« Pesh »;« Pish »;Débutant;La carriera solista di Victoria Posh Beckham (abbastanza rapidamente interrotta) è la più disastrosa delle Spice Girls.;https://it.wikipedia.org/wiki/Victoria_Beckham
2;it;Quale boy band era Justin Timberlake prima di fare carriera da solista ?;NSYNC;Take That;G-Squad;Backstreet Boys;Débutant;I membri del gruppo NSYNC erano Lance Bass, Chasez, Joey Fatone, Chris Kirkpatrick e Justin Timberlake.;https://it.wikipedia.org/wiki/NSYNC
3;it;Qual è il soprannome dato al cantante francese Christophe Willem ?;La tartaruga;Il siamese;Gorilla;La pantera;Débutant;Christophe Durier è stato rivelato dalla stagione 4 della trasmissione « Nouvelle Star » nel 2006, che è emerso vittorioso.;https://it.wikipedia.org/wiki/Christophe_Willem
4;it;Negli X-Men, quale sostanza è lo scheletro di Wolverine ?;Adamantium;Vibranio;Cavorite;Neutronium;Débutant;L'Adamantium, la lega metallica immaginaria più resistente di tutti i metalli immaginari conosciuti, non si ossida né arrugginisce.;https://it.wikipedia.org/wiki/Adamantio
5;it;In quale paese potresti scegliere i tulipani negli zoccoli vicino ai mulini a vento ?;Paesi Bassi;Svizzera;Germania;Lussemburgo;Débutant;I Paesi Bassi sono uno dei paesi con l'altitudine media più bassa al mondo (in parte sotto il livello del mare).;
6;it;In che anno è uscita la prima versione del film « E.T. » ?;1982;1984;1986;1980;Débutant; Per undici anni consecutivi, il blockbuster americano « E.T. l'extra-terrestre » rimarrà ai vertici del botteghino globale.;
7;it;Qual è il colore del triangolo su un gamepad per PlayStation 2 ?;Verde;Blu;Rosso;Malva;Débutant;La PS2 è una console per videogiochi di sesta generazione commercializzata da Sony Computer Entertainment.;https://it.wikipedia.org/wiki/PlayStation_2
8;it;Chi è diventato il primo artista prodotto dagli utenti Internet in Francia ?;Grégoire;Matthieu;Antoine;Simon;Débutant;Il primo album di Grégoire, uscito nel 2008 e trasformato in disco diamantato, è stato prodotto da 347 utenti Internet.;https://it.wikipedia.org/wiki/Grégoire_(cantante)
9;it;Quale attore interpreta Spider-Man nella serie di film realizzati da Sam Raimi ?;Tobey Maguire;Val Kilmer;Ben Foster;Jason Statham;Débutant;Tobey Maguire non sarà più scelto per interpretare il personaggio di Peter Parker in « Spiderman 4 ».;https://it.wikipedia.org/wiki/Tobey_Maguire
10;it;Frutto dell'albero di limone, il limone è un agrume ricco di vitamina ?;Vitamina C;Vitamina A;Vitamina B;Vitamina D;Débutant;Il limone a volte può causare ustioni alle membrane mucose se il suo succo viene assorbito troppo.;https://it.wikipedia.org/wiki/Citrus_limon
11;it;In quale anno il primo prototipo della 205 è uscito dai laboratori Peugeot ?;1981;1977;1969;1992;Confirmé;Il modello di punta del costruttore, il 205, lo salverà da una situazione finanziaria delicata dopo l'acquisto di Chrysler Europa.;https://it.wikipedia.org/wiki/Peugeot_205
12;it;Quale società di produzione audiovisiva appartiene a Christophe Dechavanne ?;Coyote;Réservoir Prod;Case Productions;Visu Tele;Confirmé;Il gruppo Coyote è uno dei maggiori produttori indipendenti nel panorama audiovisivo francese.;
13;it;Con quale film Clint Eastwood ha realizzato una biografia di Charlie Parker ?;« Bird »;« Parker »;« Dizzy »;« Charlie »;Confirmé;Il film di alta qualità è uno dei pochissimi dedicati al jazz e alla musica di un regista stesso musicista.;https://it.wikipedia.org/wiki/Bird_(film)
14;it;Jon Voight, interprete del film « Macadam Cowboy », ha una famosa ragazza chiamata ...;Angelina Jolie;Kate Moss;Katie Holmes;Jennifer Aniston;Confirmé;Originario della Germania e della Slovacchia, Jon Voight ha frequentato corsi di scenografia presso l'Università Cattolica di New York.;https://it.wikipedia.org/wiki/Jon_Voight
15;it;Nel magico mondo dei Pokémon, chi sono i nemici giurati di Sacha e dei suoi amici ?;Team Rocket;Team Alpha;Team Miaouss;Team Draco;Confirmé;Il Team Rocket è un'organizzazione criminale fittizia, di proprietà di Giovanni, della serie animata « Pokémon mon ».;https://it.wikipedia.org/wiki/Team_Rocket
16;it;« The Marriage of Figaro » è un ope-food di cui grande compositore ?;Mozart;Puccini;Verdi;Toscanini;Confirmé;Dopo la prima rappresentazione data a Vienna nel maggio 1786, furono proposte altre otto rappresentazioni.;https://it.wikipedia.org/wiki/Le_nozze_di_Figaro
17;it;Quale segno dello Zodiaco arriva direttamente dopo il segno di Leone ?;Vergine;Equilibrio;Scorpione;Beier;Confirmé;I dodici segni dello Zodiaco portano il nome delle costellazioni che erano più vicine a loro in quel momento.;https://it.wikipedia.org/wiki/Segno_zodiacale
18;it;Quale sexy spogliarellista era la compagna di Marilyn Manson per diversi anni ?;Dita Von Teese;Ursula Martinez;Carol Doda;Tori Welles;Confirmé;La firma di Dita, una ballerina di burlesque, è nata dal suo incontro con Catherine D'Lish, la sua migliore amica.;https://it.wikipedia.org/wiki/Dita_von_Teese
19;it;Quale attore ha incontrato il suo agente Johnny Depp, quindi sconosciuto al grande pubblico ?;Nicolas Cage;Bruce Willis;Morgan Freeman;Clint Eastwood;Confirmé;Johnny Depp è diventato famoso grazie alla serie televisiva « 21 Jump Street » e al suo ruolo di Jack Sparrow.;https://it.wikipedia.org/wiki/Johnny_Depp
20;it;Qual è la durata fissata per il mandato dei delegati europei ?;Cinque anni;Quattro anni;Tre anni;Sei anni;Confirmé;Un terzo degli eurodeputati è costituito da donne, una percentuale più elevata rispetto alla maggior parte dei parlamenti nazionali.;https://it.wikipedia.org/wiki/Eurodeputato
21;it;Qual è il titolo del quinto album del gruppo rap francese IAM uscito nel 2007 ?;« Saison 5 »;« Pour rien au monde »;« Décoffrage »;« Prière et dévotion »;Expert;In occasione del ventesimo anniversario del gruppo, IAM si è incontrato per un concerto ai piedi delle Piramidi di Giza il 14 marzo 2008.;https://it.wikipedia.org/wiki/IAM_(gruppo_musicale)
22;it;Chi ha creato i personaggi di « Heads slaps » su Internet ?;Michel Beaudet;Michel Beaudry;Michel Beaulieu;Michel Beaupré;Expert;Il sito creato dall'ex-pubblicitario Michel Beaudet conosce, sin dalla sua creazione, il 16 agosto 2006, un grande successo.;
23;it;Qual è il nuovo nome del software gratuito di messaggistica istantanea « Gaim » ?;« Pidgin »;« Connect »;« iShare »;« Komunnity »;Expert;« Gaim » è stato rinominato « Pidgin » nel 2007 a causa di reclami di AOL e del suo marchio AIM.;https://it.wikipedia.org/wiki/Pidgin_(software)
24;it;Qual è la carta più rara e costosa in « Magic the Gathering » ?;« Loto nero »;« Diamond Mox »;« Angelo di Serra »;« Uccello del paradiso »;Expert;Ci sono più di 20 000 diverse carte con cui ogni giocatore deve costruire il suo gioco seguendo regole specifiche.;https://it.wikipedia.org/wiki/Magic:_l'Adunanza
25;it;In quale città furono uccisi i tristi pacifisti della Bloody Sunday del 1972 ?;Derry;Dublino;Belfast;Limerick;Expert;Ogni anno, l'ultima domenica di gennaio, una marcia commemorativa si svolge nel distretto di Bogside.;https://it.wikipedia.org/wiki/Bloody_Sunday_(1972)
26;it;Quale cesto di vimini può lanciare la palla verso la pelota basca ?;Chistera;Bertsu;Makhila;Talo;Expert;Gioco universale, eredità di altre civiltà, la pelota basca raccoglie diversi giochi tradizionali dal gioco del palmo.;https://it.wikipedia.org/wiki/Palla_basca
27;it;In quale città è stato fondato il marchio di abbigliamento Oxbow nel 1985 ?;Pont-Audemer;Bordeaux;Biarritz;Chambord;Expert;Il marchio di abbigliamento Oxbow, ora « French Surf House », vuole pioniere nel posizionamento di una moda sportiva.;
28;it;Quanto è stato il famoso ENIAC, un computer completamente elettronico ?;30 tonnellate;500 chili;1 tonnellata;125 chili;Expert;ENIAC potrebbe, in linea di principio, risolvere tutti i problemi computazionali al costo di un elevato consumo energetico.;https://it.wikipedia.org/wiki/ENIAC
29;it;Quale paese africano è conosciuto come « Pays des Braves » ?;Gibuti;Somalia;Sudan;Tunisia;Expert;Gibuti, situato sulla costa occidentale del Mar Rosso meridionale, è il nome del paese e della sua capitale.;https://it.wikipedia.org/wiki/Gibuti
30;it;Chi ha incarnato in modo impressionante il commissario Valencia in TV ?;Bernard Tapie;Frédéric Diefenthal;Jean Reno;Richard Berry;Expert;Bernard Tapie è stato per lo più parlato in una serie di operazioni finanziarie, tra cui il Credit Lyonnais.;https://it.wikipedia.org/wiki/Bernard_Tapie
1;nl;Welke bijnaam werd Victoria Beckham onder de Spice Girls gegeven ?;« Posh »;« Push »;« Pesh »;« Pish »;Débutant;De solo-carrière van Victoria Posh Beckham (behoorlijk snel gestopt) is de meest rampzalige van de Spice Girls.;https://nl.wikipedia.org/wiki/Victoria_Beckham
2;nl;Welke boyband was Justin Timberlake voordat hij doorging in een solocarriere ?;NSYNC;Take That;G-Squad;Backstreet Boys;Débutant;De leden van de NSYNC-groep waren Lance Bass, Chasez, Joey Fatone, Chris Kirkpatrick en Justin Timberlake.;https://nl.wikipedia.org/wiki/*NSYNC
3;nl;Wat is de bijnaam gegeven aan de Franse zanger Christophe Willem ?;De schildpad;De Siamees;Gorilla;De panter;Débutant;Christophe Durier werd onthuld door het seizoen 4 van de « Nouvelle Star » uitzending in 2006, die hij als overwinnaar te voorschijn kwam.;https://nl.wikipedia.org/wiki/Christophe_Willem
4;nl;Wat is in de X-Men het skelet van Wolverine ?;Adamantium;Vibranium;Cavorite;Neutronium;Débutant;Adamantium, de meest resistente imaginaire metaallegering van alle bekende imaginaire metalen, oxideert of roest niet.;https://nl.wikipedia.org/wiki/Adamantium
5;nl;In welk land zou je tulpen kunnen plukken op klompen bij de windmolens ?;Nederland;Zwitserland;Duitsland;Luxemburg;Débutant;Nederland is een van de landen met de laagste gemiddelde hoogte ter wereld (deels onder zeeniveau).;
6;nl;In welk jaar verscheen de eerste versie van de film « E.T. » ?;1982;1984;1986;1980;Débutant;Al elf jaar op rij heeft de Amerikaanse blockbuster « E.T. de buitenaardse » blijft bovenaan het wereldwijde bespreekbureau.;
7;nl;Wat is de kleur van de driehoek op een PlayStation 2-gamepad ?;Groen;Blauw;Rood;Mauve;Débutant;De PS2 is een videogameconsole van de zesde generatie op de markt gebracht door Sony Computer Entertainment.;https://nl.wikipedia.org/wiki/PlayStation_2
8;nl;Wie werd de eerste kunstenaar geproduceerd door internetgebruikers in Frankrijk ?;Grégoire;Matthieu;Antoine;Simon;Débutant;Grégoire's eerste album, uitgebracht in 2008 en veranderd in een diamanten schijf, werd geproduceerd door 347 internetgebruikers.;https://nl.wikipedia.org/wiki/Grégoire
9;nl;Welke acteur speelt Spider-Man in de filmserie gemaakt door Sam Raimi ?;Tobey Maguire;Val Kilmer;Ben Foster;Jason Statham;Débutant;Tobey Maguire zal niet langer worden gekozen om het karakter van Peter Parker te interpreteren in « Spiderman 4 ».;https://nl.wikipedia.org/wiki/Tobey_Maguire
10;nl;Fruit van de citroenboom, citroen is een citrus rijk aan welke vitamine ?;Vitamine C;Vitamine A;Vitamine B;Vitamine D;Débutant;Citroen kan soms brandwonden in de slijmvliezen veroorzaken als het sap te veel wordt opgenomen.;https://nl.wikipedia.org/wiki/Citroen_(vrucht)
11;nl;In welk jaar kwam het eerste prototype van de 205 uit de Peugeot-werkplaatsen ?;1981;1977;1969;1992;Confirmé;Het vlaggenschipmodel van de bouwer, de 205, zal het uit een delicate financiële situatie redden na de aankoop van Chrysler Europe.;https://nl.wikipedia.org/wiki/Peugeot_205
12;nl;Welk audiovisueel productiebedrijf is van Christophe Dechavanne ?;Coyote;Réservoir Prod;Case Productions;Visu Tele;Confirmé;De Coyote Group is een van de grootste onafhankelijke producenten in het Franse audiovisuele landschap.;
13;nl;Met welke film maakte Clint Eastwood een biografie van Charlie Parker ?;« Bird »;« Parker »;« Dizzy »;« Charlie »;Confirmé;De film van hoge kwaliteit is een van de weinige gewijd aan jazz en muziek van een regisseur zelf een muzikant.;https://nl.wikipedia.org/wiki/Bird_(film)
14;nl;Jon Voight, vertolker van de film « Macadam Cowboy », heeft een beroemd meisje genaamd ...;Angelina Jolie;Kate Moss;Katie Holmes;Jennifer Aniston;Confirmé;Jonathan Voight was oorspronkelijk afkomstig uit Duitsland en Slowakije en volgde podiumontwerplessen aan de Katholieke Universiteit van New York.;https://nl.wikipedia.org/wiki/Jon_Voight
15;nl;In de magische wereld van Pok ?mon, wie zijn de gezworen vijanden van Sacha en haar vrienden ?;Team Rocket;Team Alpha;Team Miaouss;Team Draco;Confirmé;The Team Rocket is een fictieve criminele organisatie, onder het eigendom van Giovanni, van de animatieserie « Pokémon ».;
16;nl;« Het huwelijk van Figaro » is een ope-food waarvan grote componist ?;Mozart;Puccini;Verdi;Toscanini;Confirmé;Na de eerste vertegenwoordiging in Wenen in mei 1786 werden acht andere voorstellingen voorgesteld.;https://nl.wikipedia.org/wiki/Le_nozze_di_Figaro
17;nl;Welk sterrenbeeld komt direct na het teken van Leo ?;Maagd;Saldo;Scorpion;Beier;Confirmé;De twaalf tekens van de dierenriem dragen de naam van de sterrenbeelden die op dat moment het dichtst bij hen stonden.;
18;nl;Welke sexy stripper was een paar jaar lang de metgezel van Marilyn Manson ?;Dita Von Teese;Ursula Martinez;Carol Doda;Tori Welles;Confirmé;De handtekening van Dita, een burlesque danseres, is ontstaan uit haar ontmoeting met Catherine D'Lish, haar beste vriend.;https://nl.wikipedia.org/wiki/Dita_von_Teese
19;nl;Welke acteur had zijn agent ontmoet Johnny Depp, toen onbekend voor het grote publiek ?;Nicolas Cage;Bruce Willis;Morgan Freeman;Clint Eastwood;Confirmé;Johnny Depp is beroemd geworden dankzij de televisieserie « 21 Jump Street » en zijn rol als Jack Sparrow.;https://nl.wikipedia.org/wiki/Johnny_Depp
20;nl;Wat is de duur die is vastgesteld voor het mandaat van de Europese afgevaardigden ?;Vijf jaar;Vier jaar;Drie jaar;Zes jaar;Confirmé;Een derde van de Euro-respondenten is vrouw, een hoger percentage dan in de meeste nationale parlementen.;
21;nl;Wat is de titel van het vijfde album van de Franse rapband IAM uitgebracht in 2007 ?;« Saison 5 »;« Pour rien au monde »;« Décoffrage »;« Prière et dévotion »;Expert;Ter gelegenheid van het twintigjarig bestaan van de groep kwam IAM op 14 maart 2008 bijeen voor een concert aan de voet van de Piramiden van Gizeh.;
22;nl;Wie heeft de karakters van « Heads slaps » op het internet gemaakt ?;Michel Beaudet;Michel Beaudry;Michel Beaulieu;Michel Beaupré;Expert;De site gemaakt door de ex-reclame Michel Beaudet kent, sinds de oprichting ervan op 16 augustus 2006, een zeer groot succes.;
23;nl;Wat is de nieuwe naam van de gratis instant messaging-software « Gaim » ?;« Pidgin »;« Connect »;« iShare »;« Komunnity »;Expert;« Gaim » is in 2007 hernoemd tot « Pidgin » vanwege klachten van AOL en het merk AIM.;https://nl.wikipedia.org/wiki/Pidgin_(software)
24;nl;Wat is de zeldzaamste en duurste kaart in « Magic the Gathering » ?;« Black Lotus »;« Diamond Mox »;« Angel of Serra »;« Paradijsvogel »;Expert;Er zijn meer dan 20 000 verschillende kaarten waarmee elke speler zijn spel moet bouwen door specifieke regels te volgen.;https://nl.wikipedia.org/wiki/Magic:_The_Gathering
25;nl;In welke stad waren de helaas bekende pacifisten van de Bloody Sunday 1972 gedood ?;Derry;Dublin;Belfast;Limerick;Expert;Elk jaar vindt op de laatste zondag van januari een herdenkingsmars plaats in het district Bogside.;https://nl.wikipedia.org/wiki/Bloody_Sunday_(1972)
26;nl;Welke rieten mand kan de bal naar de Baskische pelota gooien ?;Chistera;Bertsu;Makhila;Talo;Expert;Universeel spel, erfenis van andere beschavingen, de Baskische pelota verzamelt verschillende traditionele spelen uit het spel van palm.;https://nl.wikipedia.org/wiki/Pelota
27;nl;In welke stad werd het Oxbow-kledingmerk opgericht in 1985 ?;Pont-Audemer;Bordeaux;Biarritz;Chambord;Expert;Het merk van kleding Oxbow, nu het « Franse Surf House », wil pionieren in een sport-mode positionering.;
28;nl;Hoeveel was de beroemde ENIAC, een volledig elektronische computer ?;30 ton;500 kilo;1 ton;125 kilo;Expert;ENIAC kan in principe alle rekenproblemen oplossen ten koste van een hoog energieverbruik.;https://nl.wikipedia.org/wiki/ENIAC
29;nl;Welk Afrikaans land staat bekend als « Pays des Braves » ?;Djibouti;Somalië;Sudan;Tunesië;Expert;Djibouti, gelegen aan de westkust van de zuidelijke Rode Zee, is de naam van zowel het land als de hoofdstad.;https://nl.wikipedia.org/wiki/Djibouti_(land)
30;nl;Wie heeft commissaris Valencia op tv indrukwekkend vastgelegd ?;Bernard Tapie;Frédéric Diefenthal;Jean Reno;Richard Berry;Expert;Bernard Tapie heeft het vaak gehad over een reeks financiële operaties, met onder meer de Credit Lyonnais.;https://nl.wikipedia.org/wiki/Bernard_Tapie
