1;fr;Quelle est la couleur du maillot des sauveteurs de la série « Alerte à Malibu » ?;Rouge;Verte;Bleue;Jaune;Débutant;En 1990, « Alerte à Malibu » est entrée dans le Guinness Book des records comme la série télévisée la plus regardée au monde.;https://fr.wikipedia.org/wiki/Alerte_à_Malibu
18;es;¿Quién es el mejor amigo de Dawson en la serie de televisión del mismo nombre ?;Pacey;Joey;Jack;Dan;Confirmé;La serie « Dawson » fue creada por Kevin Williamson, el autor de la trilogía « Scream ».;
19;es;¿En qué serie de televisión Angela Lansbury interpreta el papel de Jessica Fletcher ?;« Arabesco »;« Amigos »;« Medicopter »;« ER »;Confirmé;El papel de Jessica Fletcher se creó con referencia al universo de Agatha Christie.;
20;es;¿En qué ciudad tienen lugar las aventuras de las « Desperate Housewives » ?;Fairview;Wisteria;Los Ángeles;Chicago;Confirmé;Hace tiempo que circulan rumores sobre la llegada a la serie de Courteney Cox y Kim Cattrall.;https://es.wikipedia.org/wiki/Desperate_Housewives
21;es;¿Cuál es la raza del perro de Columbo, el muy obstinado y perceptivo inspector de televisión ?;Basset;Beagle;Bichon;Barbet;Expert;Interrumpida en 1978, la serie de televisión « Columbo » fue revivida en 1989, aún con Peter Falk en el papel principal.;https://es.wikipedia.org/wiki/Columbo
22;es;¿Quién interpreta el papel del presidente Bartlet en la serie de televisión « En la Casa Blanca » ?;Martin Sheen;Rob Lowe;John Spencer;Gary Cole;Expert;La serie « En la Casa Blanca » presenta la vida diaria de un presidente demócrata de Estados Unidos.;
23;es;¿Quién interpreta a Isabel Evans en la serie de televisión estadounidense « Roswell » ?;Katherine Heigl;Shiri Appleby;Majandra Delfino;Poppy Montgomery;Expert;El romance y el misterio de la primera temporada de « Roswell » aseguraron el éxito de esta serie.;
24;es;En la serie « Expediente X », ¿cuál es el nombre de pila de la hermana de Fox Mulder ?;Samantha;Sarah;Ann;Catherine;Expert;Es después de la hipnosis regresiva que Fox Mulder recordará lo que realmente sucedió.;https://es.wikipedia.org/wiki/Fox_Mulder
25;es;¿Para qué civilización se creó un lenguaje artificial en el mundo de « Star Trek » ?;Los klingon;Los romulanos;Los vulcanos;Les Sylvidres;Expert;Los klingon son generalmente humanoides más grandes y más fuertes que los humanos.;https://es.wikipedia.org/wiki/Klingon
26;es;¿La primera imagen de los créditos de la serie « MacGyver » muestra una mano con qué objeto ?;Un pasaporte;Un encendedor;Una navaja suiza;Un guante de cuero;Expert;El eco-bricolaje se convirtió rápidamente en modelo para toda una generación de televidentes.;https://es.wikipedia.org/wiki/MacGyver
27;es;¿Quién es el creador de la exitosa serie de televisión estadounidense « Alias » ?;J.J. Abrams;J.J. Lionel;J.J. Morgan;J.J. Williams;Expert;J.J. Abrams es un actor, guionista, director y productor de cine de renombre internacional.;
28;es;¿Quién interpreta el papel de Ling en la serie de televisión estadounidense « Ally McBeal » ?;Lucy Liu;Linda Fiorentino;Debra Messing;Calista Flockhart;Expert;En la serie, Ling Woo, el mejor amigo de Nelle, se convertirá en cliente, abogado y luego juez.;https://es.wikipedia.org/wiki/Ally_McBeal
29;es;¿Qué deporte juega Lukas en la serie de televisión « The Scottish Brothers » ?;Baloncesto;Béisbol ","Le baseball;Hockey;Fútbol ","Le football;Expert;Originalmente, la serie se llamaría « Ravens », en honor al equipo de baloncesto de Tree Hill High School.;
30;es;¿Cuál es el nombre de la familia de Buffy en la serie « Buffy the Vampire Slayer » ?;Veranos;Rogers;Sanders;Bouwers;Expert;Buffy Summers es una cazavampiros de una larga línea de Chosen Fighting contra las fuerzas del mal.;https://es.wikipedia.org/wiki/Buffy_the_Vampire_Slayer_(serie_de_televisión)
1;it;Qual è il colore della maglia dei bagnini della serie « Baywatch » ?;Rosso;Verde;Blu;Giallo;Débutant;« Baywatch » rimane fino ad oggi una delle serie televisive più viste al mondo.;
2;it;In quale città possiamo trovare il tenente Horatio Caine sugli schermi ?;Miami;New York;Las Vegas;Los Angeles;Débutant;Nella serie televisiva, sua madre gli avrebbe dato il suo nome in omaggio allo scrittore Horatio Alger.;https://it.wikipedia.org/wiki/Horatio_Caine
3;it;Per chi lavora le « Drôles de dames », trasmesse tra il 1976 e il 1981 sulla ABC ?;Charlie;Bosley;Michael;Tatoo;Débutant;Charlie Townsend non apparirà quasi mai sullo schermo, tranne quando viene rapito.;
4;it;Chi è il più forte degli eroi televisivi della famosa « All Risks Agency » ?;Barracuda;Annibale;Intelligente;Looping;Débutant;La serie « All Risks Agency » terminò bruscamente perché la sua produzione stava diventando sempre più costosa.;
5;it;Chi ha il ruolo principale nella serie televisiva americana « Dr House » ?;Hugh Laurie;Thomas Sarbacher;Matthew Fox;Kiefer Sutherland;Débutant;Grégory House, eroe della serie, fa spesso riferimento a gruppi, film e serie televisive.;https://it.wikipedia.org/wiki/Dr._House_-_Medical_Division
6;it;Quale eroina della serie televisiva « La mia amata strega » è sposata con Jean-Pierre ?;Samantha;Endora;Tabatha;Esmeralda;Débutant;Questa coppia americana modello ha anche due figli di nome Tabatha e Adam.;
7;it;In quale serie televisiva Wentworth Miller interpreta Michael Scofield ?;« Prison Break »;« Dr House »;« Lost »;« Friends »;Débutant;Nella serie, Michael Scofield escogita un piano di fuga incredibilmente complesso per suo fratello.;https://it.wikipedia.org/wiki/Wentworth_Miller
8;it;Quale medico interpreta Georges Clooney nella serie televisiva « ER » ?;Douglas Ross;Mark Green;John Carter;Dylan Creed;Débutant;Il pilot della serie è stato girato in un vecchio ospedale abbandonato per mancanza di tempo.;
9;it;In quale villaggio vive la famiglia Ingalls « La Petite Maison dans la prairie » ?;Walnut Grove;Dakota Springs;Valle di Ingalls;Sailor Fields;Débutant;I luoghi più importanti della serie « Little House on the Prairie » sono Walnut-Grove, Sleepy Eye e Winoka.;https://it.wikipedia.org/wiki/La_casa_nella_prateria
10;it;Quale di questi personaggi non appartiene alla banda di amici di « Friends » ?;Matt;Chandler;Joey;Ross;Débutant;La serie « Friends » racconta la storia di dieci anni nella vita di sei amici che vivono insieme a New York.;https://it.wikipedia.org/wiki/Friends
11;it;Qual è il nome della famosa macchina che David Hasselhoff guidava nel « K2000 » ?;Kitt;Kate;Kytie;Katy;Confirmé;Questa macchina è in grado di pensare e parlare come un essere umano.;
12;it;Chi ha interpretato il ruolo di Donna Martin nella serie televisiva « Beverly Hills 90210 » ?;Tori Spelling;Jenny Garth;Hillary Swank;Carol Potter;Confirmé;« Beverly Hills 90210 » è una soap opera televisiva americana che ha 294 episodi di 44 minuti.;https://it.wikipedia.org/wiki/Beverly_Hills_90210
13;it;In quale serie Aaron Hotchner trafigge i pensieri dei serial killer ?;« Menti criminali »;« Persona di interesse »;« Mentalista »;« The Walking Dead »;Confirmé;Aaron Hotchner è interpretato da Thomas Gibson e doppiato da Julien Kramer in versione francese.;
14;it;Chi è la sorella maggiore delle eroine della serie televisiva americana « Charmed » ?;Prue;Piper;Buffy;Paige;Confirmé;La serie « Charmed » racconta la storia di 3 sorelle che sono le streghe più potenti del mondo.;https://it.wikipedia.org/wiki/Streghe (serie televisiva 1998)
15;it;In quale di queste serie televisive troviamo un supereroe ?;« Smallville »;« Le Caméléon »;« Profiler »;« Stargate »;Confirmé;Questa serie televisiva di fantascienza americana in 218 episodi di 42 minuti racconta la storia dei giovani del futuro Superman.;
16;it;Qual è il colore dei capelli di Miranda in « Sex and the City » ?;Rossa;Bruna;Bionda;Nero;Confirmé;Miranda è un avvocato e la sua carriera occupa il posto più importante della sua vita.;https://it.wikipedia.org/wiki/Miranda_Hobbes
17;it;Quante stagioni ha la serie televisiva « Lost, lo scomparso » creata da J.J. Abrams ?;Sei;Otto;Quattro;Due;Confirmé;Sebbene all'inizio esitante, J.;https://it.wikipedia.org/wiki/Lost_(serie_televisiva)
18;it;Chi è il migliore amico di Dawson nella serie TV con lo stesso nome ?;Pacey;Joey;Jack;Dan;Confirmé;La serie « Dawson » è stata creata da Kevin Williamson, l'autore della trilogia « Scream ».;
19;it;In quale serie televisiva Angela Lansbury interpreta il ruolo di Jessica Fletcher ?;« Arabesco »;« Amici »;« Medicopter »;« ER »;Confirmé;Il ruolo di Jessica Fletcher è stato creato con riferimento all'universo di Agatha Christie.;
20;it;In quale città si svolgono le avventure delle « Desperate Housewives » ?;Fairview;Wisteria;Los Angeles;Chicago;Confirmé;Da tempo circolano voci sull'arrivo nella serie di Courteney Cox e Kim Cattrall.;https://it.wikipedia.org/wiki/Desperate_Housewives
21;it;Qual è la razza del cane di Columbo, l'ispettore molto ostinato e percettivo della televisione ?;Basset;Beagle;Bichon;Barbet;Expert;Interrotta nel 1978, la serie televisiva « Columbo » fu ripresa nel 1989, sempre con Peter Falk nel ruolo principale.;https://it.wikipedia.org/wiki/Colombo (serie televisiva)
22;it;Chi interpreta il presidente Bartlet nella serie televisiva « Alla Casa Bianca » ?;Martin Sheen;Rob Lowe;John Spencer;Gary Cole;Expert;La serie « Alla Casa Bianca » presenta la vita quotidiana di un presidente democratico degli Stati Uniti.;
23;it;Chi interpreta Isabel Evans nella serie televisiva americana « Roswell » ?;Katherine Heigl;Shiri Appleby;Majandra Delfino;Poppy Montgomery;Expert;Il romanticismo e il mistero della prima stagione di « Roswell » hanno assicurato il successo di questa serie.;
24;it;Nella serie « X-Files », qual è il primo nome della sorella di Fox Mulder ?;Samantha;Sarah;Ann;Catherine;Expert;È dopo l'ipnosi regressiva che Fox Mulder ricorderà cosa è realmente accaduto.;https://it.wikipedia.org/wiki/Fox_Mulder
25;it;Per quale civiltà è stato creato un linguaggio artificiale nel mondo di « Star Trek » ?;I Klingon;I Romulani;I Vulcaniani;Les Sylvidres;Expert;I Klingon sono generalmente umanoidi più grandi e più forti degli umani.;https://it.wikipedia.org/wiki/Klingon
26;it;La prima immagine dei crediti della serie « MacGyver » mostra una mano con quale oggetto ?;Un passaporto;Un accendino;Un coltellino svizzero;Un guanto di pelle;Expert;L'eco-fai-da-te è diventato rapidamente il modello per un'intera generazione di telespettatori.;https://it.wikipedia.org/wiki/MacGyver
27;it;Chi è il creatore della serie televisiva americana di successo « Alias » ?;J.J. Abrams;J.J. Lionel;J.J. Morgan;J.J. Williams;Expert;J.J. Abrams è un attore, sceneggiatore, regista e produttore di fama internazionale.;
28;it;Chi interpreta il ruolo di Ling nella serie televisiva americana « Ally McBeal » ?;Lucy Liu;Linda Fiorentino;Debra Messing;Calista Flockhart;Expert;Nella serie, Ling Woo, la migliore amica di Nelle, diventerà cliente, avvocato e poi giudice.;https://it.wikipedia.org/wiki/Ally_McBeal
29;it;Che sport pratica Lukas nella serie TV « The Scottish Brothers » ?;Basket;Baseball;Hockey;Calcio;Expert;In origine, la serie doveva chiamarsi « Ravens », dal nome della squadra di basket della Tree Hill High School.;
30;it;Qual è il nome della famiglia di Buffy nella serie « Buffy the Vampire Slayer » ?;Summers;Rogers;Sanders;Bouwers;Expert;Buffy Summers è un'uccisore di vampiri da una lunga serie di Chosen Fighting contro le forze del male.;https://it.wikipedia.org/wiki/Buffy_l'ammazzavampiri
1;nl;Wat is de kleur van de strandwachten uit de serie « Baywatch » ?;Rood;Groen;Blauw;Geel;Débutant;« Baywatch » blijft tot op de dag van vandaag een van de meest bekeken televisieseries ter wereld.;
2;nl;In welke stad kunnen we luitenant Horatio Caine op de schermen vinden ?;Miami;New York;Las Vegas;Los Angeles;Débutant;In de televisieserie zou zijn moeder hem zijn voornaam hebben gegeven als eerbetoon aan de schrijver Horatio Alger.;https://nl.wikipedia.org/wiki/Horatio_Caine
3;nl;Voor wie werken de « Drôles de dames », die tussen 1976 en 1981 op ABC werd uitgezonden ?;Charlie;Bosley;Michael;Tatoo;Débutant;Charlie Townsend zal bijna nooit op het scherm verschijnen, behalve wanneer hij wordt ontvoerd.;
4;nl;Wie is de sterkste van de helden op televisie van het beroemde « All Risks Agency » ?;Barracuda;Hannibal;Slim;Looping;Débutant;De serie « All Risks Agency » kwam abrupt tot een einde omdat de productie ervan steeds duurder werd.;
5;nl;Wie heeft de hoofdrol in de Amerikaanse televisieserie « Dr House » ?;Hugh Laurie;Thomas Sarbacher;Matthew Fox;Kiefer Sutherland;Débutant;Grégory House, held van de serie, verwijst vaak naar groepen, films en televisieseries.;https://nl.wikipedia.org/wiki/House_(televisieserie)
6;nl;Welke heldin uit de televisieserie « Mijn geliefde heks » is getrouwd met Jean-Pierre ?;Samantha;Endora;Tabatha;Esmeralda;Débutant;Dit Amerikaanse model echtpaar heeft ook twee kinderen genaamd Tabatha en Adam.;
7;nl;In welke televisieserie speelt Wentworth Miller Michael Scofield ?;« Prison Break »;« Dr House »;« Lost »;« Friends »;Débutant;In de serie bedenkt Michael Scofield een verbluffend complex ontsnappingsplan voor zijn broer.;https://nl.wikipedia.org/wiki/Wentworth_Miller
8;nl;Welke dokter speelt Georges Clooney in de televisieserie « ER » ?;Douglas Ross;Mark Green;John Carter;Dylan Creed;Débutant;De pilot van de serie werd bij gebrek aan tijd gefilmd in een oud verlaten ziekenhuis.;
9;nl;In welk dorp woont de familie Ingalls in « La Petite Maison dans la prairie » ?;Walnut Grove;Dakota Springs;Ingalls Valley;Sailor Fields;Débutant;De belangrijkste locaties in de serie « Little House on the Prairie » zijn Walnut-Grove, Sleepy Eye en Winoka.;
10;nl;Welke van deze personages komt niet uit de vriendengroep « Friends » ?;Matt;Chandler;Joey;Ross;Débutant;De serie « Friends » vertelt het verhaal van tien jaar uit het leven van zes vrienden die samenwonen in New York.;https://nl.wikipedia.org/wiki/Friends (sitcom)
11;nl;Wat is de naam van de beroemde auto waarin David Hasselhoff reed in « K2000 » ?;Kitt;Kate;Kytie;Katy;Confirmé;Deze auto kan denken en spreken als een mens.;
12;nl;Wie speelde de rol van Donna Martin in de televisieserie « Beverly Hills 90210 » ?;Tori Spelling;Jenny Garth;Hillary Swank;Carol Potter;Confirmé;« Beverly Hills 90210 » is een Amerikaanse televisiesoap met 294 afleveringen van 44 minuten.;https://nl.wikipedia.org/wiki/Beverly_Hills,_90210
13;nl;In welke serie doordringt Aaron Hotchner de gedachten van seriemoordenaars ?;« Criminal minds »;« Persoon van belang »;« Mentalist »;« The Walking Dead »;Confirmé;Aaron Hotchner wordt vertolkt door Thomas Gibson en ingesproken door Julien Kramer in de Franse versie.;
14;nl;Wie is de oudere zus van de heldinnen van de Amerikaanse televisieserie « Charmed » ?;Prue;Piper;Buffy;Paige;Confirmé;De serie « Charmed » vertelt het verhaal van 3 zussen die de machtigste heksen ter wereld zijn.;https://nl.wikipedia.org/wiki/Charmed (televisieserie)
15;nl;In welke van deze televisieseries vinden we een superheld ?;« Smallville »;« Le Caméléon »;« Profiler »;« Stargate »;Confirmé;Deze Amerikaanse sciencefiction-televisieserie in 218 afleveringen van 42 minuten vertelt het verhaal van de jeugd van de toekomstige Superman.;
16;nl;Wat is de kleur van Miranda's haar in « Sex and the City » ?;Roodharige;Brunette;Blond;Zwart;Confirmé;Miranda is advocaat en haar carrière neemt de belangrijkste plaats in haar leven in.;
17;nl;Hoeveel seizoenen heeft de televisieserie « Lost, the verdwenen » gemaakt door J.J. Abrams ?;Zes;Acht;Vier;Twee;Confirmé;Hoewel hij aanvankelijk aarzelend was, was J.;https://nl.wikipedia.org/wiki/Lost
18;nl;Wie is de beste vriend van Dawson in de tv-serie met dezelfde naam ?;Pacey;Joey;Jack;Dan;Confirmé;De « Dawson » serie is gemaakt door Kevin Williamson, de auteur van de « Scream » trilogie.;
19;nl;In welke televisieserie speelt Angela Lansbury de rol van Jessica Fletcher ?;« Arabesque »;« Vrienden »;« Medicopter »;« ER »;Confirmé;De rol van Jessica Fletcher is gemaakt met verwijzing naar het universum van Agatha Christie.;
20;nl;In welke stad vinden de avonturen van de « Desperate Housewives » plaats ?;Fairview;Blauweregen;Los Angeles;Chicago;Confirmé;Geruchten doen de ronde over de komst in de serie Courteney Cox en Kim Cattrall.;https://nl.wikipedia.org/wiki/Desperate_Housewives
21;nl;Wat is het ras van Columbo's hond, de zeer koppige en opmerkzame inspecteur van televisie ?;Basset;Beagle;Bichon;Barbet;Expert;Onderbroken in 1978, werd de televisieserie « Columbo » nieuw leven ingeblazen in 1989, nog steeds met Peter Falk in de hoofdrol.;https://nl.wikipedia.org/wiki/Columbo
22;nl;Wie speelt president Bartlet in de televisieserie « At the White House » ?;Martin Sheen;Rob Lowe;John Spencer;Gary Cole;Expert;De serie « At the White House » gaat over het dagelijkse leven van een democratische president van de Verenigde Staten.;
23;nl;Wie speelt Isabel Evans in de Amerikaanse televisieserie « Roswell » ?;Katherine Heigl;Shiri Appleby;Majandra Delfino;Klaproos Montgomery;Expert;De romantiek en het mysterie van het eerste seizoen van « Roswell » zorgden voor het succes van deze serie.;
24;nl;Wat is de voornaam van de zus van Fox Mulder in de serie « X-Files » ?;Samantha;Sarah;Ann;Catherine;Expert;Het is na regressieve hypnose dat Fox Mulder zich zal herinneren wat er werkelijk is gebeurd.;https://nl.wikipedia.org/wiki/Fox_Mulder
25;nl;Voor welke beschaving is een kunstmatige taal gecreëerd in de wereld van « Star Trek » ?;De Klingons;De Romulans;De Vulcans;Les Sylvidres;Expert;Klingons zijn over het algemeen grotere en sterkere mensachtigen dan mensen.;https://nl.wikipedia.org/wiki/Klingon (Star Trek)
26;nl;De eerste afbeelding van de aftiteling van de « MacGyver » serie toont een hand met welk object ?;Een paspoort;Een aansteker;Een Zwitsers zakmes;Een leren handschoen;Expert;De eco-DIY werd al snel het model voor een hele generatie televisiekijkers.;https://nl.wikipedia.org/wiki/MacGyver
27;nl;Wie is de maker van de populaire Amerikaanse televisieserie « Alias » ?;J.J. Abrams;J.J. Lionel;J.J. Morgan;J.J. Williams;Expert;J.J. Abrams is een internationaal bekende filmacteur, scenarioschrijver, regisseur en producent.;
28;nl;Wie speelt de rol van Ling in de Amerikaanse televisieserie « Ally McBeal » ?;Lucy Liu;Linda Fiorentino;Debra Messing;Calista Flockhart;Expert;In de serie wordt Ling Woo, de beste vriend van Nelle, cliënt, advocaat en vervolgens rechter.;https://nl.wikipedia.org/wiki/Ally_McBeal
29;nl;Welke sport speelt Lukas in de tv-serie « The Scottish Brothers » ?;Basketbal;Honkbal;IJshockey;Voetbal;Expert;Oorspronkelijk zou de serie « Ravens » heten, genoemd naar het basketbalteam van Tree Hill High School.;
30;nl;Hoe heet de familie van Buffy in de serie « Buffy the Vampire Slayer » ?;Zomers;Rogers;Sanders;Bouwers;Expert;Buffy Summers is een vampiermoordenaar uit een lange reeks uitverkoren gevechten tegen de krachten van het kwaad.;https://nl.wikipedia.org/wiki/Buffy_the_Vampire_Slayer_(televisieserie)
