1;fr;Combien de temps dure en moyenne la gestation d'une éléphante ?;21 mois;17 mois;13 mois;9 mois;Débutant;Une éléphante peut être en gestation jusqu'à l'âge de cinquante ans, où un seul éléphant est porté dans la plupart des cas.;https://fr.wikipedia.org/wiki/Éléphant
22;es;¿Cuánto tienen los dientes un mosquito normalmente formado ?;47;34;29;11;Expert;Los adultos se alimentan de néctar de flores y participan en la polinización de las plantas, al igual que las mariposas.;https://es.wikipedia.org/wiki/Culicidae
23;es;¿Cuál es la longitud en centímetros de un intestino koala ?;300 cm;200 cm;100 cm;400 cm;Expert;El koala está estrechamente relacionado con el eucalipto o el árbol de las encías, del cual solo come las hojas de ciertas especies.;https://es.wikipedia.org/wiki/Phascolarctos cinereus
24;es;¿Cuántos días hiberna una ardilla de Alaska ?;270 días;180 dias;320 días;410 dias;Expert;La cola de la pluma de la ardilla y sus implacables disposiciones de invierno han contribuido a su popularidad.;https://es.wikipedia.org/wiki/Ardilla
25;es;¿Cuál es la velocidad máxima ya alcanzada por el pez espada navegante ?;109 km / h;99 km / h;89 km / h;119 km / h;Expert;Poseiendo rayas verticales en los flancos, el pez vela se considera el pez más rápido.;https://es.wikipedia.org/wiki/Istiophorus_platypterus
26;es;¿Cuántos animales del zoológico de Berlín sobrevivieron en la Segunda Guerra Mundial ?;91;344;892;1,712;Expert;Las primeras donaciones de animales al zoológico de Berlín, fundado en 1844, fueron hechas por Frederick William IV, rey de Prusia.;https://es.wikipedia.org/wiki/Jardín_zoológico_de_Berlín
27;es;De las mil tortugas marinas, ¿cuántas solo llegan a la edad para reproducirse ?;15;100;250;640;Expert;Las tortugas marinas, aunque vulnerables, están presentes en todos los océanos del mundo, con la excepción del Océano Ártico.;https://es.wikipedia.org/wiki/Chelonioidea
28;es;¿Cuántas veces por segundo puede un colibrí batir sus alas ?;78 veces;58 veces;38 veces;18 veces;Expert;Los colibríes también son conocidos como colibríes debido a su pequeño tamaño y sus rápidos alerones.;https://es.wikipedia.org/wiki/Trochilidae
29;es;En el sentido amplio del término, ¿cuántas especies de canguros hay ?;63;51;44;37;Expert;Un animal emblemático de Australia, el gran canguro es más popular en el campo que en las ciudades.;https://es.wikipedia.org/wiki/Canguro
30;es;¿Cuántas especies se han descubierto hasta ahora ?;9 600;8 700;7,200;6 400;Expert;Escarabajos, mariquitas, lucans, escarabajos, cockchafers y charanceps.;https://es.wikipedia.org/wiki/Coleoptera
1;it;Quanto dura la gestazione media di un elefante ?;21 mesi;17 mesi;13 mesi;9 mesi;Débutant;Un elefante può essere incinta fino ai cinquant'anni, dove nella maggior parte dei casi viene trasportato un solo elefante.;
2;it;Quanti impulsi al minuto ha il cuore di un riccio in letargo ?;18;28;38;8;Débutant;Non confondere i ricci con altri mammiferi che trasportano le penne, come i porcospini.;
3;it;Quanti chilometri è udibile la scimmia urlante ?;3 km;6 km;9 km;12 km;Débutant;Questa scimmia urla ogni mattina, e quando combatte con altre scimmie urlatrici, urlano anche con urla.;https://it.wikipedia.org/wiki/Alouatta
4;it;In quale anno è stato l'ultimo dodo vivente visto a Mauritius ?;1681;1723;1832;1908;Débutant;Oltre alla sua incapacità di volare, il dodo non aveva sviluppato alcuna paura per gli umani, rendendolo una facile preda.;https://it.wikipedia.org/wiki/Raphus_cucullatus
5;it;Quanti bisonti ha macellato Buffalo Bill in soli 18 mesi ?;4.000;3000;2.000;1.000;Débutant;Il cappello stetson e la bandana furono resi popolari da Buffalo Bill mentre non tutti i cowboy lo indossavano.;https://it.wikipedia.org/wiki/Buffalo_Bill
6;it;A che altezza vivono gli stambecchi alpini in generale ?;3.500 m;2.300 m;1900 m;4.600 m;Débutant;La preda dello stambecco alpino comprende pareti ripide, pareti rocciose ripide o pareti ripide.;https://it.wikipedia.org/wiki/Capra_ibex
7;it;Quanti minuti può un leone marino nuotare sott'acqua senza respirare ?;5 minuti;7 minuti;9 minuti;11 minuti;Débutant;A differenza delle foche, le foche usano le pinne a terra per camminare.;https://it.wikipedia.org/wiki/Otariidae
8;it;Qual è, in centimetri, la lunghezza della lingua di un formichiere adulto ?;60 cm;50 cm;70 cm;80 cm;Débutant;Il più grande rappresentante del gruppo è il formichiere gigante o grande formichiere, un animale che misura più di un metro di lunghezza.;https://it.wikipedia.org/wiki/Vermilingua
9;it;Qual è la percentuale di roditori tra i mammiferi ?;40%;30%;20%;10%;Débutant;Questi animali sono caratterizzati dalla loro coppia unica di incisivi che li servono a rosicchiare, scavare gallerie o difendersi.;https://it.wikipedia.org/wiki/Rodentia
10;it;Quante volte al minuto un formichiere può togliersi la lingua dalla bocca ?;160 volte;120 volte;80 volte;40 volte;Débutant;Il formichiere mangia principalmente le formiche, ma ama anche le termiti e altri insetti come le coccinelle.;https://it.wikipedia.org/wiki/Vermilingua
11;it;Quanti chili di carne può mangiare una iena durante un pasto ?;14 kg;4 kg;24 kg;34 kg;Confirmé;È impossibile distinguere, per semplice osservazione, una iena da una femmina, poiché entrambi sono simili.;https://it.wikipedia.org/wiki/Hyaenidae
12;it;Qual è il peso medio della lingua di una balena blu adulta ?;2,7 tonnellate;880 kg;1,3 tonnellate;2,2 tonnellate;Confirmé;Quando la bocca della balena blu è completamente aperta, è abbastanza grande da contenere 90 tonnellate di acqua e cibo.;https://it.wikipedia.org/wiki/Balaenoptera_musculus
13;it;Quanto costa in media una regina di termiti al giorno ?;30;60;90;120;Confirmé;Da una coppia di termiti nascono larve che danno sterili lavoratori o pupe che daranno adulti sessuati.;https://it.wikipedia.org/wiki/Isoptera
14;it;Quanto velocemente può raggiungere un leopardo in pace in soli due secondi ?;60 km / h;80 km / h;100 km / h;40 km / h;Confirmé;Il leopardo occupa un posto importante in alcune culture africane in cui questo re degli animali è l'attributo dei capi.;https://it.wikipedia.org/wiki/Panthera_pardus
15;it;Quanti minuti può un capodoglio rimanere sott'acqua senza respirare ?;90 minuti;70 minuti;50 minuti;30 minuti;Confirmé;Spermaceti, una sostanza bianca e cerosa dalla testa dell'animale, è stata raccolta dal capodoglio.;
16;it;Quanto velocemente può raggiungere un falco pellegrino quando è in preda ?;240 km / h;200 km / h;160 km / h;120 km / h;Confirmé;Le sue prede sono spesso uccelli, ma alcuni individui possono anche attaccare piccoli animali terrestri.;https://it.wikipedia.org/wiki/Falco_peregrinus
17;it;Quanti millilitri di sangue può bere un pipistrello vampiro in una notte ?;20 ml;40 ml;60 ml;80 ml;Confirmé;Il pipistrello vampiro è originario delle zone tropicali del continente americano (Messico, Cile, Brasile e Argentina).;
18;it;Con quale fattore il peso di un orso polare si moltiplica due mesi dopo la nascita ?;25;35;45;55;Confirmé;Perfettamente adattato al suo habitat, l'orso polare ha uno spesso strato di grasso e una pelliccia che lo isola dal freddo.;https://it.wikipedia.org/wiki/Ursus_maritimus
19;it;Quante volte ci sono più serpenti non velenosi che velenosi ?;1.700 volte;1500 volte;1.300 volte;1.100 volte;Confirmé;La maggior parte dei serpenti ha una lingua bifida, occhi senza palpebre, crani articolati e mascelle mobili.;https://it.wikipedia.org/wiki/Serpentes
20;it;Quante uova produce il coccodrillo del Nilo in buona salute ?;100;70;40;130;Confirmé;Alla chiusura delle uova, il coccodrillo del bambino è di circa 30 cm e ha lo stesso corpo di sua madre, maschio o femmina.;https://it.wikipedia.org/wiki/Crocodylus_niloticus
21;it;Qual è la lunghezza massima del salto che può fare un puma ?;12 m;10 m;8 m;6 m;Expert;Ai fini della caccia o in caso di minaccia, è in grado di arrampicarsi sugli alberi ed essere molto agile.;https://it.wikipedia.org/wiki/Puma concolor
22;it;Quanto fa una zanzara formata normalmente con i denti ?;47;34;29;11;Expert;Gli adulti si nutrono di nettare di fiori e partecipano all'impollinazione delle piante, proprio come le farfalle.;https://it.wikipedia.org/wiki/Culicidae
23;it;Qual è la lunghezza in centimetri di un intestino di koala ?;300 cm;200 cm;100 cm;400 cm;Expert;Il koala è strettamente correlato all'eucalipto o albero della gomma, dal quale mangia solo le foglie di alcune specie.;https://it.wikipedia.org/wiki/Phascolarctos cinereus
24;it;Quanti giorni ha uno scoiattolo dell'Alaska in letargo ?;270 giorni;180 giorni;320 giorni;410 giorni;Expert;La coda del pennacchio dello scoiattolo e le sue implacabili disposizioni invernali hanno contribuito alla sua popolarità.;https://it.wikipedia.org/wiki/Scoiattolo
25;it;Qual è la velocità massima raggiunta dal pesce spada a vela ?;109 km / h;99 km / h;89 km / h;119 km / h;Expert;Possedendo strisce verticali sui fianchi, il pesce vela è considerato il pesce più veloce.;https://it.wikipedia.org/wiki/Istiophorus_platypterus
26;it;Quanti animali dello zoo di Berlino sono sopravvissuti durante la seconda guerra mondiale ?;91;344;892;1,712;Expert;Le prime donazioni di animali allo Zoo di Berlino, fondato nel 1844, furono realizzate da Federico Guglielmo IV, re di Prussia.;https://it.wikipedia.org/wiki/Zoologischer_Garten
27;it;Su un migliaio di tartarughe marine, quanti riescono a raggiungere l'età per riprodursi ?;15;100;250;640;Expert;Le tartarughe marine, sebbene vulnerabili, sono presenti in tutti gli oceani del mondo, ad eccezione dell'Oceano Artico.;https://it.wikipedia.org/wiki/Chelonioidea
28;it;Quante volte un secondo può un colibrì sbattere le ali ?;78 volte;58 volte;38 volte;18 volte;Expert;I colibrì sono anche conosciuti come colibrì a causa delle loro piccole dimensioni e veloci battiti d'ali.;https://it.wikipedia.org/wiki/Trochilidae
29;it;Nel senso più ampio del termine, quante specie di canguri ci sono ?;63;51;44;37;Expert;Un animale emblematico dell'Australia, il grande canguro è più popolare nelle campagne che nelle città.;
30;it;Quante specie sono state scoperte finora ?;9 600;8 700;7.200;6 400;Expert;Coleotteri, coccinelle, lucani, scarafaggi, cacari e charanges sono allopoei.;https://it.wikipedia.org/wiki/Coleoptera
1;nl;Hoe lang duurt de gemiddelde draagtijd van een olifant ?;21 maanden;17 maanden;13 maanden;9 maanden;Débutant;Een olifant kan zwanger zijn tot de leeftijd van vijftig, waarbij in de meeste gevallen slechts één olifant wordt gedragen.;https://nl.wikipedia.org/wiki/Olifanten
2;nl;Hoeveel pulsen per minuut heeft het hart van een winterslapende egel ?;18;28;38;8;Débutant;Verwar egels niet met andere zoogdieren die spillen dragen, zoals stekelvarkens.;
3;nl;Hoeveel kilometer is de schreeuwende aap schreeuw hoorbaar ?;3 km;6 km;9 km;12 km;Débutant;Deze aap schreeuwt elke ochtend, en wanneer het vecht met andere brulapen, schreeuwen ze ook met geschreeuw.;https://nl.wikipedia.org/wiki/Brulapen
4;nl;In welk jaar was de laatste levende dodo te zien op Mauritius ?;1681;1723;1832;1908;Débutant;Naast zijn onvermogen om te vliegen, had de dodo geen angst voor mensen ontwikkeld, waardoor hij een gemakkelijke prooi was.;https://nl.wikipedia.org/wiki/Dodo
5;nl;Hoeveel bizons heeft Buffalo Bill in slechts 18 maanden tijd afgemaakt ?;4.000;3000;2.000;1.000;Débutant;De stetson-hoed en de bandana werden gepopulariseerd door Buffalo Bill, terwijl niet alle cowboys het droegen.;https://nl.wikipedia.org/wiki/Buffalo_Bill
6;nl;Op welke hoogte leven alpine steenbokken in het algemeen ?;3.500 m;2300 m;1900 m;4.600 m;Débutant;De Alpine-steenbok prooi omvat steile wanden, steile kliffen of steile wanden.;https://nl.wikipedia.org/wiki/Alpensteenbok
7;nl;Hoeveel minuten kan een zeeleeuw onderwater zwemmen zonder te ademen ?;5 min;7 min;9 min;11 min;Débutant;In tegenstelling tot zeehonden gebruiken pelsrobben hun vinnen op de grond om te lopen.;https://nl.wikipedia.org/wiki/Oorrobben
8;nl;Wat is, in centimeters, de lengte van de tong van een volwassen miereneter ?;60 cm;50 cm;70 cm;80 cm;Débutant;De grootste vertegenwoordiger van de groep is de reusachtige miereneter of grote miereneter, een dier van meer dan een meter lang.;https://nl.wikipedia.org/wiki/Miereneters
9;nl;Hoe groot is het percentage knaagdieren onder zoogdieren ?;40%;30%;20%;10%;Débutant;Deze dieren worden gekenmerkt door hun unieke paar snijtanden die hen dienen om te knagen, galerijen te graven of zichzelf te verdedigen.;https://nl.wikipedia.org/wiki/Knaagdieren
10;nl;Hoeveel keer per minuut kan een miereneter zijn tong uit zijn mond halen ?;160 keer;120 keer;80 keer;40 keer;Débutant;De miereneter eet voornamelijk mieren, maar houdt ook van termieten en andere insecten zoals lieveheersbeestjes.;https://nl.wikipedia.org/wiki/Miereneters
11;nl;Hoeveel kilo vlees kan een hyena tijdens een maaltijd eten ?;14 kg;4 kg;24 kg;34 kg;Confirmé;Het is onmogelijk om, door eenvoudige waarneming, een hyena van een vrouw te onderscheiden, omdat beide gelijk zijn.;https://nl.wikipedia.org/wiki/Hyena's
12;nl;Wat is het gemiddelde gewicht van de tong van een volwassen blauwe vinvis ?;2,7 ton;880 kg;1,3 ton;2,2 ton;Confirmé;Wanneer de mond van de blauwe vinvis helemaal open is, is deze groot genoeg om 90 ton water en voedsel te bevatten.;https://nl.wikipedia.org/wiki/Blauwe_vinvis
13;nl;Hoeveel kost een termietenkoningin gemiddeld per dag eieren ?;30;60;90;120;Confirmé;Van een termietenkoppel worden larven geboren die steriele werkers of poppen geven die gesekste volwassenen geven.;https://nl.wikipedia.org/wiki/Termieten
14;nl;Hoe snel kan een luipaard in rust in slechts twee seconden reiken ?;60 km / h;80 km / h;100 km / h;40 km / h;Confirmé;Luipaard heeft een belangrijke plaats in sommige Afrikaanse culturen waar deze koning van dieren het attribuut is van de leiders.;https://nl.wikipedia.org/wiki/Luipaard
15;nl;Hoeveel minuten kan een potvis onderwater blijven zonder te ademen ?;90 min;70 min;50 min;30 min;Confirmé;Spermaceti, een witte en wasachtige substantie van het hoofd van het dier, werd geoogst door de potvis.;
16;nl;Hoe snel kan een slechtvalken reiken wanneer hij op zijn prooi zit ?;240 km / h;200 km / h;160 km / h;120 km / h;Confirmé;Zijn prooi is vaak vogels, maar sommige individuen kunnen ook kleine landdieren aanvallen.;https://nl.wikipedia.org/wiki/Slechtvalk
17;nl;Hoeveel milliliter bloed kan een vampirebat drinken in een nacht ?;20 ml;40 ml;60 ml;80 ml;Confirmé;De vampire-vleermuis is afkomstig uit de tropische gebieden van het Amerikaanse continent (Mexico, Chili, Brazilië en Argentinië).;https://nl.wikipedia.org/wiki/Vampiervleermuizen
18;nl;Door welke factor wordt het gewicht van een ijsbeer vermenigvuldigd twee maanden na de geboorte ?;25;35;45;55;Confirmé;De ijsbeer is perfect aangepast aan zijn habitat en heeft een dikke laag vet en een vacht die het isoleert tegen de kou.;https://nl.wikipedia.org/wiki/IJsbeer
19;nl;Hoe vaak zijn er meer niet-giftige slangen dan giftig ?;1700 keer;1500 keer;1.300 keer;1.100 keer;Confirmé;De meeste slangen hebben een gespleten tong, ogen zonder oogleden, gelede schedels en mobiele kaken.;https://nl.wikipedia.org/wiki/Slangen
20;nl;Hoeveel eieren produceert de gemiddelde Nijlkrokodil in goede gezondheid ?;100;70;40;130;Confirmé;Bij het sluiten van de eieren is de krokodil ongeveer 30 cm lang en heeft hij hetzelfde lichaam als zijn moeder, mannelijk of vrouwelijk.;https://nl.wikipedia.org/wiki/Nijlkrokodil
21;nl;Wat is de maximale lengte van de sprong die een cougar kan maken ?;12 m;10 m;8 m;6 m;Expert;Voor jachtdoeleinden of in geval van dreiging, kan hij in bomen klimmen en zeer behendig zijn.;https://nl.wikipedia.org/wiki/Poema
22;nl;Hoeveel kost een normaal gevormde mug tanden ?;47;34;29;11;Expert;Volwassenen voeden zich met bloemnectar en nemen deel aan de bestuiving van planten, net als vlinders.;https://nl.wikipedia.org/wiki/Steekmuggen
23;nl;Wat is de lengte in centimeters van een koaladarm ?;300 cm;200 cm;100 cm;400 cm;Expert;De koala is nauw verwant aan de eucalyptus of gomboom, waarvan het alleen de bladeren van bepaalde soorten eet.;https://nl.wikipedia.org/wiki/Koala
24;nl;Hoeveel dagen overwintert een Alaskeleekhoorn ?;270 dagen;180 dagen;320 dagen;410 dagen;Expert;De pluimstaart van de eekhoorn en de niet-aflatende wintervoorzieningen hebben bijgedragen aan zijn populariteit.;
25;nl;Wat is de maximale snelheid die al wordt bereikt door de zwaardvis te zeilen ?;109 km / h;99 km / h;89 km / h;119 km / h;Expert;Het bezit van verticale strepen op de flanken, de sailfish wordt beschouwd als de snelste vis.;https://nl.wikipedia.org/wiki/Pacifische_zeilvis
26;nl;Hoeveel dieren uit de dierentuin van Berlijn hebben het overleefd in de Tweede Wereldoorlog ?;91;344;892;1,712;Expert;De eerste dierenoffers aan de dierentuin van Berlijn, gesticht in 1844, zijn gemaakt door Frederik Willem IV, koning van Pruisen.;https://nl.wikipedia.org/wiki/Zoologischer_Garten_Berlin
27;nl;Van de duizend zeeschildpadden, hoeveel bereiken ze de leeftijd om zich te reproduceren ?;15;100;250;640;Expert;Zeeschildpadden, hoewel kwetsbaar, zijn aanwezig in alle oceanen van de wereld, met uitzondering van de Noordelijke IJszee.;https://nl.wikipedia.org/wiki/Chelonioidea
28;nl;Hoe vaak een seconde kan een kolibrie met zijn vleugels klapperen ?;78 keer;58 keer;38 keer;18 keer;Expert;Kolibries zijn ook bekend als kolibries vanwege hun kleine formaat en snelle vleugelslagen.;https://nl.wikipedia.org/wiki/Kolibries
29;nl;In de brede betekenis van het woord, hoeveel soorten kangoeroes zijn er daar ?;63;51;44;37;Expert;Een emblematisch dier van Australië, de grote kangoeroe is populairder op het platteland dan in de steden.;
30;nl;Hoeveel soorten zijn er tot nu toe ontdekt ?;9 600;8 700;7.200;6 400;Expert;Kevers, lieveheersbeestjes, lucans, kevers, cockchafers en charanceps zijn allopoei.;https://nl.wikipedia.org/wiki/Kevers
