1;fr;Quelle bière belge est fabriquée en ajoutant des cerises acides au lambic ?;Kriek;Kwak;Kronenbourg;Keystone;Débutant;Le nom Kriek provient du mot néerlandais kersen, qui signifie cerise, car cette bière est en effet brassée avec des cerises griottes.;https://fr.wikipedia.org/wiki/Kriek
22;es;¿Qué cervecería belga produce Brigand, una cerveza ámbar de alta fermentación ?;Van Honsebrouck;Bosteels;Liefmans;Van Steenberge;Expert;Las marcas de cerveza Kasteel, St-Louis, Brigand y Bacchus se elaboran principalmente en Van Honsebrouck.;
23;es;¿Qué cerveza belga tiene un caracol extraño en su etiqueta ?;Caracole;Moinette;Rochefort;Gordon;Expert;La producción anual de la cervecería Caracole es de 1600 hl, a razón de aproximadamente una infusión por semana.;
24;es;¿Qué animal blanco se usa como logo para la cerveza Palm ?;Un caballo;Un león;Un oso;Un elefante;Expert;La historia de Palm comienza en 1597 con la firma de una escritura de compraventa de una finca, que explica la elección del logotipo.;
25;es;¿Cuál de las siguientes designa una cerveza belga ámbar ?;Temporada 1900;Temporada 1800;Temporada 1700;Temporada 1600;Expert;La temporada 1900, producida por la fábrica de cerveza Lefebvre, es una cerveza tradicional valona.;
26;es;¿Cuál de estas cervezas belgas tiene etiqueta ecológica ?;Blanche du Hainaut;Ciney;Zulte;Affligem;Expert;Brasserie Dupont es una empresa belga establecida en Tourpes en la ciudad de Leuze-en-Hainaut, en el centro del oeste de Hainaut.;
27;es;La Troublette, elaborada cerca de la ciudad de Dinant, ¿es cerveza de qué color ?;Blanco;Ámbar;Morena;Negro;Expert;La Troublette es una cerveza blanca de la cervecería Caracole, ligera y refrescante, que también existe de forma orgánica.;
28;es;¿Qué cerveza belga es conocida por ser una cerveza viva ?;Bon Secours;Carlos V;St Feuillien;Grimbergen;Expert;La gama de cervezas Bon Secours es una gama de cervezas artesanales belgas del tipo abbey, con alta fermentación.;
29;es;¿Cuál de estas cervezas belgas proviene directamente de la cervecería romana ?;Ename;Caracole;Moinette;Rochefort;Expert;La cervecería romana paga una regalía al museo de la ciudad de Ename por el uso de la denominación Abbaye d'Ename.;
30;es;¿Qué cerveza belga tiene un gigante en sus etiquetas ?;Gouyasse;Judas;Palm;Rochefort;Expert;La cervecería se puede visitar en 50 minutos y finaliza con la degustación de una cerveza de su elección entre las cervezas elaboradas.;
1;it;Quale birra belga viene prodotta aggiungendo amarene al lambic ?;Kriek;Chimay;Leffe;Duvel;Débutant;In passato, alcuni birrifici producevano kriek fatti con una miscela di lager (o pils) e ciliegie.;https://it.wikipedia.org/wiki/Kriek
2;it;Quale dei seguenti non designa un colore della birra belga ?;Rosso;Bionda;Ambra;Nero;Débutant;La birra è una bevanda ottenuta dalla fermentazione di cereali, generalmente chicchi d'orzo.;
3;it;Quale birra belga, prodotto di punta del birrificio Dubuisson, contenuto al 12 % ?;Bush;Morte improvvisa;Stella;Tongerlo;Débutant;Chiamata anche Bush 12, possiamo leggere sulla sua etichetta che è la birra più forte del Belgio.;
4;it;Quale etichetta compare su una bottiglia di Leffe, sviluppata in tante varietà ?;Birra d'Abbazia;Birra biologica;Trappist;Fabbricato in Svizzera;Débutant;Prende il nome da un distretto di Dinant nella valle della Mosa, la birra Leffe fa parte della varietà di birre dell'abbazia.;
5;it;Quale birra belga va bevuta in un bicchiere sorretto da una base in legno ?;Kwak;Lupulus;Bacco;Duvel;Débutant;La leggenda vuole che il nome del Kwak derivi dal rumore che senti quando bevi il tuo bicchiere asciutto.;
6;it;Quale sistema di tappatura viene utilizzato sulle bottiglie Quintine ?;Meccanica;Capsula;Di sughero;Avvitare;Débutant;La Brasserie Ellezelloise produce diverse birre artigianali, tra cui Quintine.;
7;it;Quale birra belga mantiene il suo status di riferimento nella terra dei bianchi ?;Hoegaarden;Bacco;Corsendonk;Floreffe;Débutant;Secondo alcune credenze popolari, la birra Hoegaarden è spesso citata come la prima birra bianca.;
8;it;Quale intruso si nasconde tra queste birre Chimay, né filtrate né pastorizzate ?;Rugiada;Bianco;Blu;Rosso;Débutant;Chimay è una birra trappista belga, prodotta nell'abbazia di Notre-Dame de Scourmont.;
9;it;Quale di queste birre belghe arriva in una bottiglia di forma ovale ?;Orval;Leffe;Bush;Kriek;Débutant;Orval è caratterizzato da un amaro abbastanza forte e beneficia dell'invecchiamento in cantina per alcuni mesi.;
10;it;Quale di queste birre belghe, meno note al grande pubblico, è aromatizzata al miele ?;Barbar;Ename;Caracole;Affligem;Débutant;La Barbar è considerata da molti amanti della birra come il riposo del guerriero.;
11;it;La Gauloise è una birra belga la cui bottiglia offre quale capacità ?;33 cl;25 cl;50 cl;75 cl;Confirmé;Il birrificio Bocq è un birrificio belga situato a Purnode, nel comune di Yvoir in Belgio.;
12;it;Quale intruso si nasconde tra queste birre Rochefort, prodotte nell'abbazia dal 1595 ?;Rochefort 12;Rochefort 10;Rochefort 8;Rochefort 6;Confirmé;A Rochefort, la quantità di birra prodotta è volontariamente limitata a 300 ettolitri a settimana.;
13;it;Quale re di Sardegna ha una birra biondo dorato in Belgio ?;Carlo V;Ferdinando I;Filippo II;Carlo VI;Confirmé;Il birrificio Haacht, che produce Carlo V, è un birrificio belga situato nella provincia del Brabante fiammingo.;
14;it;Quale di queste città in Belgio ha una cuvée di birra bionda ?;Ciney;Couvin;Verviers;Waremme;Confirmé;Esistono tre tipi di birre Ciney: Ciney Blonde, Ciney Brune e Ciney Spéciale.;
15;it;Che colore ha Delirium Tremens sulla sua bottiglia ?;Blu;Rosso;Verde;Giallo;Confirmé;Nel 1992, la Confraternita dell'elefante rosa è stata creata per promuovere Delirium Tremens e altre birre Melle.;
16;it;Quale di queste birre belghe è disponibile in una versione classica e in una versione biologica ?;Moinette;Chimay;Duvel;Barbar;Confirmé;La Moinette è una birra con una schiuma abbondante, un aroma maltato e luppolato e un gusto leggermente amaro.;https://it.wikipedia.org/wiki/Brasserie_Dupont
17;it;Quale birra belga, prodotta nella provincia dell'Hainaut, contiene vitamina C ?;St Feuillien;Rochefort 10;Chimay;Orval;Confirmé;La gamma St Feuillien è disponibile in quattro versioni, incluse tra le rinomate birre d'abbazia belghe.;
18;it;Quale birra pubblicizzata come bianca ha un colore quasi ambrato ?;Grimbergen;Westmalle;San Bernardus;In primo piano;Confirmé;Grimbergen è una marca di birra di origine belga appartenente oggi ai gruppi Carlsberg e Heineken.;
19;it;Quale birra belga designa anche una canzone eseguita da Lady Gaga ?;Giuda;Capelli;Bloody Mary;Nato in questo modo;Confirmé;Alken-Maes è un'azienda di birra belga creata nel 1988 dalla fusione dei birrifici Maes e Alken.;
20;it;Quale birra belga è riconoscibile grazie al suo elfo con il tappo rosso ?;La Chouffe;The Barbar;Il Durboyse;La Maes;Confirmé;L'aroma molto particolare di Chouffe mescola sia fiori d'arancio che mela acerba.;https://it.wikipedia.org/wiki/La Chouffe
21;it;Quale birra a fermentazione spontanea viene prodotta a sud di Bruxelles ?;Lambic;Stout;Pils;Triple;Expert;Il Lambic è una birra più o meno acida a seconda della sua età, senza bollicine né schiuma, contenente circa cinque gradi di alcol.;https://it.wikipedia.org/wiki/Lambic
22;it;Quale birrificio belga produce Brigand, una birra ambrata ad alta fermentazione ?;Van Honsebrouck;Bosteels;Liefmans;Van Steenberge;Expert;I marchi di birra Kasteel, St-Louis, Brigand e Bacchus vengono prodotti principalmente a Van Honsebrouck.;
23;it;Quale birra belga ha una strana lumaca sull'etichetta ?;Caracole;Moinette;Rochefort;Gordon;Expert;La produzione annua del birrificio Caracole è di 1600 hl, al ritmo di circa una birra alla settimana.;
24;it;Quale animale bianco viene utilizzato come logo per la birra Palm ?;Un cavallo;Un leone;Un orso;Un elefante;Expert;La storia di Palm inizia nel 1597 con la firma di un atto di compravendita di un'azienda agricola, che spiega la scelta del logo.;
25;it;Quale delle seguenti indica una birra belga ambrata ?;Stagione 1900;Stagione 1800;Stagione 1700;Stagione 1600;Expert;La Saison 1900, prodotta dal birrificio Lefebvre, è una birra tradizionale vallona.;
26;it;Quale di queste birre belghe ha un'etichetta biologica ?;Blanche du Hainaut;Ciney;Zulte;Affligem;Expert;Brasserie Dupont è un'azienda belga con sede a Tourpes, nella città di Leuze-en-Hainaut, nel centro dell'Hainaut occidentale.;https://it.wikipedia.org/wiki/Brasserie_Dupont
27;it;Di che colore è la birra La Troublette, prodotta vicino alla città di Dinant ?;Bianco;Ambra;Bruna;Nero;Expert;La Troublette è una birra bianca del birrificio Caracole, leggera e rinfrescante, anch'essa biologica.;
28;it;Quale birra belga è nota per essere una birra viva ?;Bon Secours;Carlo V;St Feuillien;Grimbergen;Expert;La gamma di birre Bon Secours è una gamma di birre artigianali belghe del tipo di birra d'abbazia, ad alta fermentazione.;
29;it;Quale di queste birre belghe proviene direttamente dal birrificio romano ?;Ename;Caracole;Moinette;Rochefort;Expert;Il birrificio romano paga una royalty al museo della città di Ename per l'uso della denominazione Abbaye d'Ename.;
30;it;Quale birra belga ha un gigante sulle sue etichette ?;Gouyasse;Giuda;Palm;Rochefort;Expert;Il birrificio è visitabile in 50 minuti e si conclude con la degustazione di una birra a scelta tra le birre prodotte.;
1;nl;Welk Belgisch bier wordt gemaakt door zure kersen toe te voegen aan lambiek ?;Kriek;Chimay;Leffe;Duvel;Débutant;In het verleden produceerden sommige brouwerijen krieks gemaakt van een mengsel van lagers (of pils) en kersen.;https://nl.wikipedia.org/wiki/Kriek (bier)
2;nl;Welke van de volgende duidt niet op een kleur van Belgisch bier ?;Rood;Blond;Amber;Zwart;Débutant;Bier is een drank die wordt verkregen door fermentatie van granen, meestal gerstekorrels.;
3;nl;Welk Belgisch bier, vlaggenschip van brouwerij Dubuisson, 12 % inhoud ?;Bush;Plotselinge dood;Stella;Tongerlo;Débutant;Ook wel Bush 12 genoemd, kunnen we op het etiket lezen dat dit het sterkste bier van België is.;
4;nl;Welk etiket staat op een fles Leffe, ontwikkeld in vele varianten ?;Abdijbier;Biologisch bier;Trappist;Zwitserse makelij;Débutant;Het Leffe-bier, genoemd naar een district van Dinant in de Maasvallei, maakt deel uit van de variëteit aan abdijbieren.;
5;nl;Welk Belgisch bier moet gedronken worden in een glas ondersteund door een houten voet ?;Kwak;Lupulus;Bacchus;Duvel;Débutant;Volgens de legende komt de naam van de Kwak van het geluid dat je hoort als je je glas droog drinkt.;
6;nl;Welk afdeksysteem wordt gebruikt op Quintine-flessen ?;Mechanica;Capsule;Van kurk;Om te schroeven;Débutant;De Brasserie Ellezelloise produceert verschillende ambachtelijke bieren, waaronder Quintine.;
7;nl;Welk Belgisch bier behoudt zijn referentiestatus in het land van de blanken ?;Hoegaarden;Bacchus;Corsendonk;Floreffe;Débutant;Volgens een algemeen geloof wordt Hoegaarden-bier vaak aangehaald als het eerste witbier.;
8;nl;Wie schuilt de indringer tussen deze Chimay-bieren, niet gefilterd of gepasteuriseerd ?;Dauw;Wit;Blauw;Rood;Débutant;Chimay is een Belgisch trappistenbier, geproduceerd in de abdij Notre-Dame de Scourmont.;
9;nl;Welk van deze Belgische bieren zit er in een ovale fles ?;Orval;Leffe;Bush;Kriek;Débutant;Orval kenmerkt zich door een vrij sterke bitterheid en profiteert van enkele maanden rijping in de kelder.;
10;nl;Welke van deze Belgische bieren, minder bekend bij het grote publiek, is op smaak gebracht met honing ?;Barbar;Ename;Caracole;Affligem;Débutant;La Barbar wordt door veel bierliefhebbers beschouwd als de rust van de krijger.;
11;nl;La Gauloise is een Belgisch bier waarvan de fles welke capaciteit biedt ?;33 cl;25 cl;50 cl;75 cl;Confirmé;Brouwerij Bocq is een Belgische brouwerij gelegen in Purnode, in de gemeente Yvoir in België.;https://nl.wikipedia.org/wiki/Brasserie_du_Bocq
12;nl;Welke indringer verstopt zich tussen deze Rochefort-bieren, gebrouwen in de abdij sinds 1595 ?;Rochefort 12;Rochefort 10;Rochefort 8;Rochefort 6;Confirmé;In Rochefort wordt de hoeveelheid geproduceerd bier vrijwillig beperkt tot 300 hectoliter per week.;
13;nl;Welke koning van Sardinië heeft een goudblond bier in België ?;Karel V;Ferdinand I;Philip II;Charles VI;Confirmé;Brouwerij Haacht, die Karel V produceert, is een Belgische brouwerij gelegen in de provincie Vlaams-Brabant.;https://nl.wikipedia.org/wiki/Brouwerij_Haacht
14;nl;Welke van deze steden in België heeft een cuvée blond bier ?;Ciney;Couvin;Verviers;Waremme;Confirmé;Er zijn drie soorten Ciney-bieren: Ciney Blonde, Ciney Brune en Ciney Spéciale.;
15;nl;Welke kleur heeft Delirium Tremens op de fles ?;Blauw;Rood;Groen;Geel;Confirmé;In 1992 werd de Brotherhood of the Pink Elephant opgericht om Delirium Tremens en andere Melle-bieren te promoten.;
16;nl;Welke van deze Belgische bieren is er zowel in een klassieke versie als in een biologische versie ?;Moinette;Chimay;Duvel;Barbar;Confirmé;La Moinette is een bier met veel schuim, een moutig en hoppig aroma en een licht bittere smaak.;https://nl.wikipedia.org/wiki/Brouwerij_Dupont_(Tourpes)
17;nl;Welk Belgisch bier, geproduceerd in de provincie Henegouwen, bevat vitamine C ?;St Feuillien;Rochefort 10;Chimay;Orval;Confirmé;Het St Feuillien-gamma is verkrijgbaar in vier versies, waaronder de erkende Belgische abdijbieren.;https://nl.wikipedia.org/wiki/St-Feuillien
18;nl;Welk bier dat als wit wordt geadverteerd, heeft een bijna amberkleurige kleur ?;Grimbergen;Westmalle;Sint Bernardus;Uitgelicht;Confirmé;Grimbergen is een biermerk van Belgische oorsprong dat tegenwoordig tot de groepen Carlsberg en Heineken behoort.;
19;nl;Welk Belgisch bier duidt ook een lied aan dat wordt uitgevoerd door Lady Gaga ?;Judas;Haar;Bloody Mary;Op deze manier geboren;Confirmé;Alken-Maes is een Belgische brouwerij die werd opgericht in 1988 toen de brouwerijen van Maes en Alken fuseerden.;https://nl.wikipedia.org/wiki/Brouwerijen Alken-Maes
20;nl;Welk Belgisch bier is herkenbaar aan zijn elfje met de rode dop ?;La Chouffe;De barbar;De Durboyse;La Maes;Confirmé;Het zeer specifieke aroma van Chouffe combineert zowel oranjebloesem als zure appel.;https://nl.wikipedia.org/wiki/La Chouffe
21;nl;Welk bier van spontane gisting wordt geproduceerd in het zuiden van Brussel ?;Lambiek;Stout;Pils;Drievoudig;Expert;Lambiek is een bier dat afhankelijk van de leeftijd min of meer zuur is, zonder schuim of schuim, met ongeveer vijf graden alcohol.;https://nl.wikipedia.org/wiki/Lambiek (bier)
22;nl;Welke Belgische brouwerij produceert Brigand, een amberkleurig bier van hoge gisting ?;Van Honsebrouck;Bosteels;Liefmans;Van Steenberge;Expert;De biermerken Kasteel, St-Louis, Brigand en Bacchus worden voornamelijk bij Van Honsebrouck gebrouwen.;https://nl.wikipedia.org/wiki/Brouwerij_Van_Honsebrouck
23;nl;Welk Belgisch bier heeft een vreemde slak op het etiket ?;Caracole;Moinette;Rochefort;Gordon;Expert;De jaarlijkse productie van de Caracole-brouwerij is 1600 hl, wat neerkomt op ongeveer één brouwsel per week.;https://nl.wikipedia.org/wiki/Brasserie_Caracole
24;nl;Welk wit dier wordt gebruikt als logo voor palmbier ?;Een paard;Een leeuw;Een beer;Een olifant;Expert;De geschiedenis van Palm begint in 1597 met de ondertekening van een verkoopakte voor een boerderij, wat de keuze van het logo verklaart.;
25;nl;Welke van de volgende duidt een amberkleurig Belgisch bier aan ?;Seizoen 1900;Seizoen 1800;Seizoen 1700;Seizoen 1600;Expert;De Saison 1900, geproduceerd door de brouwerij Lefebvre, is een traditioneel Waals bier.;https://nl.wikipedia.org/wiki/Brouwerij_Lefebvre
26;nl;Welke van deze Belgische bieren heeft een biologisch label ?;Blanche du Hainaut;Ciney;Zulte;Affligem;Expert;Brasserie Dupont is een Belgisch bedrijf gevestigd in Tourpes in de stad Leuze-en-Hainaut, in het centrum van West-Henegouwen.;https://nl.wikipedia.org/wiki/Brouwerij_Dupont_(Tourpes)
27;nl;Welke kleur bier is La Troublette, gebrouwen nabij de stad Dinant ?;Wit;Amber;Brunette;Zwart;Expert;La Troublette is een witbier van brouwerij Caracole, licht en verfrissend, dat ook nog eens biologisch bestaat.;https://nl.wikipedia.org/wiki/Brasserie_Caracole
28;nl;Van welk Belgisch bier is bekend dat het een levend bier is ?;Bon Secours;Karel V;St Feuillien;Grimbergen;Expert;Het assortiment bieren van Bon Secours is een gamma Belgische ambachtelijke bieren van het type abdijbier, met hoge gisting.;
29;nl;Welke van deze Belgische bieren komt rechtstreeks van de Romeinse brouwerij ?;Ename;Caracole;Moinette;Rochefort;Expert;De Romeinse brouwerij betaalt een royalty aan het museum van de stad Ename voor het gebruik van de benaming Abbaye d'Ename.;https://nl.wikipedia.org/wiki/Brouwerij_Roman
30;nl;Welk Belgisch bier heeft een reus op zijn etiketten ?;Gouyasse;Judas;Palm;Rochefort;Expert;De brouwerij is in 50 minuten te bezoeken en eindigt met het proeven van een bier naar keuze uit de gebrouwen bieren.;
