1;fr;Quelle vierge et martyre est à la base de la fête de la Sainte-Catherine ?;Cath. d'Alexandrie;Cath. de Saxe;Cath. de Valois;Cath. de Laval;Débutant;Dans le nord de la France, les petites écolières s'offrent des cartes de voeux pour la Sainte-Catherine.;https://fr.wikipedia.org/wiki/Fête_de_la_Sainte-Catherine
3;es;¿Quién trajo a Éric Zemmour y Éric Naulleau a « No mentimos » ?;Catherine Barma;Catherine Breillat;Catherine Langeais;Catherine Asaro;Débutant;Comenzó en televisión como guionista, luego productora artística que en 1999 creó la compañía Tout sur l'screen.;
4;es;¿Quién presentó « Télématin » y luego « Thé ou café » de 1996 a 2018 ?;Catherine Ceylac;Catherine Laborde;Catherine Allégret;Catherine Benguigui;Débutant;Compañera del periodista Claude Sérillon desde 1984, tiene un hijo, Jean-Philippe Oudot, nacido en 1973 de un primer matrimonio.;
5;es;¿Qué actriz recibió un César por « Le Dernier Métro » e « Indochine » ?;Catherine Deneuve;Catherine Zeta-Jones;Catherine Frot;Catherine Jacob;Débutant;También ganó un premio de interpretación en los tres festivales de cine más importantes : Cannes, Venecia y Berlín.;https://es.wikipedia.org/wiki/Catherine_Deneuve
6;es;¿Quién presentó el informe meteorológico en TF1 durante veintiocho años ?;Catalina Laborde;Catalina Tramell;Catalina Allegret;Catalina Hiegel;Débutant;En octubre de 2018, Catherine Laborde, madre de dos niñas, reveló que padecía Parkinson desde hacía cuatro años.;
7;es;¿Quién es el rockero de diamantes que impone un look atrevido y liberado ?;katherine lara;Catalina Timbre;Catalina Lachens;Catalina Nay;Débutant;Catherine Lara fue nombrada Caballero de la Orden de las Artes y las Letras y luego Oficial de la Orden Nacional de la Legión de Honor.;https://es.wikipedia.org/wiki/Catherine_Lara
8;es;¿Qué plebeya es la esposa del príncipe Guillermo, duque de Cambridge ?;Catalina Middleton;Catalina Ceylac;Catalina Kintzler;Catalina Tramell;Débutant;Desde ese día, Catherine Middleton ostenta el título de Duquesa de Cambridge con el predicado de Alteza Real.;https://es.wikipedia.org/wiki/Catalina_de_Cambridge
9;es;¿Qué cantante formó el grupo Les Rita Mitsouko con Fred Chichin ?;Catalina Timbre;katherine lara;Catalina Hosmalin;Catalina Dufour;Débutant;Al mismo tiempo, Catherine Ringer también cantó a dúo con Marc Lavoine o para bandas sonoras de películas.;https://es.wikipedia.org/wiki/Catherine_Ringer
10;es;¿Qué actriz se hizo mundialmente famosa en « La máscara del Zorro » ?;Catherine Zeta-Jones;Catalina Jacob;Catalina Arditi;Catalina Deneuve;Débutant;En 2011, Catherine Zeta-Jones declaró tener depresión maníaca, también conocida como trastorno bipolar.;https://es.wikipedia.org/wiki/Catherine_Zeta-Jones
11;es;¿Qué Catherine ficticia fue interpretada por la actriz estadounidense Sharon Stone ?;Catherine Tramell;Catherine Asaro;Catherine Trautmann;Catherine Nay;Confirmé;Catherine Tramell es un personaje ficticio creado por Joe Eszterhas en la película « Basic Instinct » de Paul Verhoeven de 1992.;https://es.wikipedia.org/wiki/Catherine_Tramell
12;es;¿Qué actriz francesa es hermana de Françoise Dorléac ?;Catherine Deneuve;Catherine Arditi;Catherine Jacob;Catherine Frot;Confirmé;Catherine Deneuve fue la musa de grandes directores como Jacques Demy, François Truffaut o André Téchiné.;https://es.wikipedia.org/wiki/Catherine_Deneuve
13;es;¿Quién ha interpretado un personaje inspirado en Liliane Bettencourt en el teatro ?;Catherine Arditi;Catherine Benguigui;Catherine Langeais;Catherine Jacob;Confirmé;Catherine Arditi es hija del pintor Georges Arditi y hermana de los actores Pierre Arditi, Danièle Arditi y Rachel Arditi.;
14;es;¿Quién interpretó al doctor con gafas en la serie de comedia « H » ?;Catherine Benguigui;Catherine Ceylac;Catherine Frot;Catherine Hiegel;Confirmé;Catherine Benguigui participó en dos episodios de la serie Camera Café en M6 : « Marylin and Madonna » y « La nièce d'Annie ».;
15;es;¿Qué cineasta fue víctima del fraude de Christophe Rocancourt ?;Catherine Breillat;Catherine Hosmalin;Catherine Lachens;Catherine Langeais;Confirmé;Aprovechando su minusvalía y su debilidad, Rocancourt le habría sacado cheques por más de 850.000 euros.;https://es.wikipedia.org/wiki/Catherine_Breillat
16;es;¿Qué duquesa se convirtió en reina de Francia entre 1547 y 1559 ?;Catherine de Médicis;Catherine d'Anjou;Catherine de Bavière;Catalina de Navarra;Confirmé;También es madre de los reyes Francisco II, Carlos IX, Enrique III, la reina Isabel y la reina Margot.;
17;es;¿Quién se destacó por su papel de cantante desafinadora en « Marguerite » ?;Catalina Frot;Catalina Jacob;Catalina Deneuve;Catalina Lachens;Confirmé;Tras seis nominaciones anteriores en esta gran categoría, ganó el César a la mejor actriz por este papel.;https://es.wikipedia.org/wiki/Catherine_Frot
18;es;¿Quién recibió el César a la mejor esperanza femenina por « La vida es un río largo y tranquilo » ?;Catalina Jacob;Catalina Frot;Catalina Nay;Catalina Deneuve;Confirmé;Luego fue nominada tres veces a los César por « Tatie Danielle » en 1991, « Merci la vie » en 1992 y « Nine months » en 1995.;
19;es;¿Qué periodista francés y pintor ocasional firma sus pinturas de CathMath ?;Catalina Matausch;Catalina Trautman;Catalina Dufour;Catalina Coquio;Confirmé;En abril de 1987, Catherine Matausch se unió al equipo editorial nacional de FR3 como presentadora de noticias de televisión.;
20;es;¿Quién publicó la novela « El hombre fácil », prohibida para menores de 18 años ?;Catalina Breillat;Catalina Hiegel;Catalina Benguigui;Catalina Laborde;Confirmé;El cineasta reveló en julio de 2009 haber sido víctima de una estafa por parte de Christophe Rocancourt.;https://es.wikipedia.org/wiki/Catherine_Breillat
21;es;¿Qué Catherine fue miembro de la Comédie-Française durante 33 años ?;Catalina Hiegel;Catalina Breillat;Catalina Arditi;Catalina Allegret;Expert;Su actuación en la película « Life is a Long Quiet River » de Étienne Chatiliez, estrenada en 1988, la hizo popular.;
22;es;¿Quién organizó los espectáculos de Charlotte de Turckheim en 2004 y 2007 ?;Catalina Hosmalín;Catalina Dufour;Catalina Kintzler;Catalina Nay;Expert;Catherine Hosmalin obtuvo uno de sus papeles más significativos en la serie « Maison close » emitida entre 2010 y 2013.;
23;es;¿Quién ha sido compañero tanto en la ciudad como en el escenario de Laurent Terzieff ?;Catalina Lachens;Catalina Jacob;Catalina Benguigui;Catalina Arditi;Expert;El que a Dalí le gustaba llamar su león lector también es escultor, bajo la égida de Noor Zade Brener.;
24;es;¿A quién escribió François Mitterrand más de 300 cartas y poemas ?;Catalina Langeais;Catalina Deneuve;Catalina Asaro;Catalina Barma;Expert;Sin embargo, François Mitterrand se casará en octubre de 1944 con Danielle Gouze, conocida en el seno de una red de la Resistencia.;
25;es;¿Qué columnista político vivió con Albin Chalandon durante mucho tiempo ?;Catalina Nay;Catalina Asaro;Catalina Coquio;Catalina Kintzler;Expert;Desde 2011 forma parte del programa \u003cI\u003eNo hay dos como ella\u003c/I\u003e presentado por Marion Ruggieri en Europe 1.;
26;es;¿Qué político francés nació en Estrasburgo en 1951 ?;Catalina Trautman;Catalina Hosmalin;Catalina Hiegel;Catalina Matausch;Expert;Catherine Trautmann fue la primera presidenta del Instituto de las Ciudades antes de dar paso a Edmond Hervé.;https://es.wikipedia.org/wiki/Catherine_Trautmann
27;es;¿Qué novelista estadounidense ganó el Premio Nebula por « Quantum Rose » ?;Catalina Asaro;Catalina Dufour;Catalina Coquio;Catalina Nay;Expert;Casada con un astrofísico, enseña matemáticas, física y química además de escribir.;
28;es;¿Qué ingeniero informático es columnista de Le Monde Diplomatique ?;Catalina Dufour;Catalina Asaro;Catalina Hiegel;Catalina Coquio;Expert;Fundó el colectivo Zanzibar con otros autores de ciencia ficción, incluidos Norbert Merjagnan y Alain Damasio.;
29;es;¿Qué Catherine es profesora de literatura comparada en la Universidad de París Diderot ?;Catalina Coquio;Catalina Kintzler;Catalina Dufour;Catalina Ceylac;Expert;Las obras de Catherine Coquio, influenciadas por la teoría crítica alemana y la filología crítica, se centran en Baudelaire.;
30;es;¿Qué filósofo francés es especialista en estética y laicismo ?;Catalina Kintzler;Catalina Asaro;Catalina Trautman;Catalina Coquio;Expert;Agregada en filosofía, doctora estatal en filosofía, Catherine Kintzler es profesora emérita de la Universidad de Lille III.;
1;it;Quale vergine e martire è alla base della festa di Santa Caterina ?;Caterina d'Alessandria;Caterina di Sassonia;Caterina di Valois;Caterina di Laval;Débutant;Nel nord della Francia, scolarette si scambiano biglietti di auguri per Sainte-Catherine.;
2;it;Quale famosa Catherine è la figlia dell'attrice Simone Signoret ?;Catherine Allégret;Catherine Ceylac;Catherine Deneuve;Catherine Arditi;Débutant;Catherine Allégret sposerà nel 1969 Jean-Pierre Castaldi dal quale avrà un figlio, Benjamin, conduttore televisivo.;
3;it;Chi ha portato Éric Zemmour ed Éric Naulleau in « Non stiamo mentendo » ?;Catherine Barma;Catherine Breillat;Catherine Langeais;Catherine Asaro;Débutant;Ha iniziato in televisione come sceneggiatrice, poi produttrice artistica che nel 1999 ha creato la compagnia Tout sur l'screen.;
4;it;Chi ha presentato « Télématin » e poi « Thé ou café » dal 1996 al 2018 ?;Catherine Ceylac;Catherine Laborde;Catherine Allégret;Catherine Benguigui;Débutant;Compagna del giornalista Claude Sérillon dal 1984, ha un figlio, Jean-Philippe Oudot, nato nel 1973 da un primo matrimonio.;
5;it;Quale attrice ha ricevuto un César per « Le Dernier Métro » e « Indochine » ?;Catherine Deneuve;Catherine Zeta Jones;Catherine Frot;Catherine Jacob;Débutant;Ha anche vinto un premio per l'interpretazione ai tre maggiori festival cinematografici : Cannes, Venezia e Berlino.;https://it.wikipedia.org/wiki/Catherine_Deneuve
6;it;Chi ha presentato il bollettino meteorologico su TF1 per ventotto anni ?;Caterina Laborde;Catherine Tramell;Caterina Allegret;Caterina Hiegel;Débutant;Nell'ottobre 2018, Catherine Laborde, madre di due figlie, ha rivelato di soffrire di morbo di Parkinson da quattro anni.;
7;it;Chi è il rocker di diamanti, che impone un look audace e liberato ?;Caterina Lara;Caterina Suoneria;Caterina Lachens;Caterina No;Débutant;Catherine Lara fu nominata Cavaliere dell'Ordine delle Arti e delle Lettere e poi Ufficiale dell'Ordine Nazionale della Legion d'Onore.;
8;it;Quale cittadino comune è la moglie del principe William, duca di Cambridge ?;Catherine Middleton;Catherine Ceylac;Catherine Kintzler;Catherine Tramell;Débutant;Da quel giorno, Catherine Middleton porta il titolo di Duchessa di Cambridge con il predicato di Altezza Reale.;https://it.wikipedia.org/wiki/Catherine_Middleton
9;it;Quale cantante ha formato il gruppo Les Rita Mitsuuko con Fred Chichin ?;Caterina Suoneria;Caterina Lara;Caterina Hosmalin;Catherine Dufour;Débutant;Allo stesso tempo, Catherine Ringer ha anche cantato in un duetto con Marc Lavoine o per le colonne sonore di film.;https://it.wikipedia.org/wiki/Catherine_Ringer
10;it;Quale attrice è diventata famosa nel mondo in « La maschera di Zorro » ?;Catherine Zeta Jones;Caterina Giacobbe;Caterina Arditi;Caterina Deneuve;Débutant;Nel 2011, Catherine Zeta-Jones ha dichiarato di soffrire di depressione maniacale, nota anche come disturbo bipolare.;https://it.wikipedia.org/wiki/Catherine_Zeta_Jones
11;it;Quale immaginaria Catherine è stata interpretata dall'attrice americana Sharon Stone ?;Catherine Tramell;Catherine Asaro;Catherine Trautmann;Catherine Nay;Confirmé;Catherine Tramell è un personaggio immaginario creato da Joe Eszterhas nel film « Basic Instinct » di Paul Verhoeven del 1992.;
12;it;Quale attrice francese è la sorella di Françoise Dorléac ?;Catherine Deneuve;Catherine Arditi;Catherine Jacob;Catherine Frot;Confirmé;Catherine Deneuve è stata la musa ispiratrice di grandi registi come Jacques Demy, François Truffaut o André Téchiné.;https://it.wikipedia.org/wiki/Catherine_Deneuve
13;it;Chi ha interpretato a teatro un personaggio ispirato a Liliane Bettencourt ?;Catherine Arditi;Catherine Benguigui;Catherine Langeais;Catherine Jacob;Confirmé;Catherine Arditi è la figlia del pittore Georges Arditi e la sorella degli attori Pierre Arditi, Danièle Arditi e Rachel Arditi.;
14;it;Chi ha interpretato il dottore occhialuto nella serie comica « H » ?;Catherine Benguigui;Catherine Ceylac;Catherine Frot;Catherine Hiegel;Confirmé;Catherine Benguigui ha partecipato a due episodi della serie Camera Café su M6 : « Marylin e Madonna » e « La nièce d'Annie ».;
15;it;Quale regista è stato vittima della frode di Christophe Rocancourt ?;Catherine Breillat;Catherine Hosmalin;Catherine Lachens;Catherine Langeais;Confirmé;Approfittando del suo handicap e della sua debolezza, Rocancourt gli avrebbe estorto assegni da oltre 850.000 euro.;https://it.wikipedia.org/wiki/Catherine_Breillat
16;it;Quale duchessa divenne regina di Francia dal 1547 al 1559 ?;Catherine de Médicis;Catherine d'Anjou;Catherine de Bavière;Caterina di Navarra;Confirmé;È anche la madre dei re Francesco II, Carlo IX, Enrico III, della regina Elisabetta e della regina Margot.;
17;it;Chi è stato notato per il suo ruolo di cantante che canta stonato in « Marguerite » ?;Caterina Frot;Caterina Giacobbe;Caterina Deneuve;Caterina Lachens;Confirmé;Dopo sei precedenti nomination in questa grande categoria, ha vinto il César come migliore attrice per questo ruolo.;https://it.wikipedia.org/wiki/Catherine_Frot
18;it;Chi ha ricevuto il César per la migliore speranza femminile per « La vita è un fiume lungo e tranquillo » ?;Caterina Giacobbe;Caterina Frot;Caterina No;Caterina Deneuve;Confirmé;È stata poi nominata tre volte ai César per « Tatie Danielle » nel 1991, « Merci la vie » nel 1992 e « Nove mesi » nel 1995.;https://it.wikipedia.org/wiki/Catherine_Jacob
19;it;Quale giornalista francese e pittore occasionale firma i suoi dipinti di CathMath ?;Caterina Matausch;Catherine Trautman;Catherine Dufour;Caterina Coquio;Confirmé;Nell'aprile 1987 Catherine Matausch è entrata a far parte della redazione nazionale di FR3 come conduttrice di telegiornali.;
20;it;Chi ha pubblicato il romanzo « The Easy Man », vietato ai minori di 18 anni ?;Caterina Breillat;Caterina Hiegel;Caterina Benguigui;Caterina Laborde;Confirmé;Il regista ha rivelato nel luglio 2009 di essere stato vittima di una truffa da parte di Christophe Rocancourt.;https://it.wikipedia.org/wiki/Catherine_Breillat
21;it;Quale Catherine è stata membro della Comédie-Française per 33 anni ?;Caterina Hiegel;Caterina Breillat;Caterina Arditi;Caterina Allegret;Expert;La sua interpretazione nel film « La vita è un fiume lungo e tranquillo » di Étienne Chatiliez, uscito nel 1988, l'ha resa popolare.;
22;it;Chi ha messo in scena gli spettacoli di Charlotte de Turckheim nel 2004 e nel 2007 ?;Caterina Hosmalin;Catherine Dufour;Catherine Kintzler;Caterina No;Expert;Catherine Hosmalin ha ottenuto uno dei suoi ruoli più significativi nella serie « Maison close » trasmessa dal 2010 al 2013.;
23;it;Chi è stato partner in città oltre che sul palco di Laurent Terzieff ?;Caterina Lachens;Caterina Giacobbe;Caterina Benguigui;Caterina Arditi;Expert;Quello che Dalì amava chiamare il suo leone che legge è anche uno scultore, sotto l'egida di Noor Zade Brener.;
24;it;A chi François Mitterrand ha scritto più di 300 lettere e poesie ?;Caterina Langeais;Caterina Deneuve;Caterina Asaro;Caterina Barma;Expert;François Mitterrand sposerà invece nell'ottobre del 1944 Danielle Gouze, conosciuta all'interno di una rete della Resistenza.;
25;it;Quale giornalista politico ha vissuto a lungo con Albin Chalandon ?;Caterina No;Caterina Asaro;Caterina Coquio;Catherine Kintzler;Expert;Dal 2011 fa parte della trasmissione \u003cI\u003eNon ce ne sono due come lei\u003c/I\u003e presentata da Marion Ruggieri su Europe 1.;
26;it;Quale politico francese è nato a Strasburgo nel 1951 ?;Catherine Trautman;Caterina Hosmalin;Caterina Hiegel;Caterina Matausch;Expert;Catherine Trautmann è stata la prima presidente dell'Institute of Cities prima di lasciare il posto a Edmond Hervé.;
27;it;Quale romanziere americano ha vinto il Nebula Prize per « Quantum Rose » ?;Caterina Asaro;Catherine Dufour;Caterina Coquio;Caterina No;Expert;Sposata con un astrofisico, insegna matematica, fisica e chimica oltre al suo lavoro di scrittrice.;https://it.wikipedia.org/wiki/Catherine_Asaro
28;it;Quale ingegnere informatico è editorialista di Le Monde Diplomatique ?;Catherine Dufour;Caterina Asaro;Caterina Hiegel;Caterina Coquio;Expert;Ha fondato il collettivo di Zanzibar con altri autori di fantascienza, tra cui Norbert Merjagnan e Alain Damasio.;
29;it;Quale Catherine è professoressa di letteratura comparata all'Università di Parigi Diderot ?;Caterina Coquio;Catherine Kintzler;Catherine Dufour;Catherine Ceylac;Expert;Le opere di Catherine Coquio, influenzate dalla teoria critica e dalla filologia critica tedesca, si concentrano su Baudelaire.;
30;it;Quale filosofo francese è specialista in estetica e secolarismo ?;Catherine Kintzler;Caterina Asaro;Catherine Trautman;Caterina Coquio;Expert;Agrégation in filosofia, dottore in filosofia, Catherine Kintzler è professoressa emerita all'Università di Lille III.;
1;nl;Welke maagd en martelares is de basis van het feest van de heilige Catharina ?;Catharina van Alexandrië;Catharina van Saksen;Catharina van Valois;Catharina van Laval;Débutant;In het noorden van Frankrijk geven kleine schoolmeisjes elkaar wenskaarten voor Sainte-Catherine.;
2;nl;Welke beroemde Catherine is de dochter van actrice Simone Signoret ?;Catherine Allégret;Catherine Ceylac;Catherine Deneuve;Catherine Arditi;Débutant;Catherine Allégret trouwt in 1969 met Jean-Pierre Castaldi met wie ze een zoon krijgt, Benjamin, televisiepresentator.;
3;nl;Wie heeft Éric Zemmour en Éric Naulleau naar « We liegen niet » gebracht ?;Catherine Barma;Catherine Breillat;Catherine Langeais;Catherine Asaro;Débutant;Ze begon op televisie als scenarioschrijver en vervolgens als artistiek producer die in 1999 het bedrijf Tout sur l'screen oprichtte.;
4;nl;Wie presenteerde « Télématin » en vervolgens « Thé ou café » van 1996 tot 2018 ?;Catherine Ceylac;Catherine Laborde;Catherine Allégret;Catherine Benguigui;Débutant;Metgezel van journalist Claude Sérillon sinds 1984, ze heeft een zoon, Jean-Philippe Oudot, geboren in 1973 uit een eerste huwelijk.;
5;nl;Welke actrice kreeg een César voor « Le Dernier Métro » en « Indochine » ?;Catherine Deneuve;Catherine Zeta-Jones;Catherine Frot;Catherine Jacob;Débutant;Ze won ook een interpretatieprijs op de drie grootste filmfestivals : Cannes, Venetië en Berlijn.;https://nl.wikipedia.org/wiki/Catherine_Deneuve
6;nl;Wie presenteerde al achtentwintig jaar het weerbericht op TF1 ?;Catherine Laborde;Catherine Tramel;Catherine Allegret;Catharina Hiegel;Débutant;In oktober 2018 onthulde Catherine Laborde, moeder van twee dochters, dat ze al vier jaar aan de ziekte van Parkinson leed.;
7;nl;Wie is de diamanten rocker, die een gedurfde en bevrijde look oplegt ?;Katherine Lara;Catherine Ringer;Catharina Lachens;Catherine Nay;Débutant;Catherine Lara werd benoemd tot Ridder in de Orde van Kunsten en Letteren en vervolgens tot Officier in de Nationale Orde van het Legioen van Eer.;
8;nl;Welke burger is de vrouw van prins William, hertog van Cambridge ?;Catherine Middleton;Catherine Ceylac;Catherine Kintzler;Catherine Tramel;Débutant;Sinds die dag draagt Catherine Middleton de titel van hertogin van Cambridge met het predikaat Koninklijke Hoogheid.;https://nl.wikipedia.org/wiki/Catherine_Middleton
9;nl;Welke zanger vormde samen met Fred Chichin de groep Les Rita Mitsouko ?;Catherine Ringer;Katherine Lara;Catharina Hosmalin;Catherine Dufour;Débutant;Tegelijkertijd zong Catherine Ringer ook in een duet met Marc Lavoine of voor filmmuziek.;https://nl.wikipedia.org/wiki/Catherine_Ringer
10;nl;Welke actrice werd wereldberoemd in « The Mask of Zorro » ?;Catherine Zeta-Jones;Katherine Jacob;Catherine Arditi;Catherine Deneuve;Débutant;In 2011 verklaarde Catherine Zeta-Jones dat ze manische depressie had, ook wel bipolaire stoornis genoemd.;https://nl.wikipedia.org/wiki/Catherine_Zeta-Jones
11;nl;Welke fictieve Catherine werd gespeeld door de Amerikaanse actrice Sharon Stone ?;Catherine Tramell;Catharina Asaro;Catherine Trautmann;Catherine Nay;Confirmé;Catherine Tramell is een fictief personage gecreëerd door Joe Eszterhas in Paul Verhoevens film « Basic Instinct » uit 1992.;
12;nl;Welke Franse actrice is de zus van Françoise Dorléac ?;Catherine Deneuve;Catherine Arditi;Catherine Jacob;Catherine Frot;Confirmé;Catherine Deneuve was de muze van grote regisseurs als Jacques Demy, François Truffaut of André Téchiné.;https://nl.wikipedia.org/wiki/Catherine_Deneuve
13;nl;Wie speelde een personage geïnspireerd door Liliane Bettencourt in het theater ?;Catherine Arditi;Catherine Benguigui;Catherine Langeais;Catherine Jacob;Confirmé;Catherine Arditi is de dochter van de schilder Georges Arditi en de zus van acteurs Pierre Arditi, Danièle Arditi en Rachel Arditi.;
14;nl;Wie speelde de bebrilde dokter in de comedyserie « H » ?;Catherine Benguigui;Catherine Ceylac;Catherine Frot;Catherine Hiegel;Confirmé;Catherine Benguigui nam deel aan twee afleveringen van de Camera Café-serie op M6 : « Marylin and Madonna » en « La nièce d'Annie ».;
15;nl;Welke filmmaker werd het slachtoffer van fraude door Christophe Rocancourt ?;Catherine Breillat;Catherine Hosmalin;Catherine Lachens;Catherine Langeais;Confirmé;Door gebruik te maken van zijn handicap en zijn zwakte zou Rocancourt hem cheques van meer dan 850.000 euro hebben afgenomen.;
16;nl;Welke hertogin werd van 1547 tot 1559 koningin van Frankrijk ?;Catherine de Médicis;Catherine d'Anjou;Catherine de Bavière;Catharina van Navarra;Confirmé;Ze is ook de moeder van de koningen François II, Charles IX, Henri III, Queens Elisabeth en Queen Margot.;
17;nl;Wie viel op vanwege haar rol als zangeres die vals zingt in « Marguerite » ?;Catherine Frot;Katherine Jacob;Catherine Deneuve;Catharina Lachens;Confirmé;Na zes eerdere nominaties in deze grote categorie won ze voor deze rol de César voor beste actrice.;https://nl.wikipedia.org/wiki/Catherine_Frot
18;nl;Wie ontving de César voor de beste vrouwelijke hoop voor « Het leven is een lange, stille rivier » ?;Katherine Jacob;Catherine Frot;Catherine Nay;Catherine Deneuve;Confirmé;Ze werd vervolgens drie keer genomineerd voor de Césars voor « Tatie Danielle » in 1991, « Merci la vie » in 1992 en « Nine months » in 1995.;
19;nl;Welke Franse journaliste en gelegenheidsschilder signeert haar CathMath-schilderijen ?;Catharina Matausch;Catherine Trautman;Catherine Dufour;Catharina Coquio;Confirmé;In april 1987 trad Catherine Matausch toe tot de nationale redactie van FR3 als presentator van televisienieuws.;
20;nl;Wie publiceerde de roman « The Easy Man », verboden voor kinderen onder de 18 ?;Catharina Breillat;Catharina Hiegel;Catherine Benguigui;Catherine Laborde;Confirmé;De filmmaker onthulde in juli 2009 het slachtoffer te zijn van oplichting door Christophe Rocancourt.;
21;nl;Welke Catherine was 33 jaar lid van de Comédie-Française ?;Catharina Hiegel;Catharina Breillat;Catherine Arditi;Catherine Allegret;Expert;Haar optreden in de film « Life is a Long Quiet River » van Étienne Chatiliez, uitgebracht in 1988, maakte haar populair.;
22;nl;Wie verzorgde de shows van Charlotte de Turckheim in 2004 en 2007 ?;Catharina Hosmalin;Catherine Dufour;Catherine Kintzler;Catherine Nay;Expert;Catherine Hosmalin kreeg een van haar belangrijkste rollen in de serie « Maison close » die werd uitgezonden van 2010 tot 2013.;
23;nl;Wie was al partner in de stad en op het podium van Laurent Terzieff ?;Catharina Lachens;Katherine Jacob;Catherine Benguigui;Catherine Arditi;Expert;Degene die Dali zijn lezende leeuw graag noemde, is ook een beeldhouwer, onder auspiciën van Noor Zade Brener.;
24;nl;Aan wie schreef François Mitterrand meer dan 300 brieven en gedichten ?;Catharina Langeais;Catherine Deneuve;Catharina Asaro;Catharina Barma;Expert;François Mitterrand trouwt echter in oktober 1944 met Danielle Gouze, ontmoet binnen een netwerk van het verzet.;
25;nl;Welke politieke columnist woonde lange tijd bij Albin Chalandon ?;Catherine Nay;Catharina Asaro;Catharina Coquio;Catherine Kintzler;Expert;Sinds 2011 maakt ze deel uit van de show \u003cI\u003eEr zijn geen twee zoals Her\u003c/I\u003e gepresenteerd door Marion Ruggieri op Europe 1.;https://nl.wikipedia.org/wiki/Catherine_Nay
26;nl;Welke Franse politicus werd in 1951 in Straatsburg geboren ?;Catherine Trautman;Catharina Hosmalin;Catharina Hiegel;Catharina Matausch;Expert;Catherine Trautmann was de eerste president van het Institute of Cities voordat ze plaats maakte voor Edmond Hervé.;
27;nl;Welke Amerikaanse romanschrijver won de Nebula Prize voor « Quantum Rose » ?;Catharina Asaro;Catherine Dufour;Catharina Coquio;Catherine Nay;Expert;Ze is getrouwd met een astrofysicus en geeft naast haar schrijfwerk ook wiskunde, natuurkunde en scheikunde.;https://nl.wikipedia.org/wiki/Catherine_Asaro
28;nl;Welke computeringenieur is columnist voor Le Monde Diplomatique ?;Catherine Dufour;Catharina Asaro;Catharina Hiegel;Catharina Coquio;Expert;Samen met andere sciencefictionschrijvers, waaronder Norbert Merjagnan en Alain Damasio, richtte ze het Zanzibar-collectief op.;
29;nl;Welke Catherine is hoogleraar vergelijkende literatuurwetenschap aan de universiteit van Diderot in Parijs ?;Catharina Coquio;Catherine Kintzler;Catherine Dufour;Catherine Ceylac;Expert;De werken van Catherine Coquio, beïnvloed door de Duitse kritische theorie en kritische filologie, richten zich op Baudelaire.;
30;nl;Welke Franse filosoof is specialist in esthetiek en secularisme ?;Catherine Kintzler;Catharina Asaro;Catherine Trautman;Catharina Coquio;Expert;Agregatie in de filosofie, staatsdoctor in de filosofie, Catherine Kintzler is emeritus hoogleraar aan de Universiteit van Lille III.;
